time,current,voltage,dep_status,,,,
1.65187E+18,74.19999695,17.40999985,N/A,,,,
1.65187E+18,74.19999695,17.40999985,N/A,,,,
1.65187E+18,74.19999695,17.40999985,N/A,,,,
1.65187E+18,74.19999695,17.40999985,N/A,,,,
1.65187E+18,74.19999695,17.40999985,N/A,,,,
1.65187E+18,74.19999695,17.40999985,N/A,,,,
1.65187E+18,74.19999695,15.15999985,N/A,,,,
1.65187E+18,74.19999695,15.15999985,N/A,,,,
1.65187E+18,74.19999695,15.15999985,N/A,,,,
1.65187E+18,74.19999695,15.15999985,N/A,,,,
1.65187E+18,74.19999695,15.15999985,N/A,,,,
1.65187E+18,74.19999695,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.15999985,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,79.09999847,15.13000011,N/A,,,,
1.65187E+18,77.19999695,15.13000011,N/A,,,,
1.65187E+18,77.19999695,15.13000011,N/A,,,,
1.65187E+18,77.19999695,15.13000011,N/A,,,,
1.65187E+18,77.19999695,15.13000011,N/A,,,,
1.65187E+18,77.19999695,15.13000011,N/A,,,,
1.65187E+18,74.69999695,15.13000011,N/A,,,,
1.65187E+18,74.69999695,15.13000011,N/A,,,,
1.65187E+18,74.69999695,15.13000011,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,15.43000031,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,13.10000038,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,15.63000011,N/A,,,,
1.65187E+18,74.69999695,14.73999977,N/A,,,,
1.65187E+18,74.69999695,14.73999977,N/A,,,,
1.65187E+18,74.69999695,14.73999977,N/A,,,,
1.65187E+18,74.69999695,14.73999977,N/A,,,,
1.65187E+18,74.69999695,14.73999977,N/A,,,,
1.65187E+18,74.69999695,16.35000038,N/A,,,,
1.65187E+18,74.69999695,16.35000038,N/A,,,,
1.65187E+18,74.69999695,16.35000038,N/A,,,,
1.65187E+18,74.69999695,16.35000038,N/A,,,,
1.65187E+18,74.69999695,16.35000038,N/A,,,,
1.65187E+18,74.69999695,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16.35000038,N/A,,,,
1.65187E+18,80,16,N/A,,,,
1.65187E+18,80,16,N/A,,,,
1.65187E+18,80,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,16,N/A,,,,
1.65187E+18,80.40000153,13.82999992,N/A,,,,
1.65187E+18,80.40000153,13.82999992,N/A,,,,
1.65187E+18,80.40000153,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,13.82999992,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,81.69999695,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,14.76000023,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,16.22999954,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,12.63000011,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,86,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,16.44000053,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,15.06999969,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,88.5,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.23999977,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,16.46999931,N/A,,,,
1.65187E+18,86.30000305,14.78999996,N/A,,,,
1.65187E+18,86.30000305,14.78999996,N/A,,,,
1.65187E+18,86.30000305,14.78999996,N/A,,,,
1.65187E+18,86.30000305,14.78999996,N/A,,,,
1.65187E+18,86.30000305,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.78999996,N/A,,,,
1.65187E+18,85.19999695,14.18999958,N/A,,,,
1.65187E+18,85.19999695,14.18999958,N/A,,,,
1.65187E+18,85.19999695,14.18999958,N/A,,,,
1.65187E+18,85.19999695,14.18999958,N/A,,,,
1.65187E+18,85.19999695,14.18999958,N/A,,,,
1.65187E+18,85.19999695,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,14.18999958,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.39999962,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,86.09999847,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.60000038,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,15.09000015,N/A,,,,
1.65187E+18,88.90000153,14.65999985,N/A,,,,
1.65187E+18,88.90000153,14.65999985,N/A,,,,
1.65187E+18,88.90000153,14.65999985,N/A,,,,
1.65187E+18,88.90000153,14.65999985,N/A,,,,
1.65187E+18,88.90000153,14.65999985,N/A,,,,
1.65187E+18,87.59999847,14.65999985,N/A,,,,
1.65187E+18,87.59999847,14.65999985,N/A,,,,
1.65187E+18,88.59999847,14.65999985,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,13.31999969,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,88.59999847,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,86.40000153,15.38000011,N/A,,,,
1.65187E+18,88.09999847,15.38000011,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,88.09999847,14.56000042,N/A,,,,
1.65187E+18,87.09999847,14.56000042,N/A,,,,
1.65187E+18,87.09999847,14.56000042,N/A,,,,
