time,current,voltage,dep_status
1661978493739399718,0.0,1.0499999523162842,N/A
1661978493781295129,0.0,1.059999942779541,N/A
1661978493789299017,0.0,1.059999942779541,N/A
1661978493817405733,0.0,1.059999942779541,N/A
1661978493819458377,0.0,1.059999942779541,N/A
1661978493840017181,0.0,1.059999942779541,N/A
1661978493889340540,0.0,1.059999942779541,N/A
1661978493937901369,0.0,1.059999942779541,N/A
1661978493941071429,0.0,1.059999942779541,N/A
1661978493963673680,0.0,1.059999942779541,N/A
1661978493971274317,0.0,1.059999942779541,N/A
1661978493982291816,0.0,1.059999942779541,N/A
1661978493990039077,0.0,1.059999942779541,N/A
1661978494040435499,0.0,1.059999942779541,N/A
1661978494090564325,0.0,1.059999942779541,N/A
1661978494140763048,0.0,1.059999942779541,N/A
1661978494190517967,0.0,1.059999942779541,N/A
1661978494241144960,0.0,1.059999942779541,N/A
1661978494290824629,0.0,1.0499999523162842,N/A
1661978494310492328,0.0,1.0499999523162842,N/A
1661978494341020632,0.0,1.0499999523162842,N/A
1661978494365265332,0.0,1.0499999523162842,N/A
1661978494391311997,0.0,1.0499999523162842,N/A
1661978494401930937,0.0,1.0499999523162842,N/A
1661978494442879429,0.0,1.0499999523162842,N/A
1661978494491578174,0.0,1.0499999523162842,N/A
1661978494516534508,0.0,1.0499999523162842,N/A
1661978494542127679,0.0,1.0499999523162842,N/A
1661978494555197629,0.0,1.059999942779541,N/A
1661978494592379294,0.0,1.059999942779541,N/A
1661978494598928572,0.0,1.059999942779541,N/A
1661978494606471202,0.0,1.059999942779541,N/A
1661978494608123105,0.0,1.059999942779541,N/A
1661978494642936287,0.0,1.059999942779541,N/A
1661978494673604395,0.0,1.059999942779541,N/A
1661978494692586096,0.0,1.059999942779541,N/A
1661978494743714788,0.0,1.059999942779541,N/A
1661978494785388464,0.0,1.0499999523162842,N/A
1661978494793085638,0.0,1.0499999523162842,N/A
1661978494821430976,0.0,1.0499999523162842,N/A
1661978494823960864,0.0,1.0499999523162842,N/A
1661978494843663751,0.0,1.0499999523162842,N/A
1661978494893351040,0.0,1.0499999523162842,N/A
1661978494941489464,0.0,1.0499999523162842,N/A
1661978494943773052,0.0,1.0499999523162842,N/A
1661978494967738344,0.0,1.0499999523162842,N/A
1661978494975133490,0.0,1.0499999523162842,N/A
1661978494985804080,0.0,1.0499999523162842,N/A
1661978494993561519,0.0,1.0499999523162842,N/A
1661978495043867049,0.0,1.0499999523162842,N/A
1661978495093990057,0.0,1.059999942779541,N/A
1661978495144175546,0.0,1.059999942779541,N/A
1661978495194468234,0.0,1.059999942779541,N/A
1661978495244655025,0.0,1.0499999523162842,N/A
1661978495294840397,0.0,1.0499999523162842,N/A
1661978495314113921,0.0,1.0499999523162842,N/A
1661978495345214439,0.0,1.0499999523162842,N/A
1661978495369139396,0.0,1.0499999523162842,N/A
1661978495395573522,0.0,1.0499999523162842,N/A
1661978495405531232,0.0,1.0499999523162842,N/A
1661978495445513877,0.0,1.0499999523162842,N/A
1661978495495820807,0.0,1.0499999523162842,N/A
1661978495520157430,0.0,1.059999942779541,N/A
1661978495546280345,0.0,1.059999942779541,N/A
1661978495558912544,0.0,1.059999942779541,N/A
1661978495596068558,0.0,1.059999942779541,N/A
1661978495602873841,0.0,1.059999942779541,N/A
1661978495610670617,0.0,1.059999942779541,N/A
1661978495611983553,0.0,1.059999942779541,N/A
1661978495646598189,0.0,1.059999942779541,N/A
1661978495677439385,0.0,1.059999942779541,N/A
1661978495696824317,0.0,1.059999942779541,N/A
1661978495746793826,0.0,1.059999942779541,N/A
1661978495788694995,0.0,1.059999942779541,N/A
1661978495797115093,0.0,1.059999942779541,N/A
1661978495826144971,0.0,1.059999942779541,N/A
1661978495827806490,0.0,1.059999942779541,N/A
1661978495847316209,0.0,1.059999942779541,N/A
1661978495897635294,0.0,1.059999942779541,N/A
1661978495945342322,0.0,1.059999942779541,N/A
1661978495947693363,0.0,1.059999942779541,N/A
1661978495971600890,0.0,1.059999942779541,N/A
1661978495978992165,0.0,1.059999942779541,N/A
1661978495989913711,0.0,1.059999942779541,N/A
1661978495998022091,0.0,1.059999942779541,N/A
1661978496048333794,0.0,1.0499999523162842,N/A
1661978496098140711,0.0,1.0499999523162842,N/A
1661978496148452204,0.0,1.0499999523162842,N/A
1661978496198513482,0.0,1.0499999523162842,N/A
1661978496249079098,0.0,1.0499999523162842,N/A
1661978496299033828,0.0,1.059999942779541,N/A
1661978496318217339,0.0,1.059999942779541,N/A
1661978496348938688,0.0,1.059999942779541,N/A
1661978496373147524,0.0,1.059999942779541,N/A
1661978496399524566,0.0,1.059999942779541,N/A
1661978496409192741,0.0,1.059999942779541,N/A
1661978496449811281,0.0,1.059999942779541,N/A
1661978496500105293,0.0,1.059999942779541,N/A
1661978496524026952,0.0,1.0499999523162842,N/A
1661978496550712158,0.0,1.0499999523162842,N/A
1661978496563366151,0.0,1.0499999523162842,N/A
1661978496600426054,0.0,1.0499999523162842,N/A
1661978496606642566,0.0,1.0499999523162842,N/A
1661978496614502363,0.0,1.0499999523162842,N/A
1661978496616737806,0.0,1.0499999523162842,N/A
1661978496651118420,0.0,1.0499999523162842,N/A
1661978496682071635,0.0,1.0499999523162842,N/A
1661978496700918547,0.0,1.0499999523162842,N/A
1661978496750926125,0.0,1.0499999523162842,N/A
1661978496792946034,0.0,1.059999942779541,N/A
