time,robot_x_axis,robot_y_axis,robot_z_axis
1661977527639300584,0.0863,-0.0427,0.01
1661977527667863845,0.0863,-0.0427,0.01
1661977527696475982,0.0863,-0.0426,0.01
1661977527725125074,0.0863,-0.0425,0.01
1661977527753821611,0.0863,-0.0424,0.01
1661977527782534360,0.0863,-0.0424,0.01
1661977527811431884,0.0863,-0.0423,0.01
1661977527839841842,0.0863,-0.0422,0.01
1661977527868474721,0.0863,-0.0422,0.01
1661977527897187471,0.0863,-0.0421,0.01
1661977527925987958,0.0863,-0.042,0.01
1661977527954612255,0.0863,-0.0419,0.01
1661977527983255624,0.0863,-0.0419,0.01
1661977528020214080,0.0863,-0.0418,0.01
1661977528049229383,0.0863,-0.0417,0.01
1661977528077449321,0.0863,-0.0416,0.01
1661977528106084585,0.0863,-0.0415,0.01
1661977528135447263,0.0863,-0.0415,0.01
1661977528163712501,0.0863,-0.0414,0.01
1661977528192256927,0.0863,-0.0413,0.01
1661977528220941781,0.0863,-0.0413,0.01
1661977528249559640,0.0863,-0.0412,0.01
1661977528278307676,0.0863,-0.0411,0.01
1661977528306832075,0.0863,-0.041,0.01
1661977528335575342,0.0863,-0.041,0.01
1661977528364219665,0.0863,-0.0409,0.01
1661977528393169164,0.0863,-0.0408,0.01
1661977528429754972,0.0863,-0.0407,0.01
1661977528458485603,0.0863,-0.0407,0.01
1661977528487228155,0.0863,-0.0406,0.01
1661977528515845775,0.0863,-0.0405,0.01
1661977528544400691,0.0863,-0.0404,0.01
1661977528573140144,0.0863,-0.0404,0.01
1661977528601830720,0.0863,-0.0403,0.01
1661977528630500555,0.0863,-0.0402,0.01
1661977528659297704,0.0863,-0.0401,0.01
1661977528687942743,0.0863,-0.0401,0.01
1661977528716504335,0.0863,-0.04,0.01
1661977528745199203,0.0863,-0.0399,0.01
1661977528774069309,0.0863,-0.0399,0.01
1661977528810735940,0.0863,-0.0398,0.01
1661977528839574575,0.0863,-0.0397,0.01
1661977528868186712,0.0863,-0.0396,0.01
1661977528896748065,0.0863,-0.0395,0.01
1661977528925484657,0.0863,-0.0395,0.01
1661977528954144954,0.0863,-0.0394,0.01
1661977528983093738,0.0863,-0.0393,0.01
1661977529012057304,0.0863,-0.0393,0.01
1661977529040183305,0.0863,-0.0392,0.01
1661977529068772792,0.0863,-0.0391,0.01
1661977529097482919,0.0863,-0.039,0.01
1661977529126205682,0.0863,-0.039,0.01
1661977529154745817,0.0863,-0.0389,0.01
1661977529183502435,0.0863,-0.0388,0.01
1661977529220478057,0.0863,-0.0387,0.01
1661977529248986959,0.0863,-0.0387,0.01
1661977529277653694,0.0863,-0.0386,0.01
1661977529306512355,0.0863,-0.0385,0.01
1661977529335115671,0.0863,-0.0384,0.01
1661977529363890647,0.0863,-0.0384,0.01
1661977529392457962,0.0863,-0.0383,0.01
1661977529421008348,0.0863,-0.0382,0.01
1661977529449699640,0.0863,-0.0381,0.01
1661977529478443622,0.0863,-0.0381,0.01
1661977529507109165,0.0863,-0.038,0.01
1661977529535797595,0.0863,-0.0379,0.01
1661977529564669609,0.0863,-0.0379,0.01
1661977529601438045,0.0863,-0.0378,0.01
1661977529629996776,0.0863,-0.0377,0.01
1661977529658649206,0.0863,-0.0376,0.01
1661977529687423467,0.0863,-0.0375,0.01
1661977529716109037,0.0863,-0.0375,0.01
1661977529744687795,0.0863,-0.0374,0.01
1661977529773423433,0.0863,-0.0373,0.01
1661977529802115678,0.0863,-0.0372,0.01
1661977529830716133,0.0863,-0.0372,0.01
1661977529859342813,0.0863,-0.0371,0.01
1661977529888541221,0.0863,-0.037,0.01
1661977529916819572,0.0863,-0.037,0.01
1661977529945503711,0.0863,-0.0369,0.01
