time,current,voltage,dep_status
1663882511914434192,0.0,0.10999999940395355,N/A
1663882511934797056,0.0,0.15000000596046448,N/A
1663882511948124223,0.0,0.15000000596046448,N/A
1663882511949682266,0.0,0.15000000596046448,N/A
1663882511985315036,0.0,0.15000000596046448,N/A
1663882512035600382,0.0,0.15000000596046448,N/A
1663882512085576053,0.0,0.15000000596046448,N/A
1663882512103521921,0.0,0.15000000596046448,N/A
1663882512135832953,0.0,0.15000000596046448,N/A
1663882512186033715,0.0,0.20999999344348907,N/A
1663882512235909673,0.0,0.20999999344348907,N/A
1663882512265343202,0.0,0.20999999344348907,N/A
1663882512286239145,0.0,0.20999999344348907,N/A
1663882512337139012,0.0,0.20999999344348907,N/A
1663882512386404417,0.0,0.2199999988079071,N/A
1663882512437165902,0.0,0.2199999988079071,N/A
1663882512487167428,0.0,0.2199999988079071,N/A
1663882512511346233,0.0,0.2199999988079071,N/A
1663882512537315048,0.0,0.2199999988079071,N/A
1663882512587057439,0.0,0.2199999988079071,N/A
1663882512604854894,0.0,0.2199999988079071,N/A
1663882512607587493,0.0,0.2199999988079071,N/A
1663882512637723135,0.0,0.2199999988079071,N/A
1663882512687530881,0.0,0.2199999988079071,N/A
1663882512737733743,0.0,0.2199999988079071,N/A
1663882512788162494,0.0,0.2199999988079071,N/A
1663882512838591831,0.0,0.2199999988079071,N/A
1663882512864527742,0.0,0.2199999988079071,N/A
1663882512888808715,0.0,0.2199999988079071,N/A
1663882512917800952,0.0,0.2199999988079071,N/A
1663882512939062848,0.0,0.2199999988079071,N/A
1663882512951853265,0.0,0.2199999988079071,N/A
1663882512953550174,0.0,0.2199999988079071,N/A
1663882512988709574,0.0,0.2199999988079071,N/A
1663882513038902865,0.0,0.2199999988079071,N/A
1663882513089325575,0.0,0.2199999988079071,N/A
1663882513107743738,0.0,0.2199999988079071,N/A
1663882513139683442,0.0,0.2199999988079071,N/A
1663882513189712024,0.0,0.2199999988079071,N/A
1663882513239890275,0.0,0.2199999988079071,N/A
1663882513269046310,0.0,0.2199999988079071,N/A
1663882513290312123,0.0,0.2199999988079071,N/A
1663882513340488237,0.0,0.2199999988079071,N/A
1663882513390594948,0.0,0.2199999988079071,N/A
1663882513441391387,0.0,0.2199999988079071,N/A
1663882513490754995,0.0,0.2199999988079071,N/A
1663882513515134104,0.0,0.2199999988079071,N/A
1663882513541293016,0.0,0.2199999988079071,N/A
1663882513591493571,0.0,0.2199999988079071,N/A
1663882513608501749,0.0,0.2199999988079071,N/A
1663882513610655616,0.0,0.2199999988079071,N/A
1663882513641283888,0.0,0.17000000178813934,N/A
1663882513691856305,0.0,0.17000000178813934,N/A
1663882513741603309,0.0,0.17000000178813934,N/A
1663882513791914989,0.0,0.17000000178813934,N/A
1663882513842377663,0.0,0.17000000178813934,N/A
1663882513868494971,0.0,0.17000000178813934,N/A
1663882513893146384,0.0,0.17000000178813934,N/A
1663882513921736329,0.0,0.17000000178813934,N/A
1663882513943432675,0.0,0.17000000178813934,N/A
1663882513955932264,0.0,0.17000000178813934,N/A
1663882513957965502,0.0,0.17000000178813934,N/A
1663882513992664174,0.0,0.17000000178813934,N/A
1663882514042837459,0.0,0.009999999776482582,N/A
1663882514093269066,0.0,0.009999999776482582,N/A
1663882514111246848,0.0,0.009999999776482582,N/A
1663882514143599722,0.0,0.009999999776482582,N/A
1663882514193714582,0.0,0.009999999776482582,N/A
1663882514243864256,0.0,0.009999999776482582,N/A
1663882514272809827,0.0,0.009999999776482582,N/A
1663882514294275113,0.0,0.009999999776482582,N/A
1663882514344482872,0.0,0.0,N/A
1663882514394577842,0.0,0.0,N/A
1663882514444819937,0.0,0.0,N/A
1663882514495194633,0.0,0.0,N/A
1663882514518962045,0.0,0.0,N/A
1663882514545924389,39.099998474121094,0.0,N/A
1663882514595528504,39.099998474121094,66.05000305175781,N/A
1663882514614820155,39.099998474121094,66.05000305175781,N/A
1663882514617830498,39.099998474121094,66.05000305175781,N/A
1663882514646499599,39.099998474121094,66.05000305175781,N/A
1663882514695589265,0.0,0.0,N/A
1663882514745859832,0.0,0.0,N/A
1663882514796359299,0.0,0.0,N/A
1663882514846612802,0.0,0.0,N/A
1663882514872609129,0.0,0.0,N/A
1663882514896478132,0.0,0.0,N/A
1663882514926453871,0.0,0.0,N/A
1663882514947128843,0.0,25.889999389648438,N/A
1663882514959640927,80.9000015258789,25.889999389648438,N/A
1663882514961558412,80.9000015258789,25.889999389648438,N/A
1663882514997219369,80.9000015258789,25.889999389648438,N/A
1663882515046991384,80.9000015258789,25.889999389648438,N/A
1663882515098266253,80.9000015258789,25.889999389648438,N/A
1663882515115639364,80.9000015258789,25.889999389648438,N/A
1663882515148127930,80.9000015258789,25.889999389648438,N/A
1663882515197858445,105.69999694824219,17.670000076293945,N/A
1663882515247800659,105.69999694824219,17.670000076293945,N/A
1663882515277184200,105.69999694824219,17.670000076293945,N/A
1663882515298330991,105.69999694824219,17.670000076293945,N/A
1663882515348470357,105.69999694824219,17.670000076293945,N/A
1663882515398602496,105.69999694824219,17.670000076293945,N/A
1663882515449212351,112.19999694824219,17.670000076293945,N/A
