time,robot_x_axis,robot_y_axis,robot_z_axis
1651876256630017042,0.0547,0.0403,0.02
1651876256682830810,0.0547,0.0403,0.02
1651876256732064008,0.0547,0.0403,0.02
1651876256781190156,0.0547,0.0403,0.02
1651876256830368280,0.0547,0.0403,0.02
1651876256879576683,0.0547,0.0403,0.02
1651876256928701877,0.0547,0.0403,0.02
1651876256977930068,0.0547,0.0403,0.02
1651876257027046918,0.0547,0.0403,0.02
1651876257076189279,0.0547,0.0403,0.02
1651876257125838518,0.0547,0.0403,0.02
1651876257178389549,0.0547,0.0403,0.02
1651876257227668762,0.0547,0.0403,0.02
1651876257277346611,0.0547,0.0403,0.02
1651876257325974225,0.0547,0.0403,0.02
1651876257375069618,0.0547,0.0403,0.02
1651876257424264192,0.0547,0.0403,0.02
1651876257473537445,0.0547,0.0403,0.02
1651876257523106336,0.0547,0.0403,0.02
1651876257571908712,0.0547,0.0403,0.02
1651876257621361494,0.0547,0.0403,0.02
1651876257674089431,0.0547,0.0403,0.02
1651876257723336458,0.0547,0.0403,0.02
1651876257772467851,0.0547,0.0403,0.02
1651876257821807146,0.0547,0.0403,0.02
1651876257870875835,0.0547,0.0403,0.02
1651876257920015096,0.0547,0.0403,0.02
1651876257969099283,0.0547,0.0403,0.02
1651876258018250942,0.0547,0.0403,0.02
1651876258067438840,0.0547,0.0403,0.02
1651876258116899013,0.0547,0.0403,0.02
1651876258169738531,0.0547,0.0403,0.02
1651876258219023466,0.0547,0.0403,0.02
1651876258268147230,0.0547,0.0403,0.02
1651876258317265033,0.0547,0.0403,0.02
1651876258366460561,0.0547,0.0403,0.02
1651876258415655851,0.0547,0.0403,0.02
1651876258464847087,0.0547,0.0403,0.02
1651876258514063596,0.0547,0.0403,0.02
1651876258563249349,0.0547,0.0403,0.02
1651876258612585067,0.0547,0.0403,0.02
1651876258665338516,0.0547,0.0403,0.02
1651876258714913606,0.0547,0.0403,0.02
1651876258764016866,0.0547,0.0403,0.02
1651876258813148736,0.0547,0.0403,0.02
1651876258862153053,0.0547,0.0403,0.02
1651876258911392927,0.0547,0.0403,0.02
1651876258960377454,0.0547,0.0403,0.02
1651876259009614706,0.0547,0.0403,0.02
1651876259058846712,0.0547,0.0403,0.02
1651876259108201503,0.0547,0.0403,0.02
1651876259160968780,0.0547,0.0403,0.02
1651876259210357904,0.0547,0.0403,0.02
1651876259259418010,0.0547,0.0403,0.02
1651876259308564901,0.0547,0.0403,0.02
1651876259357850313,0.0547,0.0403,0.02
1651876259407103300,0.0547,0.0403,0.02
1651876259456179141,0.0547,0.0403,0.02
1651876259505227804,0.0547,0.0403,0.02
1651876259554440021,0.0547,0.0403,0.02
1651876259604016780,0.0547,0.0403,0.02
1651876259656789302,0.0547,0.0403,0.02
1651876259705986261,0.0547,0.0403,0.02
1651876259755218267,0.0547,0.0403,0.02
1651876259804450750,0.0547,0.0403,0.02
1651876259853523254,0.0547,0.0403,0.02
1651876259902677297,0.0547,0.0403,0.02
1651876259951834201,0.0547,0.0403,0.02
1651876260000970840,0.0547,0.0403,0.02
1651876260050078868,0.0547,0.0403,0.02
1651876260099483966,0.0547,0.0403,0.02
1651876260152470588,0.0547,0.0403,0.02
1651876260201740026,0.0547,0.0403,0.02
1651876260251016616,0.0547,0.0403,0.02
1651876260300137996,0.0547,0.0403,0.02
1651876260349212408,0.0547,0.0403,0.02
1651876260398269414,0.0547,0.0403,0.02
1651876260447510957,0.0547,0.0403,0.02
1651876260496625900,0.0547,0.0403,0.02
1651876260545843601,0.0547,0.0403,0.02
1651876260595294475,0.0547,0.0403,0.02
1651876260648030519,0.0547,0.0403,0.02
1651876260697479724,0.0547,0.0403,0.02
1651876260746625185,0.0547,0.0403,0.02
1651876260795666933,0.0547,0.0403,0.02
1651876260844802379,0.0547,0.0403,0.02
1651876260894026041,0.0547,0.0403,0.02
1651876260943136692,0.0547,0.0403,0.02
1651876260992340803,0.0547,0.0403,0.02
1651876261041515111,0.0547,0.0403,0.02
1651876261090968847,0.0547,0.0403,0.02
1651876261143858671,0.0547,0.0403,0.02
1651876261193092823,0.0547,0.0403,0.02
1651876261242174625,0.0547,0.0403,0.02
1651876261291348695,0.0547,0.0403,0.02
1651876261340507745,0.0547,0.0403,0.02
1651876261389531373,0.0547,0.0403,0.02
1651876261438822507,0.0547,0.0403,0.02
1651876261487980365,0.0547,0.0403,0.02
1651876261537168979,0.0547,0.0403,0.02
1651876261586792469,0.0547,0.0403,0.02
1651876261639513492,0.0547,0.0403,0.02
1651876261688720464,0.0547,0.0403,0.02
1651876261737950563,0.0547,0.0403,0.02
1651876261787193536,0.0547,0.0403,0.02
1651876261836191415,0.0547,0.0403,0.02
1651876261885364770,0.0547,0.0403,0.02
1651876261934454441,0.0547,0.0403,0.02
1651876261983676671,0.0547,0.0403,0.02
1651876262032750844,0.0547,0.0403,0.02
1651876262082270860,0.0547,0.0403,0.02
1651876262135098457,0.0547,0.0403,0.02
1651876262184281587,0.0547,0.0403,0.02
1651876262233534812,0.0547,0.0403,0.02
1651876262282605648,0.0547,0.0403,0.02
1651876262331898927,0.0547,0.0403,0.02
1651876262380993604,0.0547,0.0403,0.02
1651876262430084705,0.0547,0.0403,0.02
1651876262479265213,0.0547,0.0403,0.02
1651876262528380393,0.0547,0.0403,0.02
1651876262577795028,0.0547,0.0403,0.02
1651876262630738973,0.0547,0.0403,0.02
1651876262679917097,0.0547,0.0403,0.02
1651876262729049444,0.0547,0.0403,0.02
1651876262778239965,0.0547,0.0403,0.02
1651876262827434778,0.0547,0.0403,0.02
1651876262876635551,0.0547,0.0403,0.02
1651876262925582647,0.0547,0.0403,0.02
1651876262974832534,0.0547,0.0403,0.02
1651876263024023771,0.0547,0.0403,0.02
1651876263073323726,0.0547,0.0403,0.02
1651876263126179933,0.0547,0.0403,0.02
1651876263175621032,0.0547,0.0403,0.02
1651876263225016355,0.0547,0.0403,0.02
1651876263274045467,0.0547,0.0403,0.02
1651876263323155641,0.0547,0.0403,0.02
1651876263372346639,0.0547,0.0403,0.02
1651876263421494245,0.0547,0.0403,0.02
1651876263470617294,0.0547,0.0403,0.02
1651876263519885301,0.0547,0.0403,0.02
1651876263569031238,0.0547,0.0403,0.02
1651876263621882915,0.0547,0.0403,0.02
1651876263671174049,0.0547,0.0403,0.02
1651876263720455169,0.0547,0.0403,0.02
1651876263769643783,0.0547,0.0403,0.02
1651876263818647146,0.0547,0.0403,0.02
1651876263868034601,0.0547,0.0403,0.02
1651876263917101144,0.0547,0.0403,0.02
1651876263966184616,0.0547,0.0403,0.02
1651876264015315294,0.0547,0.0403,0.02
1651876264064848423,0.0547,0.0403,0.02
1651876264117902755,0.0547,0.0403,0.02
1651876264166996002,0.0547,0.0403,0.02
1651876264216090440,0.0547,0.0403,0.02
1651876264265262126,0.0547,0.0403,0.02
1651876264314396858,0.0547,0.0403,0.02
1651876264363415479,0.0547,0.0403,0.02
1651876264412958860,0.0547,0.0403,0.02
1651876264461893558,0.0547,0.0403,0.02
1651876264511043071,0.0547,0.0403,0.02
1651876264560408353,0.0547,0.0403,0.02
1651876264613233327,0.0547,0.0403,0.02
1651876264662754297,0.0547,0.0403,0.02
1651876264711803674,0.0547,0.0403,0.02
1651876264761063337,0.0547,0.0403,0.02
1651876264810087203,0.0547,0.0403,0.02
1651876264859253168,0.0547,0.0403,0.02
1651876264908393621,0.0547,0.0403,0.02
1651876264957451820,0.0547,0.0403,0.02
1651876265006768465,0.0547,0.0403,0.02
1651876265056061744,0.0547,0.0403,0.02
1651876265109045028,0.0547,0.0403,0.02
1651876265158353805,0.0547,0.0403,0.02
1651876265207463741,0.0547,0.0403,0.02
1651876265256567478,0.0547,0.0403,0.02
1651876265305711984,0.0547,0.0403,0.02
1651876265354922056,0.0547,0.0403,0.02
1651876265404082536,0.0547,0.0403,0.02
1651876265453316688,0.0547,0.0403,0.02
1651876265502378463,0.0547,0.0403,0.02
1651876265551877737,0.0547,0.0403,0.02
1651876265604741096,0.0547,0.0403,0.02
1651876265654134750,0.0547,0.0403,0.02
1651876265703188657,0.0547,0.0403,0.02
1651876265752429008,0.0547,0.0403,0.02
1651876265801397085,0.0547,0.0403,0.02
1651876265850683927,0.0547,0.0403,0.02
1651876265899803161,0.0547,0.0403,0.02
1651876265948757171,0.0547,0.0403,0.02
1651876265981844663,0.0547,0.0403,0.02
1651876266026668548,0.0547,0.0403,0.02
1651876266055609703,0.0547,0.0403,0.02
1651876266084411382,0.0547,0.0403,0.02
1651876266112924814,0.0547,0.0402,0.02
1651876266141262531,0.0547,0.0402,0.02
1651876266169919729,0.0547,0.0401,0.02
1651876266198495626,0.0547,0.04,0.02
1651876266227315664,0.0546,0.04,0.02
1651876266255912542,0.0546,0.0399,0.02
1651876266284643650,0.0546,0.0398,0.02
1651876266313307285,0.0546,0.0396,0.0201
1651876266341986894,0.0545,0.0395,0.0201
1651876266370631933,0.0545,0.0394,0.0201
1651876266399271965,0.0545,0.0392,0.0201
1651876266427906751,0.0544,0.039,0.0201
1651876266456806659,0.0544,0.0388,0.0201
1651876266485521078,0.0544,0.0386,0.0202
1651876266514040470,0.0543,0.0384,0.0202
1651876266542686462,0.0543,0.0382,0.0202
1651876266571298122,0.0542,0.038,0.0202
1651876266600327253,0.0542,0.0377,0.0202
1651876266628759860,0.0541,0.0375,0.0203
1651876266657394409,0.0541,0.0372,0.0203
1651876266686081647,0.054,0.0369,0.0203
1651876266714952468,0.054,0.0367,0.0203
1651876266743514060,0.0539,0.0364,0.0204
1651876266772184133,0.0539,0.0361,0.0204
1651876266800988912,0.0538,0.0358,0.0204
1651876266829394102,0.0538,0.0355,0.0205
1651876266858062028,0.0537,0.0353,0.0205
1651876266886805772,0.0536,0.035,0.0205
1651876266915971994,0.0536,0.0347,0.0205
1651876266944158554,0.0535,0.0344,0.0206
1651876266972723007,0.0535,0.0341,0.0206
1651876267001413106,0.0534,0.0339,0.0206
1651876267030034780,0.0534,0.0336,0.0206
1651876267058807611,0.0533,0.0333,0.0207
1651876267087538242,0.0533,0.033,0.0207
1651876267116192579,0.0532,0.0327,0.0207
1651876267144912242,0.0532,0.0325,0.0207
1651876267173968076,0.0531,0.0322,0.0208
1651876267202206373,0.053,0.0319,0.0208
1651876267230850458,0.053,0.0316,0.0208
1651876267259628295,0.0529,0.0313,0.0209
1651876267288239479,0.0529,0.0311,0.0209
1651876267317015886,0.0528,0.0308,0.0209
1651876267345507383,0.0528,0.0305,0.0209
1651876267374216556,0.0527,0.0302,0.021
1651876267402923583,0.0527,0.0299,0.021
1651876267431695699,0.0526,0.0297,0.021
1651876267460277318,0.0525,0.0294,0.021
1651876267488923788,0.0525,0.0291,0.0211
1651876267517756938,0.0524,0.0288,0.0211
1651876267546360731,0.0524,0.0285,0.0211
1651876267575046539,0.0523,0.0283,0.0211
1651876267603699207,0.0523,0.028,0.0212
1651876267632374525,0.0522,0.0277,0.0212
1651876267660907268,0.0522,0.0274,0.0212
1651876267689807415,0.0521,0.0271,0.0213
1651876267718435525,0.052,0.0269,0.0213
1651876267747435569,0.052,0.0266,0.0213
1651876267776279926,0.0519,0.0263,0.0213
1651876267804379463,0.0519,0.026,0.0214
1651876267833137989,0.0518,0.0258,0.0214
1651876267861783504,0.0518,0.0255,0.0214
1651876267890331745,0.0517,0.0252,0.0214
1651876267918993473,0.0517,0.0249,0.0215
1651876267947699546,0.0516,0.0246,0.0215
1651876267976482629,0.0516,0.0243,0.0215
1651876268005069255,0.0515,0.0241,0.0215
1651876268033772706,0.0514,0.0238,0.0216
1651876268062415122,0.0514,0.0235,0.0216
1651876268091089725,0.0513,0.0232,0.0216
1651876268119820356,0.0513,0.023,0.0216
1651876268148443460,0.0512,0.0227,0.0217
1651876268177067995,0.0512,0.0224,0.0217
1651876268205715179,0.0511,0.0221,0.0217
1651876268234484910,0.0511,0.0218,0.0218
1651876268263173341,0.051,0.0216,0.0218
1651876268291803121,0.0509,0.0213,0.0218
1651876268320923089,0.0509,0.021,0.0218
1651876268349248886,0.0508,0.0207,0.0219
1651876268377866029,0.0508,0.0204,0.0219
1651876268406583070,0.0507,0.0202,0.0219
1651876268435194730,0.0507,0.0199,0.0219
1651876268463842391,0.0506,0.0196,0.022
1651876268492590904,0.0506,0.0193,0.022
1651876268521309137,0.0505,0.019,0.022
1651876268549917697,0.0505,0.0188,0.022
1651876268578580141,0.0504,0.0185,0.0221
1651876268607221603,0.0503,0.0182,0.0221
1651876268636370182,0.0503,0.0179,0.0221
1651876268664851427,0.0502,0.0176,0.0222
1651876268693379163,0.0502,0.0174,0.0222
1651876268722004652,0.0501,0.0171,0.0222
1651876268750642061,0.0501,0.0168,0.0222
1651876268779242515,0.05,0.0165,0.0223
1651876268807966947,0.05,0.0162,0.0223
1651876268836809158,0.0499,0.016,0.0223
1651876268865360498,0.0498,0.0157,0.0223
1651876268894221782,0.0498,0.0154,0.0224
1651876268922815322,0.0497,0.0151,0.0224
1651876268951406478,0.0497,0.0148,0.0224
1651876268980036258,0.0496,0.0146,0.0224
1651876269008740186,0.0496,0.0143,0.0225
1651876269037303924,0.0495,0.014,0.0225
1651876269066133260,0.0495,0.0137,0.0225
1651876269094665050,0.0494,0.0134,0.0226
1651876269123350620,0.0493,0.0132,0.0226
1651876269152026891,0.0493,0.0129,0.0226
1651876269180753707,0.0492,0.0126,0.0226
1651876269209673643,0.0492,0.0123,0.0227
1651876269238211631,0.0491,0.012,0.0227
1651876269266832113,0.0491,0.0118,0.0227
1651876269295618534,0.049,0.0115,0.0227
1651876269324227571,0.049,0.0112,0.0228
1651876269352769374,0.0489,0.0109,0.0228
1651876269381472349,0.0489,0.0107,0.0228
1651876269410069465,0.0488,0.0104,0.0228
1651876269438781023,0.0487,0.0101,0.0229
1651876269467787027,0.0487,0.0098,0.0229
1651876269496676445,0.0486,0.0095,0.0229
1651876269524919509,0.0486,0.0092,0.023
1651876269553507089,0.0485,0.009,0.023
1651876269582079172,0.0485,0.0087,0.023
1651876269610983133,0.0484,0.0084,0.023
1651876269639493465,0.0484,0.0081,0.0231
1651876269668239831,0.0483,0.0079,0.0231
1651876269696917295,0.0482,0.0076,0.0231
1651876269725437879,0.0482,0.0073,0.0231
1651876269754262447,0.0481,0.007,0.0232
1651876269782882213,0.0481,0.0067,0.0232
1651876269811589717,0.048,0.0065,0.0232
1651876269840224742,0.048,0.0062,0.0232
1651876269868888854,0.0479,0.0059,0.0233
1651876269897658824,0.0479,0.0056,0.0233
1651876269926290512,0.0478,0.0053,0.0233
1651876269954913616,0.0478,0.0051,0.0234
1651876269983741044,0.0477,0.0048,0.0234
1651876270012350559,0.0476,0.0045,0.0234
1651876270041321516,0.0476,0.0042,0.0234
1651876270069802284,0.0475,0.0039,0.0235
1651876270098290920,0.0475,0.0037,0.0235
1651876270126914501,0.0474,0.0034,0.0235
1651876270155749559,0.0474,0.0031,0.0235
1651876270184384107,0.0473,0.0028,0.0236
1651876270213146924,0.0472,0.0025,0.0236
1651876270241709470,0.0472,0.0023,0.0236
1651876270270279407,0.0471,0.002,0.0236
1651876270299052953,0.0471,0.0017,0.0237
1651876270327671051,0.047,0.0014,0.0237
1651876270356849670,0.047,0.0011,0.0237
1651876270385152816,0.0469,0.0009,0.0238
1651876270413722038,0.0469,0.0006,0.0238
1651876270442550897,0.0468,0.0003,0.0238
1651876270471157789,0.0468,0.0,0.0238
1651876270499775409,0.0467,-0.0003,0.0239
1651876270528362035,0.0466,-0.0005,0.0239
1651876270557180404,0.0466,-0.0008,0.0239
1651876270585824728,0.0465,-0.0011,0.0239
1651876270614721059,0.0465,-0.0014,0.024
1651876270643145561,0.0464,-0.0017,0.024
1651876270671905040,0.0464,-0.0019,0.024
1651876270700595617,0.0463,-0.0022,0.024
1651876270729162454,0.0463,-0.0025,0.0241
1651876270757906436,0.0462,-0.0028,0.0241
1651876270786443710,0.0462,-0.0031,0.0241
1651876270815162181,0.0461,-0.0033,0.0241
1651876270843833684,0.046,-0.0036,0.0242
1651876270872524023,0.046,-0.0039,0.0242
1651876270901132583,0.0459,-0.0042,0.0242
1651876270929861783,0.0459,-0.0044,0.0243
1651876270958524942,0.0458,-0.0047,0.0243
1651876270987156152,0.0458,-0.005,0.0243
1651876271015985488,0.0457,-0.0053,0.0243
1651876271044577836,0.0457,-0.0056,0.0244
1651876271073301792,0.0456,-0.0058,0.0244
1651876271101947307,0.0455,-0.0061,0.0244
1651876271130631208,0.0455,-0.0064,0.0244
1651876271159260988,0.0454,-0.0067,0.0245
1651876271188275337,0.0454,-0.007,0.0245
1651876271217329740,0.0453,-0.0072,0.0245
1651876271245377540,0.0453,-0.0075,0.0245
1651876271274002313,0.0452,-0.0078,0.0246
1651876271302693128,0.0452,-0.0081,0.0246
1651876271331371307,0.0451,-0.0084,0.0246
1651876271360011339,0.045,-0.0086,0.0247
1651876271388602018,0.045,-0.0089,0.0247
1651876271417391061,0.0449,-0.0092,0.0247
1651876271446023941,0.0449,-0.0095,0.0247
1651876271474679708,0.0448,-0.0098,0.0248
1651876271503322362,0.0448,-0.01,0.0248
1651876271532060384,0.0447,-0.0103,0.0248
1651876271560720682,0.0447,-0.0106,0.0248
1651876271589474678,0.0446,-0.0109,0.0249
1651876271618098735,0.0446,-0.0112,0.0249
1651876271646903038,0.0445,-0.0114,0.0249
1651876271675438642,0.0444,-0.0117,0.0249
1651876271704205751,0.0444,-0.012,0.025
1651876271732762813,0.0443,-0.0123,0.025
1651876271761632204,0.0443,-0.0126,0.025
1651876271790120601,0.0442,-0.0128,0.0251
1651876271818867683,0.0442,-0.0131,0.0251
1651876271847397804,0.0441,-0.0134,0.0251
1651876271876238822,0.0441,-0.0137,0.0251
1651876271904900550,0.044,-0.014,0.0252
1651876271933466911,0.0439,-0.0142,0.0252
1651876271962101697,0.0439,-0.0145,0.0252
1651876271990801334,0.0438,-0.0148,0.0252
1651876272019459009,0.0438,-0.0151,0.0253
1651876272048222303,0.0437,-0.0154,0.0253
1651876272077351093,0.0437,-0.0156,0.0253
1651876272105666637,0.0436,-0.0159,0.0253
1651876272134407758,0.0436,-0.0162,0.0254
1651876272162968397,0.0435,-0.0165,0.0254
1651876272191633462,0.0434,-0.0168,0.0254
1651876272220295667,0.0434,-0.017,0.0255
1651876272248925447,0.0433,-0.0173,0.0255
1651876272277620077,0.0433,-0.0176,0.0255
1651876272306246995,0.0432,-0.0179,0.0255
1651876272335150957,0.0432,-0.0182,0.0256
1651876272363816261,0.0431,-0.0184,0.0256
1651876272392398595,0.0431,-0.0187,0.0256
1651876272421138286,0.043,-0.019,0.0256
1651876272449670553,0.043,-0.0193,0.0257
1651876272478389263,0.0429,-0.0196,0.0257
1651876272507184982,0.0428,-0.0198,0.0257
1651876272535842657,0.0428,-0.0201,0.0257
1651876272564383745,0.0427,-0.0204,0.0258
1651876272592991590,0.0427,-0.0207,0.0258
1651876272621699571,0.0426,-0.0209,0.0258
1651876272650429725,0.0426,-0.0212,0.0259
1651876272679000616,0.0425,-0.0215,0.0259
1651876272707680940,0.0425,-0.0218,0.0259
1651876272736419677,0.0424,-0.0221,0.0259
