time,robot_x_axis,robot_y_axis,robot_z_axis
1651873467364844560,0.035,-0.06,0.03
1651873467414045333,0.035,-0.06,0.03
1651873467463130712,0.035,-0.06,0.03
1651873467512386560,0.035,-0.06,0.03
1651873467561467170,0.035,-0.06,0.03
1651873467610525131,0.035,-0.06,0.03
1651873467660025596,0.035,-0.06,0.03
1651873467709083080,0.035,-0.06,0.03
1651873467758241653,0.035,-0.06,0.03
1651873467807273626,0.035,-0.06,0.03
1651873467856419324,0.035,-0.06,0.03
1651873467905604362,0.035,-0.06,0.03
1651873467954737186,0.035,-0.06,0.03
1651873468003853797,0.035,-0.06,0.03
1651873468053062438,0.035,-0.06,0.03
1651873468102155685,0.035,-0.06,0.03
1651873468151473999,0.035,-0.06,0.03
1651873468200524806,0.035,-0.06,0.03
1651873468253520965,0.035,-0.06,0.03
1651873468302937030,0.035,-0.06,0.03
1651873468352432727,0.035,-0.06,0.03
1651873468401307821,0.035,-0.06,0.03
1651873468450424432,0.035,-0.06,0.03
1651873468499697446,0.035,-0.06,0.03
1651873468548925161,0.035,-0.06,0.03
1651873468597974538,0.035,-0.06,0.03
1651873468647494792,0.035,-0.06,0.03
1651873468696404695,0.035,-0.06,0.03
1651873468745445728,0.035,-0.06,0.03
1651873468794563531,0.035,-0.06,0.03
1651873468843665122,0.035,-0.06,0.03
1651873468892915964,0.035,-0.06,0.03
1651873468942059993,0.035,-0.06,0.03
1651873468991128921,0.035,-0.06,0.03
1651873469040289640,0.035,-0.06,0.03
1651873469089481830,0.035,-0.06,0.03
1651873469138605594,0.035,-0.06,0.03
1651873469187782287,0.035,-0.06,0.03
1651873469236904382,0.035,-0.06,0.03
1651873469286084651,0.035,-0.06,0.03
1651873469335276842,0.035,-0.06,0.03
1651873469384477376,0.035,-0.06,0.03
1651873469433678865,0.035,-0.06,0.03
1651873469482787847,0.035,-0.06,0.03
1651873469531868457,0.035,-0.06,0.03
1651873469580988883,0.035,-0.06,0.03
1651873469630331754,0.035,-0.06,0.03
1651873469679372072,0.035,-0.06,0.03
1651873469732341289,0.035,-0.06,0.03
1651873469781658649,0.035,-0.06,0.03
1651873469830693483,0.035,-0.06,0.03
1651873469879816293,0.035,-0.06,0.03
1651873469929026842,0.035,-0.06,0.03
1651873469978090047,0.035,-0.06,0.03
1651873470027236461,0.035,-0.06,0.03
1651873470076406240,0.035,-0.06,0.03
1651873470125619173,0.035,-0.06,0.03
1651873470174754142,0.035,-0.06,0.03
1651873470223950147,0.035,-0.06,0.03
1651873470273055315,0.035,-0.06,0.03
1651873470322299242,0.035,-0.06,0.03
1651873470371483802,0.035,-0.06,0.03
1651873470420532226,0.035,-0.06,0.03
1651873470469634294,0.035,-0.06,0.03
1651873470518870353,0.035,-0.06,0.03
1651873470568017482,0.035,-0.06,0.03
1651873470617335081,0.035,-0.06,0.03
1651873470666369199,0.035,-0.06,0.03
1651873470715480089,0.035,-0.06,0.03
1651873470764637947,0.035,-0.06,0.03
1651873470813786983,0.035,-0.06,0.03
1651873470862977027,0.035,-0.06,0.03
1651873470912154912,0.035,-0.06,0.03
1651873470961319684,0.035,-0.06,0.03
1651873471010615110,0.035,-0.06,0.03
1651873471059684753,0.035,-0.06,0.03
1651873471108909845,0.035,-0.06,0.03
1651873471158226013,0.035,-0.06,0.03
1651873471211074113,0.035,-0.06,0.03
1651873471260608673,0.035,-0.06,0.03
1651873471309725046,0.035,-0.06,0.03
1651873471358731269,0.035,-0.06,0.03
1651873471407898187,0.035,-0.06,0.03
1651873471457093715,0.035,-0.06,0.03
1651873471506905794,0.035,-0.06,0.03
1651873471555350065,0.035,-0.06,0.03
1651873471604701757,0.035,-0.06,0.03
1651873471653753995,0.035,-0.06,0.03
1651873471702731847,0.035,-0.06,0.03
1651873471752016305,0.035,-0.06,0.03
1651873471801132440,0.035,-0.06,0.03
1651873471850351333,0.035,-0.06,0.03
1651873471899472951,0.035,-0.06,0.03
1651873471948673486,0.035,-0.06,0.03
1651873471997812986,0.035,-0.06,0.03
1651873472047582149,0.035,-0.06,0.03
1651873472096103668,0.035,-0.06,0.03
1651873472145232677,0.035,-0.06,0.03
1651873472194410324,0.035,-0.06,0.03
1651873472243540287,0.035,-0.06,0.03
1651873472292649507,0.035,-0.06,0.03
1651873472342002630,0.035,-0.06,0.03
1651873472391055583,0.035,-0.06,0.03
1651873472440298080,0.035,-0.06,0.03
1651873472489400863,0.035,-0.06,0.03
1651873472538467884,0.035,-0.06,0.03
1651873472587903738,0.035,-0.06,0.03
1651873472636992216,0.035,-0.06,0.03
1651873472689818859,0.035,-0.06,0.03
1651873472739256858,0.035,-0.06,0.03
1651873472788417816,0.035,-0.06,0.03
1651873472837579250,0.035,-0.06,0.03
1651873472886734008,0.035,-0.06,0.03
1651873472935925483,0.035,-0.06,0.03
1651873472985057115,0.035,-0.06,0.03
1651873473034330368,0.035,-0.06,0.03
1651873473083407640,0.035,-0.06,0.03
1651873473132573843,0.035,-0.06,0.03
1651873473181663751,0.035,-0.06,0.03
1651873473230838060,0.035,-0.06,0.03
1651873473279958486,0.035,-0.06,0.03
1651873473329095602,0.035,-0.06,0.03
1651873473378422737,0.035,-0.06,0.03
1651873473427579879,0.035,-0.06,0.03
1651873473476659774,0.035,-0.06,0.03
1651873473525865554,0.035,-0.06,0.03
1651873473575329303,0.035,-0.06,0.03
1651873473624422311,0.035,-0.06,0.03
1651873473673376083,0.035,-0.06,0.03
1651873473722588300,0.035,-0.06,0.03
1651873473771629333,0.035,-0.06,0.03
1651873473820815801,0.035,-0.06,0.03
1651873473870308160,0.035,-0.06,0.03
1651873473919022798,0.035,-0.06,0.03
1651873473968029499,0.035,-0.06,0.03
1651873474017244577,0.035,-0.06,0.03
1651873474066329240,0.035,-0.06,0.03
1651873474115408420,0.035,-0.06,0.03
1651873474168478965,0.035,-0.06,0.03
1651873474217965602,0.035,-0.06,0.03
1651873474267200946,0.035,-0.06,0.03
1651873474316574573,0.035,-0.06,0.03
1651873474365681886,0.035,-0.06,0.03
1651873474414735555,0.035,-0.06,0.03
1651873474463887453,0.035,-0.06,0.03
1651873474513050079,0.035,-0.06,0.03
1651873474562396049,0.035,-0.06,0.03
1651873474611444473,0.035,-0.06,0.03
1651873474660851478,0.035,-0.06,0.03
1651873474709577322,0.035,-0.06,0.03
1651873474758609294,0.035,-0.06,0.03
1651873474807734727,0.035,-0.06,0.03
1651873474856936931,0.035,-0.06,0.03
1651873474906251192,0.035,-0.06,0.03
1651873474955522298,0.035,-0.06,0.03
