rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,wfs
1666980460324604237,,97,,1666980460,324254274,'',0.1899999976158142,0.0,7.699999809265137
1666980460374752654,,98,,1666980460,374421834,'',0.1899999976158142,0.0,7.699999809265137
1666980460424745806,,99,,1666980460,424460649,'',0.1899999976158142,0.0,7.699999809265137
1666980460433049909,,100,,1666980460,432763338,'',0.1899999976158142,0.0,7.699999809265137
1666980460475079560,,101,,1666980460,474796295,'',0.1899999976158142,0.0,7.699999809265137
1666980460526311973,,102,,1666980460,525604963,'',0.1899999976158142,0.0,7.699999809265137
1666980460575727057,,103,,1666980460,575368881,'',0.1899999976158142,0.0,7.699999809265137
1666980460626282103,,104,,1666980460,625547409,'',0.1899999976158142,0.0,7.699999809265137
1666980460676002477,,105,,1666980460,675676822,'',0.1899999976158142,0.0,7.699999809265137
1666980460725950178,,106,,1666980460,725681066,'',0.20000000298023224,0.0,7.699999809265137
1666980460731844185,,107,,1666980460,731477975,'',0.20000000298023224,0.0,7.699999809265137
1666980460776519549,,108,,1666980460,776261329,'',0.20000000298023224,0.0,7.699999809265137
1666980460826645852,,109,,1666980460,826288938,'',0.20000000298023224,0.0,7.699999809265137
1666980460876908818,,110,,1666980460,876481294,'',0.20000000298023224,0.0,7.699999809265137
1666980460927110324,,111,,1666980460,926791667,'',0.20000000298023224,0.0,7.699999809265137
1666980460977232941,,112,,1666980460,976955175,'',0.20000000298023224,0.0,7.699999809265137
1666980461027495286,,113,,1666980461,27165889,'',0.1899999976158142,0.0,7.699999809265137
1666980461077898138,,114,,1666980461,77571630,'',0.1899999976158142,0.0,7.699999809265137
1666980461120892284,,115,,1666980461,120562314,'',0.1899999976158142,0.0,7.699999809265137
1666980461127874422,,116,,1666980461,127528667,'',0.1899999976158142,0.0,7.699999809265137
1666980461137399076,,117,,1666980461,137022972,'',0.1899999976158142,0.0,7.699999809265137
1666980461178053564,,118,,1666980461,177719593,'',0.1899999976158142,0.0,7.699999809265137
1666980461228080941,,119,,1666980461,227791547,'',0.20000000298023224,0.0,7.699999809265137
1666980461278441235,,120,,1666980461,278147697,'',0.20000000298023224,0.0,7.699999809265137
1666980461328768015,,121,,1666980461,328473567,'',0.20000000298023224,0.0,7.699999809265137
1666980461378624937,,122,,1666980461,378276348,'',0.20000000298023224,0.0,7.699999809265137
1666980461428888863,,123,,1666980461,428566694,'',0.20000000298023224,0.0,7.699999809265137
1666980461437014451,,124,,1666980461,436663150,'',0.20000000298023224,0.0,7.699999809265137
1666980461479345349,,125,,1666980461,478991985,'',0.1899999976158142,0.0,7.699999809265137
1666980461529683537,,126,,1666980461,529399871,'',0.1899999976158142,0.0,7.699999809265137
1666980461579560027,,127,,1666980461,579256057,'',0.1899999976158142,0.0,7.699999809265137
1666980461629668287,,128,,1666980461,629352092,'',0.1899999976158142,0.0,7.699999809265137
1666980461679750721,,129,,1666980461,679399728,'',0.1899999976158142,0.0,7.699999809265137
1666980461730247137,,130,,1666980461,730015039,'',0.1899999976158142,0.0,7.699999809265137
1666980461735598578,,131,,1666980461,735202074,'',0.1899999976158142,0.0,7.699999809265137
1666980461780497930,,132,,1666980461,780141115,'',0.1899999976158142,0.0,7.699999809265137
1666980461831393475,,133,,1666980461,830715179,'',0.1899999976158142,0.0,7.699999809265137
1666980461880960183,,134,,1666980461,880635499,'',0.1899999976158142,0.0,7.699999809265137
1666980461931127067,,135,,1666980461,930857181,'',0.1899999976158142,0.0,7.699999809265137
1666980461981100114,,136,,1666980461,980803251,'',0.1899999976158142,0.0,7.699999809265137
1666980462031581866,,137,,1666980462,31300306,'',0.1899999976158142,0.0,7.699999809265137
1666980462081637514,,138,,1666980462,81371307,'',0.1899999976158142,0.0,7.699999809265137
1666980462124608792,,139,,1666980462,124326467,'',0.1899999976158142,0.0,7.699999809265137
1666980462132063374,,140,,1666980462,131765842,'',0.1899999976158142,0.0,7.699999809265137
1666980462140664132,,141,,1666980462,140384912,'',0.1899999976158142,0.0,7.699999809265137
1666980462182468959,,142,,1666980462,182177066,'',0.1899999976158142,0.0,7.699999809265137
1666980462231914588,,143,,1666980462,231641054,'',0.20000000298023224,0.0,7.699999809265137
1666980462283056642,,144,,1666980462,282644748,'',0.20000000298023224,0.0,7.699999809265137
1666980462332305064,,145,,1666980462,332002878,'',0.20000000298023224,0.0,7.699999809265137
1666980462382756348,,146,,1666980462,382504701,'',0.20000000298023224,0.0,7.699999809265137
1666980462432943865,,147,,1666980462,432712554,'',0.20000000298023224,0.0,7.699999809265137
1666980462441276692,,148,,1666980462,440629959,'',0.20000000298023224,0.0,7.699999809265137
1666980462482907691,,149,,1666980462,482585430,'',0.1899999976158142,0.0,7.699999809265137
1666980462533602908,,150,,1666980462,533365726,'',0.1899999976158142,0.0,7.699999809265137
1666980462583447631,,151,,1666980462,583030223,'',0.1899999976158142,0.0,7.699999809265137
1666980462633669811,,152,,1666980462,633353471,'',0.1899999976158142,0.0,7.699999809265137
