rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,wfs
1666985302615315603,,45,,1666985302,615014553,'',0.20999999344348907,0.0,7.699999809265137
1666985302624623315,,46,,1666985302,624349355,'',0.20999999344348907,0.0,7.699999809265137
1666985302644613848,,47,,1666985302,644310235,'',0.20999999344348907,0.0,7.699999809265137
1666985302659758796,,48,,1666985302,659443378,'',0.20999999344348907,0.0,7.699999809265137
1666985302674658294,,49,,1666985302,674314260,'',0.20999999344348907,0.0,7.699999809265137
1666985302724561280,,50,,1666985302,724284410,'',0.20999999344348907,0.0,7.699999809265137
1666985302775157710,,51,,1666985302,774437427,'',0.20999999344348907,0.0,7.699999809265137
1666985302826450146,,52,,1666985302,825579881,'',0.20999999344348907,0.0,7.699999809265137
1666985302853053563,,53,,1666985302,852329492,'',0.20999999344348907,0.0,7.699999809265137
1666985302875598160,,54,,1666985302,875294923,'',0.20999999344348907,0.0,7.699999809265137
1666985302883783157,,55,,1666985302,883404493,'',0.20999999344348907,0.0,7.699999809265137
1666985302925463179,,56,,1666985302,925118446,'',0.20999999344348907,0.0,7.699999809265137
1666985302960658978,,57,,1666985302,960220336,'',0.20999999344348907,0.0,7.699999809265137
1666985302975789961,,58,,1666985302,975472688,'',0.20999999344348907,0.0,7.699999809265137
1666985303025978815,,59,,1666985303,25723218,'',0.20999999344348907,0.0,7.699999809265137
1666985303076255115,,60,,1666985303,75971603,'',0.20999999344348907,0.0,7.699999809265137
1666985303126698572,,61,,1666985303,126405477,'',0.20999999344348907,0.0,7.699999809265137
1666985303147324518,,62,,1666985303,146990776,'',0.20999999344348907,0.0,7.699999809265137
1666985303176179472,,63,,1666985303,175937652,'',0.20999999344348907,0.0,7.699999809265137
1666985303226631859,,64,,1666985303,226418018,'',0.20999999344348907,0.0,7.699999809265137
1666985303258633002,,65,,1666985303,258410215,'',0.20999999344348907,0.0,7.699999809265137
1666985303260539879,,66,,1666985303,260243654,'',0.20999999344348907,0.0,7.699999809265137
1666985303277021640,,67,,1666985303,276764631,'',0.20999999344348907,0.0,7.699999809265137
1666985303327642772,,68,,1666985303,327239513,'',0.20999999344348907,0.0,7.699999809265137
1666985303377904692,,69,,1666985303,377300500,'',0.20999999344348907,0.0,7.699999809265137
1666985303427662908,,70,,1666985303,427367925,'',0.20999999344348907,0.0,7.699999809265137
1666985303477405394,,71,,1666985303,477108240,'',0.20999999344348907,0.0,7.699999809265137
1666985303484705619,,72,,1666985303,484441757,'',0.20999999344348907,0.0,7.699999809265137
1666985303528261949,,73,,1666985303,527601957,'',0.20999999344348907,0.0,7.699999809265137
1666985303578403843,,74,,1666985303,577872276,'',0.20999999344348907,0.0,7.699999809265137
1666985303579310791,,75,,1666985303,578985452,'',0.20999999344348907,0.0,7.699999809265137
1666985303619368693,,76,,1666985303,619043827,'',0.20999999344348907,0.0,7.699999809265137
1666985303628908235,,77,,1666985303,628478288,'',0.20999999344348907,0.0,7.699999809265137
1666985303648519843,,78,,1666985303,648160934,'',0.20999999344348907,0.0,7.699999809265137
1666985303663251104,,79,,1666985303,663021326,'',0.20999999344348907,0.0,7.699999809265137
1666985303679036607,,80,,1666985303,678659439,'',0.20999999344348907,0.0,7.699999809265137
1666985303729172554,,81,,1666985303,728248834,'',0.20999999344348907,0.0,7.699999809265137
1666985303778611906,,82,,1666985303,778338670,'',0.20999999344348907,0.0,7.699999809265137
1666985303829252651,,83,,1666985303,828521490,'',0.20999999344348907,0.0,7.699999809265137
1666985303855982114,,84,,1666985303,855699777,'',0.20999999344348907,0.0,7.699999809265137
1666985303879445150,,85,,1666985303,879140615,'',0.20999999344348907,0.0,7.699999809265137
1666985303887431970,,86,,1666985303,887195110,'',0.20999999344348907,0.0,7.699999809265137
1666985303929796829,,87,,1666985303,929518222,'',0.20999999344348907,0.0,7.699999809265137
1666985303964701462,,88,,1666985303,964348554,'',0.20999999344348907,0.0,7.699999809265137
1666985303979800890,,89,,1666985303,979413032,'',0.20999999344348907,0.0,7.699999809265137
1666985304031423318,,90,,1666985304,30574798,'',0.20999999344348907,0.0,7.699999809265137
1666985304080568576,,91,,1666985304,80220222,'',0.20999999344348907,0.0,7.699999809265137
1666985304130166233,,92,,1666985304,129794359,'',0.20999999344348907,0.0,7.699999809265137
1666985304150170553,,93,,1666985304,149829864,'',0.20999999344348907,0.0,7.699999809265137
1666985304180280818,,94,,1666985304,179952859,'',0.20999999344348907,0.0,7.699999809265137
1666985304230871905,,95,,1666985304,230150222,'',0.20999999344348907,0.0,7.699999809265137
1666985304262585470,,96,,1666985304,262281179,'',0.20999999344348907,0.0,7.699999809265137
1666985304264396656,,97,,1666985304,264082670,'',0.20999999344348907,0.0,7.699999809265137
1666985304280852891,,98,,1666985304,280501365,'',0.20999999344348907,0.0,7.699999809265137
1666985304330735535,,99,,1666985304,330472469,'',0.20999999344348907,0.0,7.699999809265137
1666985304381654055,,100,,1666985304,380995035,'',0.20999999344348907,0.0,7.699999809265137
1666985304431467003,,101,,1666985304,431300163,'',0.20999999344348907,0.0,7.699999809265137
1666985304481892264,,102,,1666985304,481249809,'',0.20999999344348907,0.0,7.699999809265137
1666985304489231503,,103,,1666985304,488611221,'',0.20999999344348907,0.0,7.699999809265137
1666985304531793104,,104,,1666985304,531297683,'',0.20999999344348907,0.0,7.699999809265137
1666985304581726937,,105,,1666985304,581418037,'',0.20999999344348907,0.0,7.699999809265137
1666985304582649928,,106,,1666985304,582432508,'',0.20999999344348907,0.0,7.699999809265137
1666985304623357967,,107,,1666985304,622980117,'',0.20999999344348907,0.0,7.699999809265137
1666985304632959619,,108,,1666985304,632406711,'',0.20999999344348907,0.0,7.699999809265137
1666985304652600851,,109,,1666985304,652276277,'',0.20999999344348907,0.0,7.699999809265137
1666985304668086869,,110,,1666985304,667834997,'',0.20999999344348907,0.0,7.699999809265137
1666985304682164590,,111,,1666985304,681835412,'',0.20999999344348907,0.0,7.699999809265137
1666985304732463643,,112,,1666985304,732121229,'',0.20999999344348907,0.0,7.699999809265137
1666985304782602385,,113,,1666985304,782329320,'',0.20999999344348907,0.0,7.699999809265137
1666985304835255420,,114,,1666985304,832769632,'',0.20999999344348907,0.0,7.699999809265137
1666985304860083775,,115,,1666985304,859690427,'',0.20999999344348907,0.0,7.699999809265137
1666985304882913019,,116,,1666985304,882687091,'',0.20999999344348907,0.0,7.699999809265137
1666985304891214618,,117,,1666985304,890976905,'',0.20999999344348907,0.0,7.699999809265137
1666985304933987157,,118,,1666985304,933686256,'',0.20999999344348907,0.0,7.699999809265137
1666985304968742155,,119,,1666985304,968468904,'',0.20999999344348907,0.0,7.699999809265137
1666985304983509214,,120,,1666985304,983222246,'',0.20999999344348907,0.0,7.699999809265137
1666985305033919405,,121,,1666985305,33747434,'',0.20999999344348907,0.0,7.699999809265137
1666985305084251105,,122,,1666985305,83910942,'',0.20999999344348907,0.0,7.699999809265137
1666985305133925444,,123,,1666985305,133656263,'',0.20999999344348907,0.0,7.699999809265137
1666985305154028018,,124,,1666985305,153764963,'',0.20999999344348907,0.0,7.699999809265137
1666985305184196080,,125,,1666985305,183857440,'',0.20999999344348907,0.0,7.699999809265137
1666985305234668741,,126,,1666985305,234197139,'',0.20999999344348907,0.0,7.699999809265137
1666985305266985179,,127,,1666985305,266681909,'',0.20999999344348907,0.0,7.699999809265137
1666985305269126849,,128,,1666985305,268849849,'',0.20999999344348907,0.0,7.699999809265137
1666985305284894668,,129,,1666985305,284180641,'',0.20999999344348907,0.0,7.699999809265137
1666985305334756683,,130,,1666985305,334455966,'',0.20999999344348907,0.0,7.699999809265137
1666985305385220859,,131,,1666985305,384942531,'',0.20999999344348907,0.0,7.699999809265137
1666985305435038025,,132,,1666985305,434652566,'',0.20999999344348907,0.0,7.699999809265137
1666985305485549801,,133,,1666985305,485232353,'',0.20999999344348907,0.0,7.699999809265137
1666985305492222337,,134,,1666985305,492006301,'',0.20999999344348907,0.0,7.699999809265137
1666985305535402942,,135,,1666985305,535081624,'',0.20999999344348907,0.0,7.699999809265137
1666985305586147899,,136,,1666985305,585605382,'',0.20999999344348907,0.0,7.699999809265137
1666985305586892945,,137,,1666985305,586615562,'',0.20999999344348907,0.0,7.699999809265137
1666985305627367141,,138,,1666985305,627079963,'',0.20999999344348907,0.0,7.699999809265137
1666985305635933296,,139,,1666985305,635747432,'',0.20999999344348907,0.0,7.699999809265137
1666985305656498970,,140,,1666985305,656145572,'',0.20999999344348907,0.0,7.699999809265137
1666985305670859587,,141,,1666985305,670614957,'',0.20999999344348907,0.0,7.699999809265137
1666985305685967300,,142,,1666985305,685673952,'',0.20999999344348907,0.0,7.699999809265137
1666985305736347609,,143,,1666985305,736006498,'',0.20999999344348907,0.0,7.699999809265137
1666985305786621283,,144,,1666985305,786357164,'',0.20999999344348907,0.0,7.699999809265137
1666985305836799064,,145,,1666985305,836375236,'',0.20999999344348907,0.0,7.699999809265137
1666985305864556959,,146,,1666985305,863851547,'',0.20999999344348907,0.0,7.699999809265137
1666985305887369664,,147,,1666985305,886951208,'',0.20999999344348907,0.0,7.699999809265137
1666985305897006224,,148,,1666985305,895245552,'',0.20999999344348907,0.0,7.699999809265137
1666985305937293026,,149,,1666985305,937024831,'',0.20999999344348907,0.0,7.699999809265137
1666985305973050625,,150,,1666985305,972344160,'',0.20999999344348907,0.0,7.699999809265137
1666985305988082905,,151,,1666985305,987506866,'',0.20999999344348907,0.0,7.699999809265137
1666985306038305924,,152,,1666985306,37515163,'',0.20999999344348907,0.0,7.699999809265137
1666985306088231594,,153,,1666985306,87885618,'',0.20999999344348907,0.0,7.699999809265137
1666985306137840005,,154,,1666985306,137618541,'',0.20999999344348907,0.0,7.699999809265137
1666985306159176235,,155,,1666985306,158893346,'',0.20999999344348907,0.0,7.699999809265137
1666985306189060759,,156,,1666985306,188250780,'',0.20999999344348907,0.0,7.699999809265137
1666985306238292931,,157,,1666985306,237975120,'',0.20999999344348907,0.0,7.699999809265137
1666985306270418348,,158,,1666985306,270089626,'',0.20999999344348907,0.0,7.699999809265137
1666985306272194315,,159,,1666985306,271807193,'',0.20999999344348907,0.0,7.699999809265137
1666985306288782600,,160,,1666985306,288444995,'',0.20999999344348907,0.0,7.699999809265137
1666985306338545942,,161,,1666985306,338259220,'',0.20999999344348907,0.0,7.699999809265137
1666985306388877979,,162,,1666985306,388477802,'',0.20999999344348907,0.0,7.699999809265137
1666985306439134621,,163,,1666985306,438697576,'',0.20999999344348907,0.0,7.699999809265137
1666985306489226717,,164,,1666985306,488939762,'',0.20999999344348907,0.0,7.699999809265137
1666985306496610225,,165,,1666985306,496250152,'',0.20999999344348907,0.0,7.699999809265137
1666985306540031090,,166,,1666985306,539422035,'',0.20999999344348907,0.0,7.699999809265137
1666985306590205949,,167,,1666985306,589856147,'',0.20999999344348907,0.0,7.699999809265137
1666985306591449507,,168,,1666985306,591139078,'',0.20999999344348907,0.0,7.699999809265137
1666985306631220059,,169,,1666985306,630931138,'',0.20999999344348907,0.0,7.699999809265137
1666985306640058836,,170,,1666985306,639866828,'',0.20999999344348907,0.0,7.699999809265137
1666985306660596915,,171,,1666985306,660155534,'',0.20999999344348907,0.0,7.699999809265137
1666985306675512817,,172,,1666985306,675258159,'',0.20999999344348907,0.0,7.699999809265137
1666985306690617097,,173,,1666985306,690246820,'',0.20999999344348907,0.0,7.699999809265137
1666985306740415439,,174,,1666985306,740095376,'',0.20999999344348907,0.0,7.699999809265137
1666985306790381548,,175,,1666985306,790109157,'',0.20999999344348907,0.0,7.699999809265137
1666985306840521023,,176,,1666985306,840278387,'',0.20999999344348907,0.0,7.699999809265137
1666985306868024475,,177,,1666985306,867722511,'',0.20999999344348907,0.0,7.699999809265137
1666985306891363005,,178,,1666985306,891040563,'',0.20999999344348907,0.0,7.699999809265137
1666985306899220861,,179,,1666985306,898869991,'',0.20999999344348907,0.0,7.699999809265137
1666985306941054853,,180,,1666985306,940738201,'',0.20999999344348907,0.0,7.699999809265137
1666985306976584328,,181,,1666985306,976302385,'',0.20999999344348907,0.0,7.699999809265137
1666985306991324436,,182,,1666985306,991058826,'',0.20999999344348907,0.0,7.699999809265137
1666985307042878512,,183,,1666985307,41484832,'',0.20999999344348907,0.0,7.699999809265137
1666985307091991957,,184,,1666985307,91733932,'',0.20999999344348907,0.0,7.699999809265137
1666985307142385518,,185,,1666985307,141657114,'',0.20999999344348907,0.0,7.699999809265137
1666985307162519775,,186,,1666985307,162125587,'',0.20999999344348907,0.0,7.699999809265137
1666985307192293766,,187,,1666985307,191996812,'',0.20999999344348907,0.0,7.699999809265137
1666985307242285892,,188,,1666985307,242096662,'',0.20999999344348907,0.0,7.699999809265137
1666985307275559257,,189,,1666985307,274189472,'',0.20999999344348907,0.0,7.699999809265137
1666985307276626255,,190,,1666985307,275671958,'',0.20999999344348907,0.0,7.699999809265137
1666985307292926312,,191,,1666985307,292213201,'',0.20999999344348907,0.0,7.699999809265137
1666985307342535278,,192,,1666985307,342197418,'',0.20999999344348907,0.0,7.699999809265137
1666985307392905327,,193,,1666985307,392481803,'',0.20999999344348907,0.0,7.699999809265137
1666985307442756480,,194,,1666985307,442576169,'',0.20999999344348907,0.0,7.699999809265137
1666985307493424359,,195,,1666985307,493129253,'',0.20999999344348907,0.0,7.699999809265137
1666985307500242450,,196,,1666985307,499976396,'',0.20999999344348907,0.0,7.699999809265137
1666985307543642866,,197,,1666985307,543401718,'',0.20999999344348907,0.0,7.699999809265137
1666985307593501022,,198,,1666985307,593212127,'',0.20999999344348907,0.0,7.699999809265137
1666985307594401466,,199,,1666985307,594172954,'',0.20999999344348907,0.0,7.699999809265137
1666985307635076144,,200,,1666985307,634726762,'',0.20999999344348907,0.0,7.699999809265137
1666985307644122640,,201,,1666985307,643796920,'',0.20999999344348907,0.0,7.699999809265137
1666985307664863689,,202,,1666985307,664262056,'',0.20999999344348907,0.0,7.699999809265137
1666985307679778868,,203,,1666985307,678909301,'',0.20999999344348907,0.0,7.699999809265137
1666985307694205994,,204,,1666985307,693886041,'',0.20999999344348907,0.0,7.699999809265137
1666985307744169517,,205,,1666985307,743881702,'',0.20999999344348907,0.0,7.699999809265137
1666985307794742255,,206,,1666985307,794245719,'',0.20999999344348907,0.0,7.699999809265137
1666985307844279290,,207,,1666985307,844080924,'',0.20999999344348907,0.0,7.699999809265137
1666985307871909868,,208,,1666985307,871626138,'',0.20999999344348907,0.0,7.699999809265137
1666985307894889457,,209,,1666985307,894616842,'',0.20999999344348907,0.0,7.699999809265137
1666985307903038928,,210,,1666985307,902700185,'',0.20999999344348907,0.0,7.699999809265137
1666985307945099719,,211,,1666985307,944797039,'',0.20999999344348907,0.0,7.699999809265137
1666985307980226781,,212,,1666985307,979835033,'',0.20999999344348907,0.0,7.699999809265137
1666985307995402099,,213,,1666985307,995067119,'',0.20999999344348907,0.0,7.699999809265137
1666985308045751295,,214,,1666985308,45234680,'',0.20999999344348907,0.0,7.699999809265137
1666985308096412542,,215,,1666985308,96075296,'',0.20999999344348907,0.0,7.699999809265137
1666985308146993653,,216,,1666985308,146734476,'',0.20999999344348907,0.0,7.699999809265137
1666985308165767307,,217,,1666985308,165437459,'',0.20999999344348907,0.0,7.699999809265137
1666985308195937038,,218,,1666985308,195583820,'',0.20999999344348907,0.0,7.699999809265137
1666985308246367136,,219,,1666985308,246062040,'',0.20999999344348907,0.0,7.699999809265137
1666985308278389245,,220,,1666985308,278159141,'',0.20999999344348907,0.0,7.699999809265137
1666985308280114725,,221,,1666985308,279851675,'',0.20999999344348907,0.0,7.699999809265137
1666985308296490373,,222,,1666985308,296205282,'',0.20999999344348907,0.0,7.699999809265137
1666985308347148389,,223,,1666985308,346766710,'',0.20999999344348907,0.0,7.699999809265137
1666985308397237796,,224,,1666985308,396881103,'',0.23000000417232513,0.0,7.699999809265137
1666985308447218072,,225,,1666985308,446896791,'',0.23000000417232513,0.0,7.699999809265137
1666985308497280970,,226,,1666985308,497045040,'',0.23000000417232513,0.0,7.699999809265137
1666985308504447407,,227,,1666985308,504159212,'',0.23000000417232513,0.0,7.699999809265137
1666985308548022919,,228,,1666985308,547688245,'',0.23000000417232513,0.0,7.699999809265137
1666985308597894282,,229,,1666985308,597442865,'',0.2199999988079071,0.0,7.699999809265137
1666985308599435764,,230,,1666985308,598476171,'',0.2199999988079071,0.0,7.699999809265137
1666985308639205928,,231,,1666985308,638852357,'',0.2199999988079071,0.0,7.699999809265137
1666985308648058594,,232,,1666985308,647771120,'',0.2199999988079071,0.0,7.699999809265137
1666985308668059143,,233,,1666985308,667791366,'',0.2199999988079071,0.0,7.699999809265137
1666985308682849393,,234,,1666985308,682493925,'',0.2199999988079071,0.0,7.699999809265137
1666985308697892451,,235,,1666985308,697577476,'',0.2199999988079071,0.0,7.699999809265137
1666985308749002002,,236,,1666985308,748803615,'',0.2199999988079071,0.0,7.699999809265137
1666985308798277340,,237,,1666985308,797845840,'',0.2199999988079071,0.0,7.699999809265137
1666985308850261962,,238,,1666985308,849911689,'',0.20999999344348907,0.0,7.699999809265137
1666985308876257296,,239,,1666985308,875897645,'',0.20999999344348907,0.0,7.699999809265137
1666985308899164996,,240,,1666985308,898752212,'',0.20999999344348907,0.0,7.699999809265137
1666985308907114862,,241,,1666985308,906795978,'',0.20999999344348907,0.0,7.699999809265137
1666985308950184399,,242,,1666985308,949905395,'',0.20999999344348907,0.0,7.699999809265137
1666985308984468995,,243,,1666985308,984190464,'',0.20999999344348907,0.0,7.699999809265137
1666985308999148090,,244,,1666985308,998797893,'',0.20999999344348907,0.0,7.699999809265137
1666985309049661792,,245,,1666985309,49294233,'',0.20999999344348907,0.0,7.699999809265137
1666985309100504568,,246,,1666985309,100127458,'',0.2199999988079071,0.0,7.699999809265137
1666985309149646318,,247,,1666985309,149367332,'',0.2199999988079071,0.0,7.699999809265137
1666985309172058375,,248,,1666985309,171225309,'',0.2199999988079071,0.0,7.699999809265137
1666985309200225200,,249,,1666985309,199946403,'',0.2199999988079071,0.0,7.699999809265137
1666985309250134577,,250,,1666985309,249690771,'',0.2199999988079071,0.0,7.699999809265137
1666985309283626284,,251,,1666985309,282204151,'',0.2199999988079071,0.0,7.699999809265137
1666985309284835012,,252,,1666985309,283750057,'',0.2199999988079071,0.0,7.699999809265137
1666985309300269324,,253,,1666985309,299868106,'',0.2199999988079071,0.0,7.699999809265137
1666985309352387276,,254,,1666985309,352032184,'',0.2199999988079071,0.0,7.699999809265137
1666985309403877351,,255,,1666985309,400985002,'',0.23000000417232513,0.0,7.699999809265137
1666985309451182697,,256,,1666985309,450827121,'',0.23000000417232513,0.0,7.699999809265137
1666985309501348492,,257,,1666985309,500979423,'',0.23000000417232513,0.0,7.699999809265137
1666985309508335430,,258,,1666985309,507986783,'',0.23000000417232513,0.0,7.699999809265137
1666985309551942049,,259,,1666985309,551570177,'',0.23000000417232513,0.0,7.699999809265137
1666985309601486957,,260,,1666985309,601257324,'',0.23000000417232513,0.0,7.699999809265137
1666985309602758998,,261,,1666985309,602529287,'',0.23000000417232513,0.0,7.699999809265137
1666985309642396264,,262,,1666985309,642102003,'',0.23000000417232513,0.0,7.699999809265137
1666985309652217920,,263,,1666985309,651953935,'',0.23000000417232513,0.0,7.699999809265137
1666985309671571305,,264,,1666985309,671305418,'',0.23000000417232513,0.0,7.699999809265137
1666985309686960646,,265,,1666985309,686419725,'',0.23000000417232513,0.0,7.699999809265137
1666985309701757610,,266,,1666985309,701423168,'',0.23000000417232513,0.0,7.699999809265137
1666985309752288241,,267,,1666985309,751649856,'',0.23000000417232513,0.0,7.699999809265137
1666985309802207120,,268,,1666985309,801963329,'',0.23000000417232513,0.0,7.699999809265137
1666985309852560421,,269,,1666985309,852234601,'',0.23000000417232513,0.0,7.699999809265137
1666985309879679146,,270,,1666985309,879403114,'',0.23000000417232513,0.0,7.699999809265137
1666985309902597825,,271,,1666985309,902274370,'',0.23000000417232513,0.0,7.699999809265137
1666985309910985258,,272,,1666985309,910684585,'',0.23000000417232513,0.0,7.699999809265137
1666985309952694782,,273,,1666985309,952389955,'',0.23000000417232513,0.0,7.699999809265137
1666985309988166620,,274,,1666985309,987843751,'',0.23000000417232513,0.0,7.699999809265137
1666985310003282362,,275,,1666985310,2970218,'',0.23000000417232513,0.0,7.699999809265137
1666985310053305371,,276,,1666985310,52983999,'',0.23000000417232513,0.0,7.699999809265137
1666985310103856231,,277,,1666985310,103558540,'',0.23000000417232513,0.0,7.699999809265137
1666985310154148309,,278,,1666985310,153520822,'',0.05999999865889549,0.0,7.699999809265137
1666985310173751982,,279,,1666985310,173283815,'',0.05999999865889549,0.0,7.699999809265137
1666985310204016717,,280,,1666985310,203691482,'',0.05999999865889549,0.0,7.699999809265137
1666985310253903771,,281,,1666985310,253601074,'',0.05999999865889549,0.0,7.699999809265137
1666985310286520693,,282,,1666985310,286217927,'',0.05999999865889549,0.0,7.699999809265137
1666985310288380883,,283,,1666985310,288082599,'',0.05999999865889549,0.0,7.699999809265137
1666985310304376670,,284,,1666985310,304070234,'',0.05999999865889549,0.0,7.699999809265137
1666985310354605543,,285,,1666985310,354317903,'',0.05999999865889549,0.0,7.699999809265137
1666985310404940087,,286,,1666985310,404237508,'',0.05999999865889549,0.0,7.699999809265137
1666985310456076716,,287,,1666985310,455778837,'',0.029999999329447746,0.0,7.699999809265137
1666985310505405855,,288,,1666985310,505205392,'',0.029999999329447746,0.0,7.699999809265137
1666985310512645594,,289,,1666985310,512365579,'',0.029999999329447746,0.0,7.699999809265137
1666985310556373950,,290,,1666985310,556066751,'',0.029999999329447746,0.0,7.699999809265137
1666985310606075983,,291,,1666985310,605484008,'',30.280000686645508,0.0,7.699999809265137
1666985310606981296,,292,,1666985310,606707096,'',30.280000686645508,0.0,7.699999809265137
1666985310647091477,,293,,1666985310,646773338,'',30.280000686645508,0.0,7.699999809265137
1666985310656108802,,294,,1666985310,655790328,'',30.280000686645508,0.0,7.699999809265137
1666985310676478117,,295,,1666985310,675846099,'',30.280000686645508,0.0,7.699999809265137
1666985310690987973,,296,,1666985310,690395593,'',30.280000686645508,0.0,7.699999809265137
1666985310706141797,,297,,1666985310,705888748,'',30.280000686645508,0.0,7.699999809265137
1666985310756526507,,298,,1666985310,756084203,'',30.280000686645508,0.0,7.699999809265137
1666985310806262475,,299,,1666985310,805997848,'',0.0,0.0,7.699999809265137
1666985310856721686,,300,,1666985310,856486082,'',0.0,0.0,7.699999809265137
1666985310883951697,,301,,1666985310,883451461,'',0.0,0.0,7.699999809265137
1666985310907000626,,302,,1666985310,906687498,'',0.0,0.0,7.699999809265137
1666985310914878468,,303,,1666985310,914534330,'',0.0,0.0,7.699999809265137
1666985310957309543,,304,,1666985310,956772327,'',0.0,0.0,7.699999809265137
1666985310992165500,,305,,1666985310,991863489,'',0.0,0.0,7.699999809265137
1666985311007388829,,306,,1666985311,7129430,'',0.0,0.0,7.699999809265137
1666985311057325445,,307,,1666985311,56967258,'',40.77000045776367,0.0,7.699999809265137
1666985311107677528,,308,,1666985311,107402086,'',40.77000045776367,87.9000015258789,7.699999809265137
1666985311157611070,,309,,1666985311,157338142,'',40.77000045776367,87.9000015258789,7.699999809265137
1666985311177718657,,310,,1666985311,177455663,'',40.77000045776367,87.9000015258789,7.699999809265137
1666985311207901914,,311,,1666985311,207610130,'',40.77000045776367,87.9000015258789,7.699999809265137
1666985311258222760,,312,,1666985311,257850408,'',40.77000045776367,87.9000015258789,1.5
1666985311290703561,,313,,1666985311,290390729,'',17.31999969482422,87.9000015258789,7.699999809265137
1666985311293113225,,314,,1666985311,292798757,'',17.31999969482422,87.9000015258789,7.699999809265137
1666985311308199651,,315,,1666985311,307859420,'',17.31999969482422,87.9000015258789,7.699999809265137
1666985311358951986,,316,,1666985311,358726739,'',17.31999969482422,138.0,1.5
1666985311409013260,,317,,1666985311,408775568,'',17.31999969482422,138.0,7.699999809265137
