time,robot_x_axis,robot_y_axis,robot_z_axis
1661978507800073623,0.0663,-0.0385,0.009
1661978507828700065,0.0663,-0.0384,0.009
1661978507857250928,0.0663,-0.0384,0.009
1661978507886067867,0.0663,-0.0383,0.009
1661978507914724111,0.0663,-0.0382,0.009
1661978507943510532,0.0663,-0.0381,0.009
1661978507972061157,0.0663,-0.0381,0.009
1661978508001003503,0.0663,-0.038,0.009
1661978508029384374,0.0663,-0.0379,0.009
1661978508058332204,0.0663,-0.0379,0.009
1661978508094977378,0.0663,-0.0378,0.009
1661978508123618841,0.0663,-0.0377,0.009
1661978508152294397,0.0663,-0.0376,0.009
1661978508180912017,0.0663,-0.0375,0.009
1661978508209589958,0.0663,-0.0375,0.009
1661978508238233089,0.0663,-0.0374,0.009
1661978508267026424,0.0663,-0.0373,0.009
1661978508295727014,0.0663,-0.0373,0.009
1661978508324238538,0.0663,-0.0372,0.009
1661978508353106260,0.0663,-0.0371,0.009
1661978508382290601,0.0663,-0.037,0.009
1661978508410580635,0.0663,-0.037,0.009
1661978508439162969,0.0663,-0.0369,0.009
1661978508467684507,0.0663,-0.0368,0.009
1661978508504536867,0.0663,-0.0367,0.009
1661978508533222436,0.0663,-0.0367,0.009
1661978508561928749,0.0663,-0.0366,0.009
1661978508590492963,0.0663,-0.0365,0.009
1661978508619274139,0.0663,-0.0364,0.009
1661978508648176670,0.0663,-0.0364,0.009
1661978508676660299,0.0663,-0.0363,0.009
1661978508705422163,0.0663,-0.0362,0.009
1661978508734073877,0.0663,-0.0361,0.009
1661978508762737751,0.0663,-0.0361,0.009
1661978508791481256,0.0663,-0.036,0.009
1661978508820098161,0.0663,-0.0359,0.009
1661978508848603487,0.0663,-0.0359,0.009
1661978508885492324,0.0663,-0.0358,0.009
1661978508914297342,0.0663,-0.0357,0.009
1661978508943003892,0.0663,-0.0356,0.009
1661978508971658706,0.0663,-0.0355,0.009
1661978509000208377,0.0663,-0.0355,0.009
1661978509029027223,0.0663,-0.0354,0.009
1661978509057634115,0.0663,-0.0353,0.009
1661978509086383104,0.0663,-0.0353,0.009
1661978509115141391,0.0663,-0.0352,0.009
1661978509143630743,0.0663,-0.0351,0.009
1661978509172231197,0.0663,-0.035,0.009
1661978509200914859,0.0663,-0.035,0.009
1661978509229945898,0.0663,-0.0349,0.009
1661978509258861064,0.0663,-0.0348,0.009
1661978509295156002,0.0663,-0.0347,0.009
1661978509323692083,0.0663,-0.0346,0.009
1661978509352417945,0.0663,-0.0346,0.009
1661978509381467103,0.0663,-0.0345,0.009
1661978509409929752,0.0663,-0.0344,0.009
1661978509438652515,0.0663,-0.0344,0.009
1661978509467224836,0.0663,-0.0343,0.009
1661978509495888948,0.0663,-0.0342,0.009
1661978509524587631,0.0663,-0.0341,0.009
1661978509553191661,0.0663,-0.0341,0.009
1661978509581845283,0.0663,-0.034,0.009
1661978509610532283,0.0663,-0.0339,0.009
1661978509639400005,0.0663,-0.0338,0.009
1661978509676107168,0.0663,-0.0338,0.009
1661978509704871654,0.0663,-0.0337,0.009
1661978509733484983,0.0663,-0.0336,0.009
1661978509762222528,0.0663,-0.0335,0.009
1661978509790827035,0.0663,-0.0335,0.009
1661978509819711208,0.0663,-0.0334,0.009
1661978509848354339,0.0663,-0.0333,0.009
1661978509876828908,0.0663,-0.0332,0.009
1661978509905508041,0.0663,-0.0332,0.009
1661978509934419393,0.0663,-0.0331,0.009
1661978509962933063,0.0663,-0.033,0.009
1661978509991649627,0.0663,-0.033,0.009
1661978510020272016,0.0663,-0.0329,0.009
1661978510048876762,0.0663,-0.0328,0.009
1661978510085911035,0.0663,-0.0327,0.009
1661978510114369630,0.0663,-0.0326,0.009
1661978510143401145,0.0663,-0.0326,0.009
1661978510171721220,0.0663,-0.0325,0.009
1661978510200836896,0.0663,-0.0324,0.009
1661978510229819297,0.0663,-0.0324,0.009
1661978510257977247,0.0663,-0.0323,0.009
1661978510286400794,0.0663,-0.0322,0.009
1661978510314994335,0.0663,-0.0321,0.009
1661978510343709945,0.0663,-0.0321,0.009
1661978510372445106,0.0663,-0.032,0.009
1661978510401608467,0.0663,-0.0319,0.009
1661978510434812307,0.0663,-0.0318,0.009
1661978510470726251,0.0663,-0.0317,0.009
1661978510499401569,0.0663,-0.0317,0.009
1661978510528053283,0.0663,-0.0316,0.009
1661978510556738615,0.0663,-0.0315,0.009
1661978510585495948,0.0663,-0.0314,0.009
1661978510614076852,0.0663,-0.0314,0.009
1661978510642719268,0.0663,-0.0313,0.009
1661978510671374797,0.0663,-0.0312,0.009
1661978510700087547,0.0663,-0.0312,0.009
1661978510728904724,0.0663,-0.0311,0.009
1661978510757433652,0.0663,-0.031,0.009
1661978510786287069,0.0663,-0.0309,0.009
1661978510814841270,0.0663,-0.0309,0.009
1661978510851762771,0.0663,-0.0308,0.009
1661978510880343198,0.0663,-0.0307,0.009
1661978510909054994,0.0663,-0.0306,0.009
1661978510937690734,0.0663,-0.0306,0.009
1661978510966378450,0.0663,-0.0305,0.009
1661978510995465755,0.0663,-0.0304,0.009
1661978511024330139,0.0663,-0.0303,0.009
1661978511052551031,0.0663,-0.0303,0.009
1661978511081165552,0.0663,-0.0302,0.009
1661978511109845161,0.0663,-0.0301,0.009
1661978511138410568,0.0663,-0.03,0.009
1661978511167139053,0.0663,-0.03,0.009
1661978511195846319,0.0663,-0.0299,0.009
1661978511224469423,0.0663,-0.0298,0.009
1661978511261279344,0.0663,-0.0297,0.009
1661978511290137767,0.0663,-0.0297,0.009
1661978511318742752,0.0663,-0.0296,0.009
1661978511347308874,0.0663,-0.0295,0.009
1661978511376145601,0.0663,-0.0294,0.009
1661978511404979467,0.0663,-0.0294,0.009
1661978511434009075,0.0663,-0.0293,0.009
1661978511462491035,0.0663,-0.0292,0.009
1661978511490894079,0.0663,-0.0292,0.009
1661978511519454956,0.0663,-0.0291,0.009
1661978511548124313,0.0663,-0.029,0.009
1661978511577008008,0.0663,-0.0289,0.009
1661978511605491161,0.0663,-0.0289,0.009
1661978511642369747,0.0663,-0.0288,0.009
1661978511670943021,0.0663,-0.0287,0.009
1661978511699616432,0.0663,-0.0286,0.009
1661978511728321552,0.0663,-0.0286,0.009
1661978511756937980,0.0663,-0.0285,0.009
1661978511785836696,0.0663,-0.0284,0.009
1661978511814379453,0.0663,-0.0283,0.009
1661978511842971324,0.0663,-0.0283,0.009
1661978511871864318,0.0663,-0.0282,0.009
1661978511900765180,0.0663,-0.0281,0.009
1661978511929208278,0.0663,-0.028,0.009
1661978511957914113,0.0663,-0.028,0.009
1661978511986458539,0.0663,-0.0279,0.009
1661978512015029668,0.0663,-0.0278,0.009
