time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.current,.wfs
2022/10/21/16:48:39.822644,51,1666392519,822304248,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:39.872820,52,1666392519,872282981,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:39.874424,53,1666392519,874149560,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:39.922463,54,1666392519,922153949,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:39.972817,55,1666392519,972485303,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:39.990946,56,1666392519,990709066,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.022877,57,1666392520,22452831,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.031885,58,1666392520,31561613,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.073730,59,1666392520,73368787,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.088932,60,1666392520,88752985,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.102596,61,1666392520,102191925,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.116327,62,1666392520,116071939,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.123272,63,1666392520,122978448,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.173796,64,1666392520,173400878,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.223576,65,1666392520,223281145,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.273890,66,1666392520,273607969,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.281335,67,1666392520,281009674,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.324220,68,1666392520,323972463,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.374264,69,1666392520,373956918,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.424644,70,1666392520,424315452,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.425715,71,1666392520,425427198,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.474806,72,1666392520,474480628,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.524700,73,1666392520,524416685,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.565068,74,1666392520,564810037,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.575670,75,1666392520,575378894,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.577634,76,1666392520,577384471,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.625536,77,1666392520,625214099,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.646492,78,1666392520,646168470,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.660677,79,1666392520,660315990,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.676029,80,1666392520,675748586,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.692700,81,1666392520,692427158,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.725952,82,1666392520,725639343,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.766964,83,1666392520,766671895,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.776228,84,1666392520,775951385,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.826534,85,1666392520,826229810,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.876308,86,1666392520,876088142,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.878458,87,1666392520,878113031,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.926562,88,1666392520,926302194,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.977047,89,1666392520,976684570,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:40.995129,90,1666392520,994779586,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.027110,91,1666392521,26814222,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.036405,92,1666392521,36093235,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.078043,93,1666392521,77663421,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.093520,94,1666392521,93160629,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.106848,95,1666392521,106480836,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.120568,96,1666392521,120229959,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.127800,97,1666392521,127514600,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.178071,98,1666392521,177744388,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.228207,99,1666392521,227844238,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.277999,100,1666392521,277705430,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.285154,101,1666392521,284914016,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.328271,102,1666392521,327893733,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.379104,103,1666392521,378136157,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.428475,104,1666392521,428215026,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.429930,105,1666392521,429668903,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.478865,106,1666392521,478638410,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.528757,107,1666392521,528507471,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.569371,108,1666392521,569055080,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.579969,109,1666392521,579494714,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.582891,110,1666392521,582570552,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.629588,111,1666392521,629333972,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.650671,112,1666392521,650368690,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.664754,113,1666392521,664430141,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.680457,114,1666392521,679864645,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.697538,115,1666392521,697216272,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.729947,116,1666392521,729661941,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.771538,117,1666392521,770843029,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.781085,118,1666392521,780075788,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.830849,119,1666392521,830455303,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.881341,120,1666392521,880936622,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.884114,121,1666392521,883802413,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.930554,122,1666392521,930196762,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.981608,123,1666392521,981324434,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:41.998841,124,1666392521,998433589,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.030980,125,1666392522,30629158,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.041716,126,1666392522,41340112,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.081513,127,1666392522,81240415,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.097636,128,1666392522,97301721,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.110467,129,1666392522,110180377,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.124531,130,1666392522,124256610,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.131475,131,1666392522,131230115,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.181944,132,1666392522,181657552,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.231687,133,1666392522,231355667,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.282171,134,1666392522,281905889,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.289381,135,1666392522,289019346,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.332522,136,1666392522,332179784,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.383214,137,1666392522,382953166,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.432799,138,1666392522,432499885,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.433732,139,1666392522,433523893,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.483275,140,1666392522,482936859,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.533037,141,1666392522,532711029,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.573464,142,1666392522,573056221,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.583364,143,1666392522,583040237,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.585569,144,1666392522,585224390,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.633313,145,1666392522,632998943,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.654576,146,1666392522,654279708,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.668530,147,1666392522,668285608,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.683764,148,1666392522,683344364,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.700489,149,1666392522,700206995,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.733620,150,1666392522,733333826,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.775036,151,1666392522,774777412,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.784364,152,1666392522,783948898,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.834530,153,1666392522,834202527,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.885145,154,1666392522,884769439,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.886654,155,1666392522,886357545,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.934687,156,1666392522,934394359,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:42.985501,157,1666392522,985121011,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.003002,158,1666392523,2696990,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.034767,159,1666392523,34430742,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.044276,160,1666392523,43863534,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.085682,161,1666392523,85272312,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.101547,162,1666392523,101198673,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.114820,163,1666392523,114564895,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.128431,164,1666392523,128112792,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.135825,165,1666392523,135042667,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.185949,166,1666392523,185624361,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.235612,167,1666392523,235292434,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.285976,168,1666392523,285603046,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.293067,169,1666392523,292772769,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.336328,170,1666392523,336021423,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.386373,171,1666392523,385985136,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.437103,172,1666392523,436766386,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.438375,173,1666392523,437986373,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.487116,174,1666392523,486759662,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.537227,175,1666392523,536856889,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.577463,176,1666392523,577069044,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.587635,177,1666392523,587294101,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.589201,178,1666392523,588970422,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.637703,179,1666392523,637389421,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.658486,180,1666392523,658134937,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.673206,181,1666392523,672911882,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.687606,182,1666392523,687256097,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.704926,183,1666392523,704186916,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.738259,184,1666392523,737855434,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.779263,185,1666392523,778913736,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.787928,186,1666392523,787588834,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.838654,187,1666392523,838296175,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.889710,188,1666392523,889340162,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.890844,189,1666392523,890531539,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.938905,190,1666392523,938531637,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:43.988559,191,1666392523,988233566,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.006607,192,1666392524,6291627,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.039643,193,1666392524,38968563,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.048669,194,1666392524,47930717,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.089741,195,1666392524,89445352,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.105098,196,1666392524,104814291,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.118466,197,1666392524,118114709,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.132284,198,1666392524,131939411,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.139939,199,1666392524,139632701,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.189533,200,1666392524,189179182,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.240015,201,1666392524,239674806,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.290191,202,1666392524,289624691,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.297183,203,1666392524,296795606,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.340600,204,1666392524,340213298,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.390256,205,1666392524,389855146,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.440645,206,1666392524,440350532,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.441551,207,1666392524,441299915,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.491145,208,1666392524,490830898,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.541132,209,1666392524,540721178,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.581330,210,1666392524,580914735,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.591169,211,1666392524,590823173,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.594764,212,1666392524,594127416,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.641379,213,1666392524,641056299,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.663259,214,1666392524,662962436,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.676739,215,1666392524,676429748,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.691952,216,1666392524,691564083,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.708539,217,1666392524,708242893,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.742155,218,1666392524,741821289,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.783564,219,1666392524,783212184,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.792019,220,1666392524,791675329,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.842514,221,1666392524,842228889,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.893049,222,1666392524,892737627,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.894706,223,1666392524,894461393,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.942999,224,1666392524,942573070,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:44.992870,225,1666392524,992579221,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.011749,226,1666392525,11380195,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.042992,227,1666392525,42655944,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.052279,228,1666392525,52014827,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.093377,229,1666392525,93044281,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.109541,230,1666392525,109273910,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.122600,231,1666392525,122299671,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.136780,232,1666392525,136336088,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.143570,233,1666392525,143220424,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.193556,234,1666392525,193231344,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.243654,235,1666392525,243315458,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.293987,236,1666392525,293630361,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.301284,237,1666392525,300884008,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.344606,238,1666392525,344290733,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.394289,239,1666392525,393914461,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.444762,240,1666392525,444423675,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.446462,241,1666392525,446064949,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.494705,242,1666392525,494319677,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.544978,243,1666392525,544568538,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.585106,244,1666392525,584747314,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.595376,245,1666392525,595106601,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.597916,246,1666392525,597631692,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.645309,247,1666392525,644943475,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.666641,248,1666392525,666291475,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.684404,249,1666392525,680351972,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.695865,250,1666392525,695456743,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.712797,251,1666392525,712248086,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.745888,252,1666392525,745604753,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.787033,253,1666392525,786658048,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.796180,254,1666392525,795944690,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.847869,255,1666392525,847475528,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.896933,256,1666392525,896564722,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.898898,257,1666392525,898529291,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.946492,258,1666392525,946148633,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:45.996819,259,1666392525,996402263,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.015168,260,1666392526,14829874,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.047177,261,1666392526,46819210,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.056619,262,1666392526,56276082,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.097580,263,1666392526,97072124,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.113455,264,1666392526,113117218,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.126237,265,1666392526,125915765,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.140617,266,1666392526,140291929,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.147523,267,1666392526,147211074,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.198200,268,1666392526,197768688,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.247666,269,1666392526,247342348,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.298184,270,1666392526,297898292,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.305384,271,1666392526,305085897,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.348053,272,1666392526,347761154,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.398688,273,1666392526,398358583,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.448635,274,1666392526,448252677,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.449996,275,1666392526,449634075,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.499228,276,1666392526,498934745,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.550236,277,1666392526,549699068,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.589898,278,1666392526,589349031,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.599592,279,1666392526,599099397,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.601575,280,1666392526,601116418,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.649382,281,1666392526,648943185,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.670284,282,1666392526,669974327,,0.03999999910593033,0.0,7.699999809265137
2022/10/21/16:48:46.684549,283,1666392526,684186220,,0.03999999910593033,0.0,7.699999809265137
