time,current,voltage,dep_status
1661975093766900064,0.0,1.3600000143051147,N/A
1661975093770009273,0.0,1.3600000143051147,N/A
1661975093793132640,0.0,1.3600000143051147,N/A
1661975093800366460,0.0,1.3600000143051147,N/A
1661975093811011568,0.0,1.3600000143051147,N/A
1661975093819352560,0.0,1.3600000143051147,N/A
1661975093869775014,0.0,1.3600000143051147,N/A
1661975093919816847,0.0,1.3600000143051147,N/A
1661975093970022445,0.0,1.3600000143051147,N/A
1661975094019700196,0.0,1.3600000143051147,N/A
1661975094070519480,0.0,1.3600000143051147,N/A
1661975094120553783,0.0,1.3600000143051147,N/A
1661975094139689747,0.0,1.3600000143051147,N/A
1661975094170662386,0.0,1.3600000143051147,N/A
1661975094194854287,0.0,1.3600000143051147,N/A
1661975094220836237,0.0,1.3600000143051147,N/A
1661975094231093383,0.0,1.3600000143051147,N/A
1661975094272167057,0.0,1.3600000143051147,N/A
1661975094321011755,0.0,1.3600000143051147,N/A
1661975094345390688,0.0,1.3600000143051147,N/A
1661975094371671799,0.0,1.3600000143051147,N/A
1661975094384272020,0.0,1.3600000143051147,N/A
1661975094421574691,0.0,1.3600000143051147,N/A
1661975094427500068,0.0,1.3600000143051147,N/A
1661975094435949519,0.0,1.3600000143051147,N/A
1661975094437564747,0.0,1.3600000143051147,N/A
1661975094472422762,0.0,1.3600000143051147,N/A
1661975094503059130,0.0,1.3600000143051147,N/A
1661975094521994701,0.0,1.3600000143051147,N/A
1661975094572238572,0.0,1.3799999952316284,N/A
1661975094614629058,0.0,1.3799999952316284,N/A
1661975094622640002,0.0,1.3799999952316284,N/A
1661975094650732264,0.0,1.3799999952316284,N/A
1661975094652925173,0.0,1.3799999952316284,N/A
1661975094673922923,0.0,1.3799999952316284,N/A
1661975094722907269,0.0,1.3799999952316284,N/A
1661975094771618502,0.0,1.399999976158142,N/A
1661975094773359616,0.0,1.399999976158142,N/A
1661975094797101614,0.0,1.399999976158142,N/A
1661975094804187581,0.0,1.399999976158142,N/A
1661975094815048778,0.0,1.399999976158142,N/A
1661975094823107403,0.0,1.399999976158142,N/A
1661975094874144962,0.0,1.399999976158142,N/A
1661975094923954598,0.0,1.399999976158142,N/A
1661975094973890801,0.0,1.399999976158142,N/A
1661975095024094674,0.0,1.399999976158142,N/A
1661975095074634243,0.0,1.399999976158142,N/A
1661975095124411384,0.0,1.399999976158142,N/A
1661975095143663134,0.0,1.399999976158142,N/A
1661975095174627682,0.0,1.399999976158142,N/A
1661975095198563285,0.0,1.399999976158142,N/A
1661975095224531696,0.0,1.399999976158142,N/A
1661975095234727531,0.0,1.399999976158142,N/A
1661975095275187605,0.0,1.399999976158142,N/A
1661975095325262428,0.0,1.399999976158142,N/A
1661975095349795230,0.0,1.399999976158142,N/A
1661975095375011508,0.0,1.399999976158142,N/A
1661975095388728848,0.0,1.399999976158142,N/A
1661975095425768786,0.0,1.399999976158142,N/A
1661975095432639345,0.0,1.399999976158142,N/A
1661975095439996211,0.0,1.399999976158142,N/A
1661975095441834580,0.0,1.399999976158142,N/A
1661975095475641935,0.0,1.399999976158142,N/A
1661975095507048971,0.0,1.399999976158142,N/A
1661975095525822165,0.0,1.399999976158142,N/A
1661975095576007288,0.0,1.399999976158142,N/A
1661975095618580517,0.0,1.399999976158142,N/A
1661975095626442938,0.0,1.399999976158142,N/A
1661975095654310382,0.0,1.399999976158142,N/A
1661975095656389400,0.0,1.399999976158142,N/A
1661975095676647846,0.0,1.399999976158142,N/A
1661975095727777978,0.0,1.399999976158142,N/A
1661975095775025709,0.0,1.399999976158142,N/A
1661975095777070048,0.0,1.399999976158142,N/A
1661975095800801380,0.0,1.399999976158142,N/A
1661975095808365604,0.0,1.399999976158142,N/A
1661975095819304188,0.0,1.399999976158142,N/A
1661975095827180361,0.0,1.399999976158142,N/A
1661975095877709993,0.0,1.399999976158142,N/A
1661975095927214167,0.0,1.399999976158142,N/A
1661975095977338815,0.0,1.399999976158142,N/A
1661975096027755683,0.0,1.399999976158142,N/A
1661975096077937121,0.0,1.399999976158142,N/A
1661975096128666775,0.0,1.399999976158142,N/A
1661975096147648171,0.0,1.399999976158142,N/A
1661975096178322623,0.0,1.399999976158142,N/A
1661975096202302838,0.0,1.399999976158142,N/A
1661975096228828587,0.0,1.399999976158142,N/A
1661975096238532142,0.0,1.399999976158142,N/A
1661975096279200395,0.0,1.399999976158142,N/A
1661975096329315163,0.0,0.7799999713897705,N/A
1661975096354315635,0.0,0.7799999713897705,N/A
1661975096379501915,0.0,0.7799999713897705,N/A
1661975096392455416,0.0,0.7799999713897705,N/A
1661975096429314861,0.0,0.7799999713897705,N/A
1661975096435751361,0.0,0.7799999713897705,N/A
1661975096443952486,0.0,0.7799999713897705,N/A
1661975096445183066,0.0,0.7799999713897705,N/A
1661975096479562281,0.0,0.7799999713897705,N/A
1661975096510890221,0.0,0.7799999713897705,N/A
1661975096529742492,0.0,0.41999998688697815,N/A
1661975096579844891,0.0,0.41999998688697815,N/A
1661975096622144283,0.0,0.41999998688697815,N/A
1661975096630365614,0.0,0.41999998688697815,N/A
1661975096660622452,0.0,0.41999998688697815,N/A
1661975096662801059,0.0,0.41999998688697815,N/A
1661975096680639197,0.0,0.41999998688697815,N/A
1661975096730668756,0.0,0.41999998688697815,N/A
