time,current,voltage,dep_status
1663881481661655532,77.80000305175781,20.510000228881836,N/A
1663881481710891841,77.80000305175781,20.510000228881836,N/A
1663881481761224582,77.80000305175781,20.510000228881836,N/A
1663881481811108328,77.80000305175781,20.510000228881836,N/A
1663881481861253878,84.5999984741211,19.760000228881836,N/A
1663881481911532382,84.5999984741211,19.760000228881836,N/A
1663881481962034416,84.5999984741211,19.760000228881836,N/A
1663881481971545175,84.5999984741211,19.760000228881836,N/A
1663881482011984384,84.5999984741211,19.760000228881836,N/A
1663881482024217955,84.5999984741211,19.760000228881836,N/A
1663881482058450728,84.5999984741211,19.760000228881836,N/A
1663881482060483445,84.5999984741211,19.760000228881836,N/A
1663881482063262036,84.5999984741211,19.760000228881836,N/A
1663881482112433462,84.5999984741211,19.760000228881836,N/A
1663881482162597025,84.5999984741211,19.760000228881836,N/A
1663881482212990922,84.80000305175781,19.299999237060547,N/A
1663881482263485240,84.80000305175781,19.299999237060547,N/A
1663881482313543223,84.80000305175781,19.299999237060547,N/A
1663881482363488261,84.80000305175781,20.06999969482422,N/A
1663881482414071720,85.30000305175781,20.06999969482422,N/A
1663881482464437371,85.30000305175781,20.06999969482422,N/A
1663881482514514955,85.30000305175781,20.06999969482422,N/A
1663881482565129905,85.30000305175781,20.06999969482422,N/A
1663881482614247418,85.0,20.06999969482422,N/A
1663881482621845081,85.0,20.06999969482422,N/A
1663881482664476385,85.0,19.68000030517578,N/A
1663881482715034854,85.0,19.68000030517578,N/A
1663881482765755652,85.0,19.68000030517578,N/A
1663881482815446363,85.0,19.68000030517578,N/A
1663881482865776284,85.0,19.239999771118164,N/A
1663881482915891590,82.80000305175781,19.239999771118164,N/A
1663881482966646849,82.80000305175781,19.239999771118164,N/A
1663881482975567778,82.80000305175781,19.239999771118164,N/A
1663881483016393382,82.80000305175781,19.239999771118164,N/A
1663881483028330367,82.80000305175781,19.239999771118164,N/A
1663881483063168712,82.80000305175781,19.239999771118164,N/A
1663881483065366206,82.80000305175781,19.239999771118164,N/A
1663881483067277874,82.80000305175781,19.239999771118164,N/A
1663881483116254377,82.80000305175781,19.520000457763672,N/A
1663881483166930161,82.80000305175781,19.520000457763672,N/A
1663881483216955191,79.5999984741211,19.520000457763672,N/A
1663881483266783748,79.5999984741211,19.520000457763672,N/A
1663881483317703197,79.5999984741211,19.520000457763672,N/A
1663881483371024199,79.5999984741211,18.729999542236328,N/A
1663881483419152370,95.19999694824219,18.729999542236328,N/A
1663881483469616997,95.19999694824219,18.729999542236328,N/A
1663881483520041109,95.19999694824219,18.729999542236328,N/A
1663881483570688225,95.19999694824219,18.729999542236328,N/A
1663881483621105993,95.19999694824219,18.729999542236328,N/A
1663881483629249343,95.19999694824219,18.729999542236328,N/A
1663881483670123182,95.19999694824219,18.729999542236328,N/A
1663881483719091381,95.19999694824219,18.729999542236328,N/A
1663881483769742094,95.19999694824219,18.729999542236328,N/A
1663881483819861378,95.19999694824219,18.729999542236328,N/A
1663881483869812322,95.19999694824219,18.729999542236328,N/A
1663881483920017002,95.19999694824219,18.729999542236328,N/A
1663881483970031902,95.19999694824219,18.729999542236328,N/A
1663881483979030933,95.19999694824219,18.729999542236328,N/A
1663881484020149144,95.19999694824219,18.729999542236328,N/A
1663881484032511852,95.19999694824219,18.729999542236328,N/A
1663881484066578357,95.19999694824219,18.729999542236328,N/A
1663881484068175872,95.19999694824219,18.729999542236328,N/A
1663881484070436099,95.19999694824219,18.729999542236328,N/A
1663881484121112240,95.19999694824219,18.729999542236328,N/A
1663881484170642794,95.19999694824219,18.729999542236328,N/A
1663881484220641651,95.19999694824219,18.729999542236328,N/A
1663881484271045551,95.19999694824219,18.729999542236328,N/A
1663881484321155820,95.19999694824219,18.729999542236328,N/A
1663881484371744317,95.19999694824219,18.729999542236328,N/A
1663881484421867799,95.19999694824219,18.729999542236328,N/A
1663881484472145732,95.19999694824219,18.729999542236328,N/A
1663881484521978707,95.19999694824219,18.729999542236328,N/A
1663881484572630879,95.19999694824219,18.729999542236328,N/A
1663881484622228156,95.19999694824219,18.729999542236328,N/A
1663881484629498286,95.19999694824219,18.729999542236328,N/A
1663881484672440225,95.19999694824219,18.729999542236328,N/A
1663881484723089735,95.19999694824219,18.729999542236328,N/A
1663881484773080787,95.19999694824219,18.729999542236328,N/A
1663881484823184157,95.19999694824219,18.729999542236328,N/A
1663881484873557275,95.19999694824219,18.729999542236328,N/A
1663881484923583530,95.19999694824219,18.729999542236328,N/A
1663881484974354516,95.19999694824219,18.729999542236328,N/A
1663881484982996748,95.19999694824219,18.729999542236328,N/A
1663881485023821484,95.19999694824219,18.729999542236328,N/A
1663881485036365358,95.19999694824219,18.729999542236328,N/A
1663881485069996800,95.19999694824219,18.729999542236328,N/A
1663881485072036228,95.19999694824219,18.729999542236328,N/A
1663881485074452579,95.19999694824219,18.729999542236328,N/A
1663881485124545066,95.19999694824219,18.729999542236328,N/A
1663881485174514519,95.19999694824219,18.729999542236328,N/A
1663881485224541948,95.19999694824219,18.729999542236328,N/A
1663881485275435259,95.19999694824219,18.729999542236328,N/A
1663881485325439203,95.19999694824219,18.729999542236328,N/A
1663881485375704455,95.19999694824219,18.729999542236328,N/A
1663881485425236997,95.19999694824219,18.729999542236328,N/A
1663881485476083253,95.19999694824219,18.729999542236328,N/A
1663881485525698284,95.19999694824219,18.729999542236328,N/A
1663881485577278622,95.19999694824219,18.729999542236328,N/A
1663881485626370022,95.19999694824219,18.729999542236328,N/A
