seconds,nanosecs,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
1666392523,93867729,23.704792022705078,23.704792022705078,26.637340545654297,25.65982437133789,38.367557525634766,24.682308197021484,23.704792022705078,26.637340545654297,24.682308197021484,21.749759674072266,19.794727325439453,29.569889068603516,17.83969497680664,20.77224349975586,22.727275848388672,31.524921417236328
1666392523,291867729,20.77224349975586,24.682308197021484,20.77224349975586,20.77224349975586,36.41250228881836,24.682308197021484,22.727275848388672,18.817211151123047,25.65982437133789,22.727275848388672,19.794727325439453,25.65982437133789,21.749759674072266,22.727275848388672,28.59237289428711,20.77224349975586
1666392523,491867729,23.704792022705078,25.65982437133789,18.817211151123047,26.637340545654297,38.367557525634766,22.727275848388672,23.704792022705078,17.83969497680664,22.727275848388672,26.637340545654297,20.77224349975586,21.749759674072266,23.704792022705078,22.727275848388672,19.794727325439453,20.77224349975586
1666392523,690867729,25.65982437133789,23.704792022705078,22.727275848388672,27.614856719970703,36.41250228881836,24.682308197021484,17.83969497680664,24.682308197021484,24.682308197021484,22.727275848388672,27.614856719970703,20.77224349975586,27.614856719970703,23.704792022705078,27.614856719970703,20.77224349975586
1666392523,892867729,21.749759674072266,19.794727325439453,27.614856719970703,22.727275848388672,35.43498611450195,27.614856719970703,20.77224349975586,22.727275848388672,23.704792022705078,23.704792022705078,18.817211151123047,23.704792022705078,23.704792022705078,17.83969497680664,26.637340545654297,26.637340545654297
1666392524,92286088,21.749759674072266,24.682308197021484,22.727275848388672,26.637340545654297,33.47995376586914,22.727275848388672,25.65982437133789,18.817211151123047,21.749759674072266,21.749759674072266,26.637340545654297,26.637340545654297,26.637340545654297,24.682308197021484,20.77224349975586,27.614856719970703
1666392524,291286088,23.704792022705078,25.65982437133789,21.749759674072266,24.682308197021484,31.524921417236328,26.637340545654297,23.704792022705078,28.59237289428711,15.884661674499512,21.749759674072266,25.65982437133789,27.614856719970703,16.862178802490234,21.749759674072266,28.59237289428711,19.794727325439453
1666392524,490286088,21.749759674072266,21.749759674072266,19.794727325439453,26.637340545654297,37.390018463134766,23.704792022705078,22.727275848388672,22.727275848388672,22.727275848388672,23.704792022705078,20.77224349975586,20.77224349975586,24.682308197021484,22.727275848388672,27.614856719970703,25.65982437133789
1666392524,689286088,24.682308197021484,23.704792022705078,20.77224349975586,23.704792022705078,40.32258987426758,21.749759674072266,23.704792022705078,19.794727325439453,22.727275848388672,24.682308197021484,22.727275848388672,23.704792022705078,19.794727325439453,22.727275848388672,21.749759674072266,21.749759674072266
1666392524,889286088,20.77224349975586,26.637340545654297,24.682308197021484,27.614856719970703,37.390018463134766,21.749759674072266,29.569889068603516,22.727275848388672,21.749759674072266,21.749759674072266,20.77224349975586,23.704792022705078,25.65982437133789,25.65982437133789,23.704792022705078,18.817211151123047
1666392525,88286088,23.704792022705078,24.682308197021484,21.749759674072266,24.682308197021484,38.367557525634766,24.682308197021484,26.637340545654297,18.817211151123047,23.704792022705078,23.704792022705078,21.749759674072266,24.682308197021484,19.794727325439453,32.502437591552734,22.727275848388672,22.727275848388672
1666392525,287286088,26.637340545654297,28.59237289428711,21.749759674072266,18.817211151123047,36.41250228881836,22.727275848388672,22.727275848388672,26.637340545654297,20.77224349975586,22.727275848388672,19.794727325439453,26.637340545654297,22.727275848388672,25.65982437133789,22.727275848388672,17.83969497680664
1666392525,487286088,23.704792022705078,24.682308197021484,15.884661674499512,26.637340545654297,36.41250228881836,21.749759674072266,17.83969497680664,23.704792022705078,27.614856719970703,23.704792022705078,25.65982437133789,21.749759674072266,23.704792022705078,28.59237289428711,28.59237289428711,19.794727325439453
1666392525,686286088,29.569889068603516,19.794727325439453,28.59237289428711,22.727275848388672,34.45746994018555,30.547405242919922,21.749759674072266,20.77224349975586,20.77224349975586,27.614856719970703,21.749759674072266,24.682308197021484,22.727275848388672,19.794727325439453,20.77224349975586,24.682308197021484
1666392525,885286088,17.83969497680664,21.749759674072266,20.77224349975586,21.749759674072266,37.390018463134766,17.83969497680664,27.614856719970703,24.682308197021484,25.65982437133789,26.637340545654297,23.704792022705078,26.637340545654297,17.83969497680664,28.59237289428711,18.817211151123047,22.727275848388672
1666392526,85286088,16.862178802490234,23.704792022705078,22.727275848388672,18.817211151123047,37.390018463134766,24.682308197021484,21.749759674072266,19.794727325439453,26.637340545654297,26.637340545654297,21.749759674072266,25.65982437133789,18.817211151123047,22.727275848388672,25.65982437133789,22.727275848388672
1666392526,283286088,24.682308197021484,21.749759674072266,23.704792022705078,24.682308197021484,34.45746994018555,22.727275848388672,22.727275848388672,21.749759674072266,18.817211151123047,25.65982437133789,22.727275848388672,22.727275848388672,21.749759674072266,19.794727325439453,24.682308197021484,29.569889068603516
1666392526,486286088,22.727275848388672,24.682308197021484,22.727275848388672,24.682308197021484,35.43498611450195,24.682308197021484,19.794727325439453,25.65982437133789,22.727275848388672,23.704792022705078,26.637340545654297,22.727275848388672,19.794727325439453,27.614856719970703,26.637340545654297,24.682308197021484
1666392526,687608936,25.65982437133789,19.794727325439453,25.65982437133789,26.637340545654297,33.47995376586914,23.704792022705078,19.794727325439453,29.569889068603516,23.704792022705078,25.65982437133789,22.727275848388672,23.704792022705078,24.682308197021484,23.704792022705078,23.704792022705078,15.884661674499512
1666392526,885608936,20.77224349975586,22.727275848388672,18.817211151123047,27.614856719970703,31.524921417236328,25.65982437133789,24.682308197021484,20.77224349975586,25.65982437133789,25.65982437133789,24.682308197021484,18.817211151123047,23.704792022705078,22.727275848388672,18.817211151123047,25.65982437133789
1666392527,85608936,20.77224349975586,21.749759674072266,30.547405242919922,19.794727325439453,30.547405242919922,28.59237289428711,29.569889068603516,20.77224349975586,18.817211151123047,22.727275848388672,20.77224349975586,24.682308197021484,23.704792022705078,20.77224349975586,23.704792022705078,29.569889068603516
1666392527,284608936,19.794727325439453,25.65982437133789,21.749759674072266,23.704792022705078,33.47995376586914,22.727275848388672,23.704792022705078,21.749759674072266,23.704792022705078,21.749759674072266,26.637340545654297,25.65982437133789,24.682308197021484,22.727275848388672,23.704792022705078,26.637340545654297
1666392527,483608936,20.77224349975586,21.749759674072266,19.794727325439453,28.59237289428711,31.524921417236328,21.749759674072266,22.727275848388672,16.862178802490234,27.614856719970703,24.682308197021484,23.704792022705078,16.862178802490234,27.614856719970703,25.65982437133789,17.83969497680664,27.614856719970703
1666392527,683608936,23.704792022705078,21.749759674072266,22.727275848388672,25.65982437133789,30.547405242919922,25.65982437133789,20.77224349975586,27.614856719970703,25.65982437133789,25.65982437133789,22.727275848388672,29.569889068603516,26.637340545654297,21.749759674072266,21.749759674072266,18.817211151123047
1666392527,882608936,23.704792022705078,20.77224349975586,25.65982437133789,22.727275848388672,32.502437591552734,29.569889068603516,23.704792022705078,23.704792022705078,22.727275848388672,28.59237289428711,19.794727325439453,19.794727325439453,21.749759674072266,17.83969497680664,30.547405242919922,24.682308197021484
1666392528,81608936,20.77224349975586,25.65982437133789,22.727275848388672,24.682308197021484,33.47995376586914,24.682308197021484,22.727275848388672,22.727275848388672,27.614856719970703,22.727275848388672,19.794727325439453,26.637340545654297,25.65982437133789,23.704792022705078,18.817211151123047,22.727275848388672
1666392528,280608936,21.749759674072266,22.727275848388672,21.749759674072266,25.65982437133789,38.367557525634766,21.749759674072266,23.704792022705078,19.794727325439453,24.682308197021484,21.749759674072266,21.749759674072266,30.547405242919922,22.727275848388672,24.682308197021484,20.77224349975586,25.65982437133789
1666392528,480608936,24.682308197021484,24.682308197021484,17.83969497680664,29.569889068603516,35.43498611450195,22.727275848388672,25.65982437133789,20.77224349975586,24.682308197021484,25.65982437133789,29.569889068603516,15.884661674499512,22.727275848388672,24.682308197021484,17.83969497680664,26.637340545654297
1666392528,680608936,22.727275848388672,26.637340545654297,21.749759674072266,30.547405242919922,35.43498611450195,22.727275848388672,24.682308197021484,21.749759674072266,24.682308197021484,20.77224349975586,22.727275848388672,21.749759674072266,26.637340545654297,23.704792022705078,23.704792022705078,23.704792022705078
1666392528,878608936,21.749759674072266,28.59237289428711,18.817211151123047,24.682308197021484,37.390018463134766,22.727275848388672,22.727275848388672,25.65982437133789,21.749759674072266,21.749759674072266,23.704792022705078,23.704792022705078,21.749759674072266,24.682308197021484,24.682308197021484,18.817211151123047
1666392529,81608936,28.59237289428711,20.77224349975586,19.794727325439453,23.704792022705078,37.390018463134766,17.83969497680664,23.704792022705078,24.682308197021484,15.884661674499512,25.65982437133789,23.704792022705078,21.749759674072266,17.83969497680664,25.65982437133789,25.65982437133789,23.704792022705078
1666392529,279464628,28.59237289428711,21.749759674072266,26.637340545654297,24.682308197021484,33.47995376586914,26.637340545654297,23.704792022705078,25.65982437133789,21.749759674072266,19.794727325439453,23.704792022705078,20.77224349975586,28.59237289428711,15.884661674499512,29.569889068603516,23.704792022705078
1666392529,478464628,23.704792022705078,23.704792022705078,18.817211151123047,25.65982437133789,31.524921417236328,22.727275848388672,24.682308197021484,28.59237289428711,20.77224349975586,24.682308197021484,24.682308197021484,17.83969497680664,27.614856719970703,27.614856719970703,19.794727325439453,15.884661674499512
1666392529,678464628,22.727275848388672,24.682308197021484,25.65982437133789,23.704792022705078,31.524921417236328,19.794727325439453,19.794727325439453,22.727275848388672,22.727275848388672,23.704792022705078,23.704792022705078,19.794727325439453,22.727275848388672,21.749759674072266,27.614856719970703,24.682308197021484
1666392529,877464628,26.637340545654297,24.682308197021484,20.77224349975586,21.749759674072266,34.45746994018555,29.569889068603516,18.817211151123047,22.727275848388672,21.749759674072266,19.794727325439453,24.682308197021484,23.704792022705078,23.704792022705078,20.77224349975586,29.569889068603516,21.749759674072266
1666392530,76464628,18.817211151123047,21.749759674072266,20.77224349975586,29.569889068603516,32.502437591552734,19.794727325439453,27.614856719970703,24.682308197021484,30.547405242919922,20.77224349975586,21.749759674072266,22.727275848388672,24.682308197021484,26.637340545654297,23.704792022705078,22.727275848388672
1666392530,275464628,17.83969497680664,24.682308197021484,21.749759674072266,26.637340545654297,32.502437591552734,21.749759674072266,28.59237289428711,22.727275848388672,22.727275848388672,21.749759674072266,21.749759674072266,32.502437591552734,15.884661674499512,22.727275848388672,17.83969497680664,20.77224349975586
1666392530,475464628,31.524921417236328,24.682308197021484,23.704792022705078,21.749759674072266,34.45746994018555,24.682308197021484,22.727275848388672,24.682308197021484,19.794727325439453,22.727275848388672,24.682308197021484,25.65982437133789,20.77224349975586,24.682308197021484,19.794727325439453,20.77224349975586
1666392530,674464628,23.704792022705078,23.704792022705078,21.749759674072266,27.614856719970703,31.524921417236328,21.749759674072266,23.704792022705078,25.65982437133789,20.77224349975586,24.682308197021484,20.77224349975586,17.83969497680664,23.704792022705078,24.682308197021484,21.749759674072266,17.83969497680664
1666392530,873464628,26.637340545654297,21.749759674072266,20.77224349975586,21.749759674072266,35.43498611450195,24.682308197021484,21.749759674072266,21.749759674072266,20.77224349975586,22.727275848388672,21.749759674072266,21.749759674072266,28.59237289428711,22.727275848388672,23.704792022705078,23.704792022705078
1666392531,73464628,23.704792022705078,22.727275848388672,24.682308197021484,23.704792022705078,33.47995376586914,27.614856719970703,23.704792022705078,22.727275848388672,23.704792022705078,24.682308197021484,20.77224349975586,17.83969497680664,21.749759674072266,21.749759674072266,27.614856719970703,25.65982437133789
1666392531,272464628,24.682308197021484,20.77224349975586,19.794727325439453,27.614856719970703,32.502437591552734,22.727275848388672,22.727275848388672,18.817211151123047,25.65982437133789,24.682308197021484,22.727275848388672,15.884661674499512,27.614856719970703,21.749759674072266,21.749759674072266,27.614856719970703
1666392531,471464628,25.65982437133789,24.682308197021484,20.77224349975586,22.727275848388672,37.390018463134766,21.749759674072266,17.83969497680664,24.682308197021484,24.682308197021484,20.77224349975586,23.704792022705078,23.704792022705078,17.83969497680664,25.65982437133789,20.77224349975586,25.65982437133789
1666392531,673464628,24.682308197021484,21.749759674072266,17.83969497680664,22.727275848388672,37.390018463134766,23.704792022705078,24.682308197021484,28.59237289428711,18.817211151123047,24.682308197021484,22.727275848388672,27.614856719970703,24.682308197021484,21.749759674072266,26.637340545654297,19.794727325439453
1666392531,872032714,23.704792022705078,21.749759674072266,24.682308197021484,21.749759674072266,35.43498611450195,26.637340545654297,29.569889068603516,22.727275848388672,24.682308197021484,23.704792022705078,24.682308197021484,22.727275848388672,18.817211151123047,22.727275848388672,19.794727325439453,22.727275848388672
1666392532,72032714,24.682308197021484,22.727275848388672,14.907145500183105,27.614856719970703,33.47995376586914,21.749759674072266,24.682308197021484,21.749759674072266,18.817211151123047,22.727275848388672,25.65982437133789,21.749759674072266,22.727275848388672,23.704792022705078,25.65982437133789,26.637340545654297
1666392532,272032714,22.727275848388672,26.637340545654297,18.817211151123047,23.704792022705078,34.45746994018555,25.65982437133789,22.727275848388672,23.704792022705078,26.637340545654297,21.749759674072266,24.682308197021484,18.817211151123047,21.749759674072266,24.682308197021484,18.817211151123047,22.727275848388672
1666392532,470032714,25.65982437133789,22.727275848388672,23.704792022705078,21.749759674072266,36.41250228881836,22.727275848388672,25.65982437133789,21.749759674072266,20.77224349975586,27.614856719970703,22.727275848388672,27.614856719970703,21.749759674072266,22.727275848388672,29.569889068603516,17.83969497680664
1666392532,670032714,24.682308197021484,23.704792022705078,27.614856719970703,21.749759674072266,36.41250228881836,23.704792022705078,22.727275848388672,24.682308197021484,21.749759674072266,23.704792022705078,20.77224349975586,25.65982437133789,22.727275848388672,29.569889068603516,22.727275848388672,20.77224349975586
1666392532,869032714,24.682308197021484,24.682308197021484,21.749759674072266,27.614856719970703,34.45746994018555,25.65982437133789,21.749759674072266,23.704792022705078,21.749759674072266,23.704792022705078,27.614856719970703,23.704792022705078,21.749759674072266,25.65982437133789,19.794727325439453,22.727275848388672
1666392533,68032714,24.682308197021484,23.704792022705078,22.727275848388672,24.682308197021484,32.502437591552734,22.727275848388672,25.65982437133789,25.65982437133789,19.794727325439453,21.749759674072266,23.704792022705078,22.727275848388672,25.65982437133789,23.704792022705078,15.884661674499512,20.77224349975586
1666392533,268032714,20.77224349975586,24.682308197021484,21.749759674072266,31.524921417236328,34.45746994018555,23.704792022705078,20.77224349975586,22.727275848388672,20.77224349975586,20.77224349975586,23.704792022705078,22.727275848388672,22.727275848388672,24.682308197021484,23.704792022705078,23.704792022705078
1666392533,467032714,25.65982437133789,21.749759674072266,24.682308197021484,21.749759674072266,35.43498611450195,26.637340545654297,23.704792022705078,24.682308197021484,18.817211151123047,21.749759674072266,21.749759674072266,29.569889068603516,17.83969497680664,20.77224349975586,23.704792022705078,20.77224349975586
1666392533,666032714,20.77224349975586,20.77224349975586,32.502437591552734,19.794727325439453,32.502437591552734,23.704792022705078,28.59237289428711,22.727275848388672,23.704792022705078,23.704792022705078,17.83969497680664,25.65982437133789,21.749759674072266,18.817211151123047,16.862178802490234,28.59237289428711
1666392533,866032714,26.637340545654297,20.77224349975586,18.817211151123047,29.569889068603516,35.43498611450195,21.749759674072266,21.749759674072266,23.704792022705078,21.749759674072266,23.704792022705078,22.727275848388672,20.77224349975586,21.749759674072266,24.682308197021484,21.749759674072266,27.614856719970703
1666392534,65032714,27.614856719970703,21.749759674072266,19.794727325439453,23.704792022705078,32.502437591552734,21.749759674072266,23.704792022705078,25.65982437133789,21.749759674072266,19.794727325439453,22.727275848388672,18.817211151123047,22.727275848388672,22.727275848388672,19.794727325439453,25.65982437133789
1666392534,266032714,24.682308197021484,21.749759674072266,14.907145500183105,29.569889068603516,36.41250228881836,23.704792022705078,26.637340545654297,22.727275848388672,18.817211151123047,23.704792022705078,25.65982437133789,22.727275848388672,21.749759674072266,21.749759674072266,24.682308197021484,26.637340545654297
1666392534,466598655,23.704792022705078,22.727275848388672,20.77224349975586,28.59237289428711,35.43498611450195,25.65982437133789,21.749759674072266,24.682308197021484,25.65982437133789,21.749759674072266,25.65982437133789,23.704792022705078,28.59237289428711,24.682308197021484,24.682308197021484,22.727275848388672
1666392534,666598655,23.704792022705078,21.749759674072266,23.704792022705078,26.637340545654297,35.43498611450195,17.83969497680664,23.704792022705078,24.682308197021484,20.77224349975586,27.614856719970703,18.817211151123047,27.614856719970703,21.749759674072266,29.569889068603516,18.817211151123047,24.682308197021484
1666392534,866598655,21.749759674072266,25.65982437133789,22.727275848388672,23.704792022705078,32.502437591552734,26.637340545654297,24.682308197021484,22.727275848388672,21.749759674072266,21.749759674072266,24.682308197021484,22.727275848388672,21.749759674072266,20.77224349975586,20.77224349975586,23.704792022705078
1666392535,64598655,22.727275848388672,21.749759674072266,21.749759674072266,23.704792022705078,36.41250228881836,16.862178802490234,21.749759674072266,22.727275848388672,35.43498611450195,18.817211151123047,22.727275848388672,27.614856719970703,22.727275848388672,31.524921417236328,24.682308197021484,23.704792022705078
1666392535,264598655,22.727275848388672,26.637340545654297,21.749759674072266,24.682308197021484,38.367557525634766,25.65982437133789,22.727275848388672,17.83969497680664,22.727275848388672,29.569889068603516,20.77224349975586,23.704792022705078,20.77224349975586,27.614856719970703,24.682308197021484,26.637340545654297
1666392535,463598655,22.727275848388672,30.547405242919922,19.794727325439453,26.637340545654297,32.502437591552734,19.794727325439453,25.65982437133789,20.77224349975586,23.704792022705078,18.817211151123047,29.569889068603516,22.727275848388672,22.727275848388672,27.614856719970703,21.749759674072266,25.65982437133789
1666392535,662598655,18.817211151123047,24.682308197021484,24.682308197021484,26.637340545654297,30.547405242919922,27.614856719970703,19.794727325439453,27.614856719970703,24.682308197021484,19.794727325439453,24.682308197021484,24.682308197021484,29.569889068603516,19.794727325439453,22.727275848388672,26.637340545654297
1666392535,862598655,21.749759674072266,25.65982437133789,23.704792022705078,22.727275848388672,34.45746994018555,23.704792022705078,23.704792022705078,20.77224349975586,25.65982437133789,21.749759674072266,22.727275848388672,27.614856719970703,28.59237289428711,21.749759674072266,22.727275848388672,23.704792022705078
1666392536,61598655,22.727275848388672,20.77224349975586,27.614856719970703,19.794727325439453,35.43498611450195,23.704792022705078,18.817211151123047,29.569889068603516,23.704792022705078,25.65982437133789,16.862178802490234,28.59237289428711,22.727275848388672,16.862178802490234,26.637340545654297,19.794727325439453
1666392536,260598655,24.682308197021484,21.749759674072266,22.727275848388672,24.682308197021484,34.45746994018555,22.727275848388672,19.794727325439453,26.637340545654297,22.727275848388672,23.704792022705078,24.682308197021484,23.704792022705078,25.65982437133789,15.884661674499512,27.614856719970703,24.682308197021484
1666392536,459598655,25.65982437133789,23.704792022705078,25.65982437133789,20.77224349975586,34.45746994018555,24.682308197021484,20.77224349975586,17.83969497680664,24.682308197021484,23.704792022705078,23.704792022705078,30.547405242919922,18.817211151123047,16.862178802490234,21.749759674072266,27.614856719970703
1666392536,659598655,19.794727325439453,20.77224349975586,22.727275848388672,21.749759674072266,35.43498611450195,23.704792022705078,23.704792022705078,21.749759674072266,22.727275848388672,22.727275848388672,19.794727325439453,25.65982437133789,24.682308197021484,21.749759674072266,22.727275848388672,24.682308197021484
1666392536,860598655,24.682308197021484,22.727275848388672,18.817211151123047,22.727275848388672,37.390018463134766,22.727275848388672,22.727275848388672,26.637340545654297,19.794727325439453,23.704792022705078,24.682308197021484,25.65982437133789,25.65982437133789,20.77224349975586,21.749759674072266,22.727275848388672
1666392537,62955596,23.704792022705078,20.77224349975586,25.65982437133789,22.727275848388672,38.367557525634766,22.727275848388672,25.65982437133789,21.749759674072266,23.704792022705078,29.569889068603516,19.794727325439453,22.727275848388672,19.794727325439453,23.704792022705078,25.65982437133789,24.682308197021484
1666392537,262955596,22.727275848388672,22.727275848388672,26.637340545654297,20.77224349975586,33.47995376586914,21.749759674072266,21.749759674072266,26.637340545654297,22.727275848388672,23.704792022705078,19.794727325439453,30.547405242919922,23.704792022705078,24.682308197021484,20.77224349975586,22.727275848388672
1666392537,460955596,22.727275848388672,29.569889068603516,21.749759674072266,19.794727325439453,37.390018463134766,21.749759674072266,26.637340545654297,24.682308197021484,19.794727325439453,21.749759674072266,21.749759674072266,26.637340545654297,18.817211151123047,24.682308197021484,22.727275848388672,17.83969497680664
1666392537,660955596,25.65982437133789,23.704792022705078,24.682308197021484,23.704792022705078,34.45746994018555,25.65982437133789,21.749759674072266,19.794727325439453,20.77224349975586,25.65982437133789,21.749759674072266,24.682308197021484,21.749759674072266,24.682308197021484,26.637340545654297,23.704792022705078
1666392537,860955596,22.727275848388672,17.83969497680664,20.77224349975586,25.65982437133789,39.34507369995117,18.817211151123047,24.682308197021484,20.77224349975586,20.77224349975586,25.65982437133789,25.65982437133789,23.704792022705078,17.83969497680664,33.47995376586914,21.749759674072266,26.637340545654297
1666392538,58955596,26.637340545654297,16.862178802490234,19.794727325439453,23.704792022705078,40.32258987426758,18.817211151123047,20.77224349975586,23.704792022705078,20.77224349975586,27.614856719970703,23.704792022705078,23.704792022705078,20.77224349975586,27.614856719970703,20.77224349975586,19.794727325439453
1666392538,258955596,22.727275848388672,24.682308197021484,23.704792022705078,19.794727325439453,35.43498611450195,23.704792022705078,24.682308197021484,20.77224349975586,25.65982437133789,25.65982437133789,22.727275848388672,27.614856719970703,15.884661674499512,21.749759674072266,21.749759674072266,26.637340545654297
1666392538,458955596,18.817211151123047,24.682308197021484,23.704792022705078,19.794727325439453,38.367557525634766,23.704792022705078,27.614856719970703,19.794727325439453,23.704792022705078,23.704792022705078,22.727275848388672,27.614856719970703,21.749759674072266,22.727275848388672,18.817211151123047,24.682308197021484
