rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data,data
1666985301163191422,,441,,1666985301,152586420,'',,32.502437591552734
1666985301360049271,,442,,1666985301,351586420,'',,38.367557525634766
1666985301562034811,,443,,1666985301,550586420,'',,36.41250228881836
1666985301761400273,,444,,1666985301,749586420,'',,38.367557525634766
1666985301962093675,,445,,1666985301,952586420,'',,36.41250228881836
1666985302163008960,,446,,1666985302,153585639,'',,36.41250228881836
1666985302360574882,,447,,1666985302,351585639,'',,38.367557525634766
1666985302560099505,,448,,1666985302,551585639,'',,39.34507369995117
1666985302760838305,,449,,1666985302,750585639,'',,38.367557525634766
1666985302957521403,,450,,1666985302,949585639,'',,38.367557525634766
1666985303158034104,,451,,1666985303,149585639,'',,38.367557525634766
1666985303358715335,,452,,1666985303,348585639,'',,31.524921417236328
1666985303555995368,,453,,1666985303,547585639,'',,38.367557525634766
1666985303756123085,,454,,1666985303,746585639,'',,34.45746994018555
1666985303956638841,,455,,1666985303,946585639,'',,37.390018463134766
1666985304153364926,,456,,1666985304,145585639,'',,37.390018463134766
1666985304354259595,,457,,1666985304,344585639,'',,43.2551383972168
1666985304554824438,,458,,1666985304,547585639,'',,40.32258987426758
1666985304755517294,,459,,1666985304,746825040,'',,34.45746994018555
1666985304956154345,,460,,1666985304,946825040,'',,36.41250228881836
1666985305152867387,,461,,1666985305,146825040,'',,35.43498611450195
1666985305353430615,,462,,1666985305,344825040,'',,36.41250228881836
1666985305554126457,,463,,1666985305,544825040,'',,40.32258987426758
1666985305751867810,,464,,1666985305,743825040,'',,36.41250228881836
1666985305951695361,,465,,1666985305,942825040,'',,31.524921417236328
1666985306152183493,,466,,1666985306,142825040,'',,39.34507369995117
1666985306348930768,,467,,1666985306,341825040,'',,39.34507369995117
1666985306549560769,,468,,1666985306,540825040,'',,37.390018463134766
1666985306750207184,,469,,1666985306,740825040,'',,35.43498611450195
1666985306947009662,,470,,1666985306,939825040,'',,34.45746994018555
1666985307151548860,,471,,1666985307,140825040,'',,35.43498611450195
1666985307348531855,,472,,1666985307,339702190,'',,39.34507369995117
1666985307548975681,,473,,1666985307,539702190,'',,43.2551383972168
1666985307749690859,,474,,1666985307,738702190,'',,38.367557525634766
1666985307946324657,,475,,1666985307,937702190,'',,39.34507369995117
1666985308146981528,,476,,1666985308,137702190,'',,35.43498611450195
1666985308347617501,,477,,1666985308,335702190,'',,38.367557525634766
1666985308544465194,,478,,1666985308,535702190,'',,41.300106048583984
1666985308744946306,,479,,1666985308,735702190,'',,40.32258987426758
1666985308941871995,,480,,1666985308,933702190,'',,38.367557525634766
1666985309142223582,,481,,1666985309,133702190,'',,37.390018463134766
1666985309343618356,,482,,1666985309,332702190,'',,35.43498611450195
1666985309540329434,,483,,1666985309,531702190,'',,39.34507369995117
1666985309744291892,,484,,1666985309,733702190,'',,39.34507369995117
1666985309941055080,,485,,1666985309,932730497,'',,40.32258987426758
1666985310142654949,,486,,1666985310,132730497,'',,35.43498611450195
1666985310342317918,,487,,1666985310,330730497,'',,37.390018463134766
1666985310539206821,,488,,1666985310,530730497,'',,42.27762222290039
1666985310740142883,,489,,1666985310,730730497,'',,42.27762222290039
1666985310941155235,,490,,1666985310,928730497,'',,211.3880615234375
1666985311137270723,,491,,1666985311,128730497,'',,107.77125549316406
1666985311337806176,,492,,1666985311,327730497,'',,131.23167419433594
1666985311538460019,,493,,1666985311,526730497,'',,206.50048828125
1666985311735205424,,494,,1666985311,725730497,'',,93.10851287841797
1666985311935995491,,495,,1666985311,925730497,'',,316.95989990234375
1666985312136544665,,496,,1666985312,124730497,'',,179.13003540039062
1666985312337347214,,497,,1666985312,326730497,'',,88.22093200683594
1666985312545651558,,498,,1666985312,526788534,'',,137.09677124023438
1666985312734807463,,499,,1666985312,724788534,'',,67.69306945800781
1666985312935828130,,500,,1666985312,924788534,'',,50.09775161743164
1666985313136523859,,501,,1666985313,124788534,'',,57.91788101196289
1666985313332968747,,502,,1666985313,322788534,'',,48.14271926879883
1666985313535177616,,503,,1666985313,522788534,'',,155.6696014404297
1666985313734184701,,504,,1666985313,721788534,'',,53.03030014038086
1666985313930731683,,505,,1666985313,920788534,'',,133.18670654296875
1666985314131370747,,506,,1666985314,120788534,'',,324.780029296875
1666985314328015849,,507,,1666985314,319788534,'',,122.43402099609375
1666985314528759194,,508,,1666985314,518788534,'',,63.78300476074219
1666985314729385927,,509,,1666985314,717788534,'',,171.3098602294922
1666985314930057674,,510,,1666985314,920788534,'',,105.81622314453125
1666985315130782953,,511,,1666985315,119605363,'',,120.47898864746094
1666985315331516678,,512,,1666985315,319605363,'',,155.6696014404297
1666985315528188290,,513,,1666985315,519605363,'',,54.98533248901367
1666985315728870874,,514,,1666985315,717605363,'',,42.27762222290039
1666985315925492258,,515,,1666985315,917605363,'',,154.69207763671875
1666985316126331203,,516,,1666985316,116605363,'',,61.827945709228516
1666985316326705973,,517,,1666985316,315605363,'',,48.14271926879883
1666985316523737045,,518,,1666985316,515605363,'',,64.7605209350586
1666985316724624359,,519,,1666985316,714605363,'',,46.187686920166016
1666985316925103919,,520,,1666985316,914605363,'',,65.738037109375
1666985317121531073,,521,,1666985317,112605363,'',,135.14173889160156
1666985317322386047,,522,,1666985317,312605363,'',,168.37730407714844
1666985317523131058,,523,,1666985317,514605363,'',,156.64710998535156
1666985317725061528,,524,,1666985317,714990915,'',,168.37730407714844
1666985317924305612,,525,,1666985317,914990915,'',,76.49071502685547
1666985318121043034,,526,,1666985318,113990915,'',,45.21017074584961
1666985318322336717,,527,,1666985318,312990915,'',,67.69306945800781
1666985318522320728,,528,,1666985318,511990915,'',,94.08602905273438
1666985318719023608,,529,,1666985318,711990915,'',,150.78201293945312
1666985318919679534,,530,,1666985318,910990915,'',,88.22093200683594
1666985319116349991,,531,,1666985319,109990915,'',,107.77125549316406
1666985319317064547,,532,,1666985319,309990915,'',,114.6138916015625
1666985319517826797,,533,,1666985319,507990915,'',,106.79373931884766
1666985319715080694,,534,,1666985319,707990915,'',,106.79373931884766
1666985319915122436,,535,,1666985319,906990915,'',,65.738037109375
1666985320115801157,,536,,1666985320,108990915,'',,81.3782958984375
1666985320317568719,,537,,1666985320,308785333,'',,91.15348052978516
1666985320517117762,,538,,1666985320,507785333,'',,106.79373931884766
1666985320713815103,,539,,1666985320,706785333,'',,168.37730407714844
1666985320914362451,,540,,1666985320,905785333,'',,164.4672393798828
1666985321115421517,,541,,1666985321,105785333,'',,157.6246337890625
1666985321311895926,,542,,1666985321,304785333,'',,303.2746887207031
1666985321512962266,,543,,1666985321,503785333,'',,294.47705078125
1666985321713052584,,544,,1666985321,703785333,'',,328.6901550292969
1666985321910573780,,545,,1666985321,901785333,'',,262.2189636230469
1666985322110541522,,546,,1666985322,101785333,'',,368.768310546875
1666985322311066635,,547,,1666985322,301785333,'',,302.29718017578125
1666985322507787968,,548,,1666985322,499785333,'',,293.49951171875
1666985322712908738,,549,,1666985322,701785333,'',,327.712646484375
1666985322909361747,,550,,1666985322,900682271,'',,321.8475036621094
1666985323110466423,,551,,1666985323,99682271,'',,335.53277587890625
1666985323310608291,,552,,1666985323,298682271,'',,349.2179870605469
1666985323507401253,,553,,1666985323,498682271,'',,358.9931640625
1666985323707995769,,554,,1666985323,698682271,'',,370.7233581542969
1666985323908563636,,555,,1666985323,896682271,'',,387.3411865234375
1666985324105474602,,556,,1666985324,96682271,'',,394.18377685546875
1666985324306032252,,557,,1666985324,295682271,'',,380.4985656738281
1666985324502645723,,558,,1666985324,494682271,'',,351.17303466796875
1666985324703489835,,559,,1666985324,694682271,'',,388.3186950683594
1666985324903922754,,560,,1666985324,893682271,'',,336.5102844238281
1666985325100982176,,561,,1666985325,92682271,'',,419.5992126464844
1666985325305478586,,562,,1666985325,294682271,'',,342.3753967285156
1666985325502188885,,563,,1666985325,494744195,'',,389.29620361328125
