time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.data.data
2022/10/21/16:49:54.538237,382,1666392594,535273206,,15.884661674499512
2022/10/21/16:49:54.739159,383,1666392594,735273206,,21.749759674072266
2022/10/21/16:49:54.935489,384,1666392594,933273206,,23.704792022705078
2022/10/21/16:49:55.136204,385,1666392595,133273206,,12.952113151550293
2022/10/21/16:49:55.336966,386,1666392595,333273206,,15.884661674499512
2022/10/21/16:49:55.533780,387,1666392595,531273206,,14.907145500183105
2022/10/21/16:49:55.734291,388,1666392595,731273206,,28.59237289428711
2022/10/21/16:49:55.934883,389,1666392595,930273206,,16.862178802490234
2022/10/21/16:49:56.132052,390,1666392596,129273206,,25.65982437133789
2022/10/21/16:49:56.332281,391,1666392596,329273206,,17.83969497680664
2022/10/21/16:49:56.532985,392,1666392596,531273206,,20.77224349975586
2022/10/21/16:49:56.733608,393,1666392596,729532064,,18.817211151123047
2022/10/21/16:49:56.934539,394,1666392596,929532064,,12.952113151550293
2022/10/21/16:49:57.134991,395,1666392597,129532064,,-7.575750350952148
2022/10/21/16:49:57.331873,396,1666392597,328532064,,24.682308197021484
2022/10/21/16:49:57.532317,397,1666392597,528532064,,15.884661674499512
2022/10/21/16:49:57.733107,398,1666392597,727532064,,16.862178802490234
2022/10/21/16:49:57.929867,399,1666392597,926532064,,23.704792022705078
2022/10/21/16:49:58.130524,400,1666392598,126532064,,15.884661674499512
2022/10/21/16:49:58.331145,401,1666392598,326532064,,-40.81134796142578
2022/10/21/16:49:58.527762,402,1666392598,525532064,,11.974573135375977
2022/10/21/16:49:58.728635,403,1666392598,724532064,,-53.51905822753906
2022/10/21/16:49:58.929260,404,1666392598,924532064,,28.59237289428711
2022/10/21/16:49:59.130143,405,1666392599,127532064,,29.569889068603516
2022/10/21/16:49:59.330788,406,1666392599,327105894,,13.9296293258667
2022/10/21/16:49:59.531466,407,1666392599,527105894,,22.727275848388672
2022/10/21/16:49:59.728009,408,1666392599,726105894,,27.614856719970703
2022/10/21/16:49:59.928801,409,1666392599,925105894,,20.77224349975586
2022/10/21/16:50:00.129378,410,1666392600,125105894,,35.43498611450195
2022/10/21/16:50:00.330685,411,1666392600,325105894,,21.749759674072266
2022/10/21/16:50:00.526739,412,1666392600,524105894,,37.390018463134766
2022/10/21/16:50:00.727342,413,1666392600,723105894,,27.614856719970703
2022/10/21/16:50:00.928002,414,1666392600,923105894,,21.749759674072266
2022/10/21/16:50:01.124844,415,1666392601,122105894,,26.637340545654297
2022/10/21/16:50:01.325392,416,1666392601,322105894,,19.794727325439453
2022/10/21/16:50:01.526187,417,1666392601,522105894,,18.817211151123047
2022/10/21/16:50:01.726763,418,1666392601,723105894,,19.794727325439453
2022/10/21/16:50:01.927514,419,1666392601,923827543,,19.794727325439453
2022/10/21/16:50:02.128184,420,1666392602,123827543,,36.41250228881836
2022/10/21/16:50:02.324777,421,1666392602,322827543,,17.83969497680664
2022/10/21/16:50:02.525736,422,1666392602,522827543,,22.727275848388672
2022/10/21/16:50:02.726347,423,1666392602,721827543,,18.817211151123047
2022/10/21/16:50:02.922982,424,1666392602,920827543,,25.65982437133789
2022/10/21/16:50:03.123600,425,1666392603,120827543,,24.682308197021484
2022/10/21/16:50:03.324258,426,1666392603,320827543,,17.83969497680664
2022/10/21/16:50:03.520898,427,1666392603,519827543,,21.749759674072266
2022/10/21/16:50:03.721557,428,1666392603,718827543,,16.862178802490234
2022/10/21/16:50:03.922301,429,1666392603,918827543,,22.727275848388672
2022/10/21/16:50:04.123153,430,1666392604,117827543,,23.704792022705078
2022/10/21/16:50:04.323771,431,1666392604,319827543,,22.727275848388672
2022/10/21/16:50:04.524423,432,1666392604,517230810,,19.794727325439453
2022/10/21/16:50:04.721610,433,1666392604,717230810,,22.727275848388672
2022/10/21/16:50:04.921856,434,1666392604,916230810,,17.83969497680664
2022/10/21/16:50:05.122551,435,1666392605,116230810,,23.704792022705078
2022/10/21/16:50:05.323285,436,1666392605,316230810,,17.83969497680664
2022/10/21/16:50:05.519812,437,1666392605,515230810,,24.682308197021484
2022/10/21/16:50:05.720679,438,1666392605,714230810,,23.704792022705078
2022/10/21/16:50:05.921206,439,1666392605,914230810,,25.65982437133789
2022/10/21/16:50:06.117793,440,1666392606,113230810,,25.65982437133789
2022/10/21/16:50:06.318808,441,1666392606,313230810,,22.727275848388672
2022/10/21/16:50:06.519323,442,1666392606,513230810,,25.65982437133789
2022/10/21/16:50:06.715977,443,1666392606,711230810,,22.727275848388672
2022/10/21/16:50:06.920661,444,1666392606,914230810,,23.704792022705078
2022/10/21/16:50:07.121768,445,1666392607,115111722,,23.704792022705078
2022/10/21/16:50:07.318263,446,1666392607,314111722,,24.682308197021484
2022/10/21/16:50:07.518731,447,1666392607,514111722,,24.682308197021484
2022/10/21/16:50:07.719304,448,1666392607,713111722,,27.614856719970703
2022/10/21/16:50:07.915895,449,1666392607,912111722,,16.862178802490234
2022/10/21/16:50:08.116580,450,1666392608,112111722,,20.77224349975586
2022/10/21/16:50:08.317507,451,1666392608,312111722,,19.794727325439453
2022/10/21/16:50:08.518098,452,1666392608,511111722,,22.727275848388672
2022/10/21/16:50:08.714725,453,1666392608,710111722,,23.704792022705078
2022/10/21/16:50:08.915472,454,1666392608,910111722,,24.682308197021484
2022/10/21/16:50:09.116191,455,1666392609,109111722,,23.704792022705078
2022/10/21/16:50:09.312809,456,1666392609,309111722,,27.614856719970703
2022/10/21/16:50:09.517633,457,1666392609,511111722,,24.682308197021484
2022/10/21/16:50:09.714897,458,1666392609,711671962,,24.682308197021484
2022/10/21/16:50:09.914861,459,1666392609,910671962,,21.749759674072266
2022/10/21/16:50:10.115505,460,1666392610,110671962,,26.637340545654297
2022/10/21/16:50:10.316422,461,1666392610,310671962,,26.637340545654297
2022/10/21/16:50:10.512975,462,1666392610,508671962,,25.65982437133789
2022/10/21/16:50:10.714207,463,1666392610,708671962,,23.704792022705078
2022/10/21/16:50:10.914314,464,1666392610,908671962,,25.65982437133789
2022/10/21/16:50:11.111090,465,1666392611,107671962,,29.569889068603516
2022/10/21/16:50:11.311706,466,1666392611,307671962,,23.704792022705078
2022/10/21/16:50:11.512554,467,1666392611,507671962,,26.637340545654297
2022/10/21/16:50:11.709088,468,1666392611,705671962,,19.794727325439453
2022/10/21/16:50:11.909637,469,1666392611,905671962,,27.614856719970703
2022/10/21/16:50:12.114394,470,1666392612,108671962,,26.637340545654297
2022/10/21/16:50:12.311622,471,1666392612,307777061,,30.547405242919922
2022/10/21/16:50:12.511781,472,1666392612,506777061,,33.47995376586914
2022/10/21/16:50:12.713096,473,1666392612,706777061,,24.682308197021484
2022/10/21/16:50:12.909372,474,1666392612,905777061,,28.59237289428711
2022/10/21/16:50:13.109898,475,1666392613,105777061,,24.682308197021484
2022/10/21/16:50:13.310498,476,1666392613,305777061,,27.614856719970703
2022/10/21/16:50:13.511337,477,1666392613,505777061,,26.637340545654297
2022/10/21/16:50:13.708039,478,1666392613,703777061,,31.524921417236328
2022/10/21/16:50:13.908720,479,1666392613,903777061,,28.59237289428711
2022/10/21/16:50:14.109423,480,1666392614,103777061,,24.682308197021484
2022/10/21/16:50:14.305997,481,1666392614,302777061,,30.547405242919922
2022/10/21/16:50:14.506757,482,1666392614,502777061,,25.65982437133789
2022/10/21/16:50:14.707304,483,1666392614,704777061,,27.614856719970703
2022/10/21/16:50:14.907891,484,1666392614,904451265,,29.569889068603516
2022/10/21/16:50:15.108722,485,1666392615,104451265,,29.569889068603516
2022/10/21/16:50:15.309243,486,1666392615,304451265,,29.569889068603516
2022/10/21/16:50:15.506048,487,1666392615,503451265,,27.614856719970703
2022/10/21/16:50:15.706751,488,1666392615,702451265,,21.749759674072266
2022/10/21/16:50:15.907362,489,1666392615,902451265,,25.65982437133789
2022/10/21/16:50:16.103981,490,1666392616,101451265,,26.637340545654297
2022/10/21/16:50:16.304809,491,1666392616,301451265,,31.524921417236328
2022/10/21/16:50:16.505324,492,1666392616,500451265,,30.547405242919922
2022/10/21/16:50:16.706168,493,1666392616,699451265,,30.547405242919922
2022/10/21/16:50:16.902738,494,1666392616,899451265,,27.614856719970703
2022/10/21/16:50:17.103600,495,1666392617,99451265,,25.65982437133789
2022/10/21/16:50:17.304308,496,1666392617,300451265,,33.47995376586914
2022/10/21/16:50:17.504912,497,1666392617,500277580,,27.614856719970703
2022/10/21/16:50:17.705725,498,1666392617,700277580,,19.794727325439453
2022/10/21/16:50:17.902508,499,1666392617,899277580,,10.99705696105957
2022/10/21/16:50:18.103197,500,1666392618,99277580,,20.77224349975586
2022/10/21/16:50:18.303569,501,1666392618,299277580,,29.569889068603516
2022/10/21/16:50:18.504296,502,1666392618,498277580,,28.59237289428711
2022/10/21/16:50:18.701109,503,1666392618,697277580,,33.47995376586914
2022/10/21/16:50:18.901609,504,1666392618,897277580,,27.614856719970703
2022/10/21/16:50:19.102430,505,1666392619,97277580,,32.502437591552734
2022/10/21/16:50:19.298979,506,1666392619,296277580,,30.547405242919922
2022/10/21/16:50:19.499574,507,1666392619,496277580,,31.524921417236328
2022/10/21/16:50:19.700483,508,1666392619,695277580,,28.59237289428711
2022/10/21/16:50:19.901161,509,1666392619,897277580,,33.47995376586914
2022/10/21/16:50:20.101749,510,1666392620,98301305,,32.502437591552734
2022/10/21/16:50:20.302672,511,1666392620,298301305,,28.59237289428711
2022/10/21/16:50:20.499227,512,1666392620,496301305,,32.502437591552734
2022/10/21/16:50:20.699968,513,1666392620,696301305,,31.524921417236328
2022/10/21/16:50:20.900512,514,1666392620,896301305,,33.47995376586914
2022/10/21/16:50:21.097437,515,1666392621,95301305,,31.524921417236328
2022/10/21/16:50:21.297994,516,1666392621,295301305,,34.45746994018555
2022/10/21/16:50:21.498729,517,1666392621,494301305,,33.47995376586914
2022/10/21/16:50:21.699317,518,1666392621,693301305,,29.569889068603516
2022/10/21/16:50:21.896014,519,1666392621,893301305,,32.502437591552734
2022/10/21/16:50:22.096694,520,1666392622,93301305,,36.41250228881836
2022/10/21/16:50:22.297422,521,1666392622,292301305,,35.43498611450195
2022/10/21/16:50:22.498094,522,1666392622,494301305,,32.502437591552734
2022/10/21/16:50:22.698778,523,1666392622,693019617,,34.45746994018555
2022/10/21/16:50:22.899331,524,1666392622,893019617,,33.47995376586914
2022/10/21/16:50:23.095966,525,1666392623,92019617,,31.524921417236328
2022/10/21/16:50:23.296887,526,1666392623,292019617,,29.569889068603516
2022/10/21/16:50:23.497546,527,1666392623,491019617,,34.45746994018555
2022/10/21/16:50:23.694114,528,1666392623,690019617,,26.637340545654297
2022/10/21/16:50:23.894822,529,1666392623,890019617,,36.41250228881836
2022/10/21/16:50:24.095585,530,1666392624,90019617,,34.45746994018555
2022/10/21/16:50:24.292078,531,1666392624,289019617,,35.43498611450195
2022/10/21/16:50:24.492722,532,1666392624,488019617,,31.524921417236328
2022/10/21/16:50:24.693488,533,1666392624,688019617,,34.45746994018555
2022/10/21/16:50:24.894141,534,1666392624,887019617,,35.43498611450195
2022/10/21/16:50:25.094979,535,1666392625,89019617,,33.47995376586914
2022/10/21/16:50:25.295757,536,1666392625,289427890,,35.43498611450195
2022/10/21/16:50:25.492320,537,1666392625,487427890,,32.502437591552734
2022/10/21/16:50:25.692943,538,1666392625,687427890,,34.45746994018555
2022/10/21/16:50:25.893689,539,1666392625,887427890,,36.41250228881836
2022/10/21/16:50:26.090427,540,1666392626,86427890,,35.43498611450195
2022/10/21/16:50:26.290969,541,1666392626,286427890,,31.524921417236328
2022/10/21/16:50:26.491623,542,1666392626,485427890,,36.41250228881836
2022/10/21/16:50:26.693108,543,1666392626,684427890,,33.47995376586914
2022/10/21/16:50:26.888933,544,1666392626,884427890,,35.43498611450195
2022/10/21/16:50:27.089741,545,1666392627,84427890,,34.45746994018555
2022/10/21/16:50:27.290362,546,1666392627,283427890,,38.367557525634766
2022/10/21/16:50:27.487144,547,1666392627,482427890,,37.390018463134766
2022/10/21/16:50:27.691799,548,1666392627,685427890,,36.41250228881836
2022/10/21/16:50:27.892792,549,1666392627,887472358,,39.34507369995117
2022/10/21/16:50:28.089309,550,1666392628,86472358,,37.390018463134766
2022/10/21/16:50:28.289879,551,1666392628,285472358,,36.41250228881836
2022/10/21/16:50:28.490714,552,1666392628,485472358,,38.367557525634766
2022/10/21/16:50:28.687181,553,1666392628,684472358,,39.34507369995117
2022/10/21/16:50:28.887918,554,1666392628,884472358,,37.390018463134766
2022/10/21/16:50:29.088595,555,1666392629,84472358,,35.43498611450195
2022/10/21/16:50:29.285248,556,1666392629,282472358,,36.41250228881836
2022/10/21/16:50:29.486071,557,1666392629,482472358,,38.367557525634766
2022/10/21/16:50:29.688671,558,1666392629,682472358,,35.43498611450195
2022/10/21/16:50:29.887224,559,1666392629,881472358,,24.682308197021484
2022/10/21/16:50:30.083858,560,1666392630,81472358,,20.77224349975586
2022/10/21/16:50:30.288940,561,1666392630,283472358,,14.907145500183105
2022/10/21/16:50:30.485361,562,1666392630,480017650,,35.43498611450195
2022/10/21/16:50:30.686036,563,1666392630,680017650,,40.32258987426758
2022/10/21/16:50:30.886853,564,1666392630,880017650,,37.390018463134766
2022/10/21/16:50:31.087386,565,1666392631,79017650,,39.34507369995117
2022/10/21/16:50:31.284021,566,1666392631,278017650,,33.47995376586914
2022/10/21/16:50:31.484896,567,1666392631,478017650,,32.502437591552734
2022/10/21/16:50:31.685627,568,1666392631,677017650,,39.34507369995117
2022/10/21/16:50:31.882282,569,1666392631,877017650,,36.41250228881836
2022/10/21/16:50:32.082953,570,1666392632,77017650,,35.43498611450195
2022/10/21/16:50:32.283705,571,1666392632,275017650,,38.367557525634766
2022/10/21/16:50:32.480061,572,1666392632,475017650,,30.547405242919922
2022/10/21/16:50:32.680949,573,1666392632,675017650,,34.45746994018555
2022/10/21/16:50:32.881645,574,1666392632,877017650,,37.390018463134766
2022/10/21/16:50:33.082581,575,1666392633,78802957,,33.47995376586914
2022/10/21/16:50:33.282907,576,1666392633,277802957,,34.45746994018555
2022/10/21/16:50:33.483707,577,1666392633,477802957,,35.43498611450195
2022/10/21/16:50:33.680342,578,1666392633,676802957,,40.32258987426758
2022/10/21/16:50:33.881047,579,1666392633,876802957,,35.43498611450195
2022/10/21/16:50:34.081754,580,1666392634,76802957,,35.43498611450195
2022/10/21/16:50:34.278402,581,1666392634,274802957,,35.43498611450195
2022/10/21/16:50:34.479806,582,1666392634,474802957,,35.43498611450195
2022/10/21/16:50:34.679816,583,1666392634,674802957,,38.367557525634766
2022/10/21/16:50:34.880659,584,1666392634,873802957,,38.367557525634766
2022/10/21/16:50:35.077107,585,1666392635,73802957,,38.367557525634766
2022/10/21/16:50:35.278030,586,1666392635,272802957,,34.45746994018555
2022/10/21/16:50:35.478797,587,1666392635,474802957,,37.390018463134766
2022/10/21/16:50:35.679399,588,1666392635,675704612,,33.47995376586914
2022/10/21/16:50:35.879987,589,1666392635,875704612,,38.367557525634766
2022/10/21/16:50:36.080971,590,1666392636,73704612,,38.367557525634766
2022/10/21/16:50:36.277692,591,1666392636,273704612,,36.41250228881836
2022/10/21/16:50:36.478433,592,1666392636,473704612,,40.32258987426758
2022/10/21/16:50:36.679649,593,1666392636,672704612,,40.32258987426758
2022/10/21/16:50:36.875239,594,1666392636,872704612,,33.47995376586914
2022/10/21/16:50:37.076022,595,1666392637,71704612,,35.43498611450195
2022/10/21/16:50:37.276533,596,1666392637,270704612,,35.43498611450195
2022/10/21/16:50:37.473357,597,1666392637,470704612,,38.367557525634766
2022/10/21/16:50:37.674268,598,1666392637,670704612,,35.43498611450195
2022/10/21/16:50:37.874638,599,1666392637,870704612,,36.41250228881836
2022/10/21/16:50:38.075341,600,1666392638,71704612,,38.367557525634766
2022/10/21/16:50:38.276178,601,1666392638,270504940,,37.390018463134766
2022/10/21/16:50:38.476760,602,1666392638,470504940,,34.45746994018555
2022/10/21/16:50:38.673495,603,1666392638,669504940,,40.32258987426758
2022/10/21/16:50:38.874255,604,1666392638,869504940,,32.502437591552734
2022/10/21/16:50:39.076249,605,1666392639,68504940,,38.367557525634766
2022/10/21/16:50:39.272042,606,1666392639,267504940,,24.682308197021484
2022/10/21/16:50:39.472182,607,1666392639,467504940,,38.367557525634766
2022/10/21/16:50:39.672968,608,1666392639,667504940,,38.367557525634766
2022/10/21/16:50:39.873646,609,1666392639,866504940,,41.300106048583984
2022/10/21/16:50:40.070291,610,1666392640,65504940,,34.45746994018555
2022/10/21/16:50:40.270967,611,1666392640,265504940,,39.34507369995117
2022/10/21/16:50:40.471503,612,1666392640,464504940,,40.32258987426758
2022/10/21/16:50:40.672235,613,1666392640,666504940,,40.32258987426758
2022/10/21/16:50:40.873334,614,1666392640,866904630,,39.34507369995117
2022/10/21/16:50:41.073685,615,1666392641,64904630,,32.502437591552734
2022/10/21/16:50:41.271002,616,1666392641,264904630,,41.300106048583984
2022/10/21/16:50:41.470961,617,1666392641,464904630,,37.390018463134766
2022/10/21/16:50:41.671887,618,1666392641,663904630,,38.367557525634766
2022/10/21/16:50:41.868315,619,1666392641,863904630,,39.34507369995117
2022/10/21/16:50:42.069005,620,1666392642,62904630,,37.390018463134766
2022/10/21/16:50:42.269720,621,1666392642,261904630,,38.367557525634766
2022/10/21/16:50:42.466744,622,1666392642,461904630,,39.34507369995117
2022/10/21/16:50:42.666860,623,1666392642,661904630,,36.41250228881836
2022/10/21/16:50:42.867746,624,1666392642,861904630,,35.43498611450195
2022/10/21/16:50:43.068544,625,1666392643,59904630,,36.41250228881836
2022/10/21/16:50:43.269139,626,1666392643,262904630,,35.43498611450195
2022/10/21/16:50:43.470161,627,1666392643,464912858,,35.43498611450195
2022/10/21/16:50:43.666560,628,1666392643,663912858,,36.41250228881836
2022/10/21/16:50:43.867241,629,1666392643,862912858,,40.32258987426758
2022/10/21/16:50:44.067981,630,1666392644,62912858,,34.45746994018555
2022/10/21/16:50:44.264578,631,1666392644,261912858,,38.367557525634766
2022/10/21/16:50:44.465307,632,1666392644,461912858,,40.32258987426758
2022/10/21/16:50:44.666156,633,1666392644,661912858,,39.34507369995117
2022/10/21/16:50:44.866619,634,1666392644,859912858,,40.32258987426758
2022/10/21/16:50:45.063432,635,1666392645,59912858,,37.390018463134766
2022/10/21/16:50:45.263987,636,1666392645,259912858,,39.34507369995117
2022/10/21/16:50:45.464903,637,1666392645,458912858,,35.43498611450195
2022/10/21/16:50:45.661243,638,1666392645,658912858,,37.390018463134766
2022/10/21/16:50:45.866198,639,1666392645,860912858,,37.390018463134766
2022/10/21/16:50:46.066794,640,1666392646,58547962,,33.47995376586914
2022/10/21/16:50:46.263555,641,1666392646,258547962,,36.41250228881836
2022/10/21/16:50:46.464152,642,1666392646,458547962,,39.34507369995117
2022/10/21/16:50:46.665713,643,1666392646,658547962,,37.390018463134766
2022/10/21/16:50:46.861346,644,1666392646,856547962,,36.41250228881836
2022/10/21/16:50:47.062197,645,1666392647,56547962,,38.367557525634766
2022/10/21/16:50:47.263232,646,1666392647,256547962,,40.32258987426758
2022/10/21/16:50:47.459856,647,1666392647,455547962,,39.34507369995117
2022/10/21/16:50:47.660118,648,1666392647,655547962,,40.32258987426758
2022/10/21/16:50:47.860872,649,1666392647,854547962,,40.32258987426758
2022/10/21/16:50:48.061594,650,1666392648,53547962,,30.547405242919922
2022/10/21/16:50:48.258160,651,1666392648,253547962,,35.43498611450195
2022/10/21/16:50:48.463059,652,1666392648,455547962,,40.32258987426758
2022/10/21/16:50:48.659606,653,1666392648,656091823,,37.390018463134766
2022/10/21/16:50:48.860217,654,1666392648,855091823,,40.32258987426758
2022/10/21/16:50:49.061052,655,1666392649,55091823,,39.34507369995117
2022/10/21/16:50:49.258670,656,1666392649,254091823,,36.41250228881836
2022/10/21/16:50:49.458301,657,1666392649,454091823,,35.43498611450195
2022/10/21/16:50:49.659063,658,1666392649,654091823,,40.32258987426758
2022/10/21/16:50:49.859780,659,1666392649,852091823,,38.367557525634766
2022/10/21/16:50:50.056399,660,1666392650,52091823,,39.34507369995117
2022/10/21/16:50:50.257111,661,1666392650,252091823,,40.32258987426758
2022/10/21/16:50:50.457949,662,1666392650,451091823,,40.32258987426758
2022/10/21/16:50:50.654484,663,1666392650,651091823,,39.34507369995117
2022/10/21/16:50:50.855177,664,1666392650,850091823,,37.390018463134766
2022/10/21/16:50:51.058910,665,1666392651,52091823,,38.367557525634766
2022/10/21/16:50:51.256663,666,1666392651,252927436,,39.34507369995117
2022/10/21/16:50:51.457457,667,1666392651,452927436,,32.502437591552734
2022/10/21/16:50:51.657971,668,1666392651,651927436,,27.614856719970703
2022/10/21/16:50:51.854578,669,1666392651,850927436,,36.41250228881836
2022/10/21/16:50:52.055398,670,1666392652,50927436,,39.34507369995117
2022/10/21/16:50:52.256329,671,1666392652,250927436,,40.32258987426758
2022/10/21/16:50:52.452615,672,1666392652,449927436,,40.32258987426758
2022/10/21/16:50:52.653302,673,1666392652,648927436,,40.32258987426758
2022/10/21/16:50:52.854136,674,1666392652,848927436,,40.32258987426758
2022/10/21/16:50:53.054662,675,1666392653,47927436,,33.47995376586914
2022/10/21/16:50:53.251764,676,1666392653,247927436,,38.367557525634766
2022/10/21/16:50:53.452494,677,1666392653,447927436,,37.390018463134766
2022/10/21/16:50:53.652749,678,1666392653,648927436,,42.27762222290039
2022/10/21/16:50:53.853309,679,1666392653,848951639,,40.32258987426758
2022/10/21/16:50:54.056477,680,1666392654,48951639,,39.34507369995117
2022/10/21/16:50:54.251220,681,1666392654,247951639,,37.390018463134766
2022/10/21/16:50:54.451504,682,1666392654,447951639,,36.41250228881836
2022/10/21/16:50:54.652337,683,1666392654,646951639,,39.34507369995117
2022/10/21/16:50:54.852901,684,1666392654,845951639,,40.32258987426758
2022/10/21/16:50:55.049595,685,1666392655,45951639,,41.300106048583984
2022/10/21/16:50:55.250243,686,1666392655,245951639,,39.34507369995117
2022/10/21/16:50:55.451202,687,1666392655,444951639,,40.32258987426758
2022/10/21/16:50:55.647618,688,1666392655,643951639,,36.41250228881836
2022/10/21/16:50:55.848307,689,1666392655,843951639,,42.27762222290039
2022/10/21/16:50:56.049065,690,1666392656,42951639,,42.27762222290039
2022/10/21/16:50:56.249823,691,1666392656,244951639,,38.367557525634766
2022/10/21/16:50:56.450486,692,1666392656,445710720,,39.34507369995117
2022/10/21/16:50:56.651053,693,1666392656,645710720,,39.34507369995117
2022/10/21/16:50:56.847745,694,1666392656,844710720,,39.34507369995117
2022/10/21/16:50:57.048283,695,1666392657,44710720,,41.300106048583984
2022/10/21/16:50:57.249084,696,1666392657,244710720,,42.27762222290039
2022/10/21/16:50:57.445854,697,1666392657,442710720,,39.34507369995117
2022/10/21/16:50:57.646569,698,1666392657,642710720,,35.43498611450195
2022/10/21/16:50:57.847345,699,1666392657,842710720,,43.2551383972168
2022/10/21/16:50:58.047980,700,1666392658,41710720,,36.41250228881836
2022/10/21/16:50:58.244366,701,1666392658,241710720,,39.34507369995117
2022/10/21/16:50:58.444998,702,1666392658,440710720,,39.34507369995117
2022/10/21/16:50:58.645840,703,1666392658,639710720,,41.300106048583984
2022/10/21/16:50:58.846617,704,1666392658,842710720,,41.300106048583984
2022/10/21/16:50:59.047299,705,1666392659,41136159,,39.34507369995117
2022/10/21/16:50:59.247991,706,1666392659,240136159,,40.32258987426758
2022/10/21/16:50:59.444649,707,1666392659,439136159,,43.2551383972168
2022/10/21/16:50:59.645293,708,1666392659,639136159,,37.390018463134766
2022/10/21/16:50:59.846177,709,1666392659,838136159,,38.367557525634766
2022/10/21/16:51:00.042734,710,1666392660,38136159,,40.32258987426758
2022/10/21/16:51:00.243373,711,1666392660,238136159,,39.34507369995117
2022/10/21/16:51:00.443990,712,1666392660,436136159,,41.300106048583984
2022/10/21/16:51:00.640755,713,1666392660,636136159,,39.34507369995117
2022/10/21/16:51:00.841504,714,1666392660,836136159,,40.32258987426758
2022/10/21/16:51:01.042681,715,1666392661,35136159,,40.32258987426758
2022/10/21/16:51:01.242738,716,1666392661,235136159,,40.32258987426758
2022/10/21/16:51:01.443784,717,1666392661,437136159,,33.47995376586914
2022/10/21/16:51:01.644331,718,1666392661,639116493,,38.367557525634766
2022/10/21/16:51:01.840955,719,1666392661,838116493,,40.32258987426758
2022/10/21/16:51:02.041552,720,1666392662,38116493,,34.45746994018555
2022/10/21/16:51:02.242640,721,1666392662,238116493,,38.367557525634766
2022/10/21/16:51:02.438847,722,1666392662,436116493,,39.34507369995117
2022/10/21/16:51:02.639523,723,1666392662,636116493,,41.300106048583984
2022/10/21/16:51:02.840214,724,1666392662,836116493,,40.32258987426758
2022/10/21/16:51:03.041009,725,1666392663,35116493,,41.300106048583984
2022/10/21/16:51:03.237918,726,1666392663,235116493,,43.2551383972168
2022/10/21/16:51:03.438187,727,1666392663,434116493,,40.32258987426758
2022/10/21/16:51:03.639139,728,1666392663,633116493,,40.32258987426758
2022/10/21/16:51:03.835523,729,1666392663,833116493,,39.34507369995117
2022/10/21/16:51:04.040251,730,1666392664,35116493,,42.27762222290039
2022/10/21/16:51:04.241878,731,1666392664,233748735,,41.300106048583984
2022/10/21/16:51:04.437778,732,1666392664,433748735,,40.32258987426758
2022/10/21/16:51:04.638357,733,1666392664,633748735,,38.367557525634766
2022/10/21/16:51:04.839085,734,1666392664,832748735,,40.32258987426758
2022/10/21/16:51:05.035817,735,1666392665,32748735,,37.390018463134766
2022/10/21/16:51:05.236387,736,1666392665,231748735,,39.34507369995117
2022/10/21/16:51:05.437218,737,1666392665,430748735,,38.367557525634766
2022/10/21/16:51:05.633703,738,1666392665,630748735,,39.34507369995117
2022/10/21/16:51:05.834410,739,1666392665,830748735,,38.367557525634766
2022/10/21/16:51:06.035175,740,1666392666,29748735,,40.32258987426758
2022/10/21/16:51:06.235737,741,1666392666,228748735,,42.27762222290039
2022/10/21/16:51:06.432332,742,1666392666,428748735,,43.2551383972168
2022/10/21/16:51:06.637268,743,1666392666,631748735,,35.43498611450195
2022/10/21/16:51:06.833905,744,1666392666,830512657,,41.300106048583984
2022/10/21/16:51:07.034454,745,1666392667,30512657,,38.367557525634766
2022/10/21/16:51:07.235200,746,1666392667,229512657,,36.41250228881836
2022/10/21/16:51:07.431952,747,1666392667,428512657,,40.32258987426758
2022/10/21/16:51:07.632569,748,1666392667,628512657,,42.27762222290039
2022/10/21/16:51:07.833330,749,1666392667,828512657,,37.390018463134766
2022/10/21/16:51:08.033885,750,1666392668,27512657,,39.34507369995117
2022/10/21/16:51:08.230746,751,1666392668,226512657,,34.45746994018555
2022/10/21/16:51:08.431362,752,1666392668,426512657,,40.32258987426758
2022/10/21/16:51:08.632477,753,1666392668,625512657,,40.32258987426758
2022/10/21/16:51:08.829107,754,1666392668,825512657,,42.27762222290039
2022/10/21/16:51:09.029577,755,1666392669,25512657,,40.32258987426758
2022/10/21/16:51:09.230171,756,1666392669,226512657,,38.367557525634766
2022/10/21/16:51:09.430810,757,1666392669,427359714,,38.367557525634766
2022/10/21/16:51:09.631467,758,1666392669,627359714,,40.32258987426758
2022/10/21/16:51:09.832412,759,1666392669,826359714,,39.34507369995117
2022/10/21/16:51:10.028830,760,1666392670,25359714,,41.300106048583984
2022/10/21/16:51:10.229736,761,1666392670,225359714,,44.2326545715332
2022/10/21/16:51:10.430480,762,1666392670,424359714,,41.300106048583984
2022/10/21/16:51:10.627602,763,1666392670,624359714,,38.367557525634766
2022/10/21/16:51:10.827530,764,1666392670,824359714,,40.32258987426758
2022/10/21/16:51:11.028239,765,1666392671,22359714,,39.34507369995117
2022/10/21/16:51:11.229113,766,1666392671,222359714,,38.367557525634766
2022/10/21/16:51:11.425554,767,1666392671,422359714,,42.27762222290039
2022/10/21/16:51:11.626403,768,1666392671,622359714,,36.41250228881836
