rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data,data
1666980470093448038,,70,,1666980470,88940919,'',,-39.833831787109375
1666980470290709777,,71,,1666980470,287940919,'',,-52.541542053222656
1666980470490776318,,72,,1666980470,487940919,'',,-28.103614807128906
1666980470691516901,,73,,1666980470,686940919,'',,-46.67644500732422
1666980470888156047,,74,,1666980470,885940919,'',,-186.46139526367188
1666980471088889229,,75,,1666980471,85940919,'',,-53.51905822753906
1666980471289553933,,76,,1666980471,283940919,'',,-244.13490295410156
1666980471486122544,,77,,1666980471,483940919,'',,-70.13685607910156
1666980471686824584,,78,,1666980471,683940919,'',,-212.85433959960938
1666980471887488961,,79,,1666980471,881940919,'',,-219.6969757080078
1666980472084090228,,80,,1666980472,81940919,'',,-167.88858032226562
1666980472286877572,,81,,1666980472,280940919,'',,-196.236572265625
1666980472485500451,,82,,1666980472,482940919,'',,-194.2815399169922
1666980472686208558,,83,,1666980472,682879343,'',,-145.40567016601562
1666980472887133412,,84,,1666980472,881879343,'',,-19.30596923828125
1666980473083684013,,85,,1666980473,80879343,'',,-41.78886413574219
1666980473284257884,,86,,1666980473,279879343,'',,-108.26002502441406
1666980473486084450,,87,,1666980473,479879343,'',,-29.081130981445312
1666980473682309448,,88,,1666980473,678879343,'',,-12.46335506439209
1666980473882469494,,89,,1666980473,877879343,'',,-120.9677505493164
1666980474083630894,,90,,1666980474,77879343,'',,-34.94622802734375
1666980474279556237,,91,,1666980474,275879343,'',,-41.78886413574219
1666980474480458045,,92,,1666980474,475879343,'',,-32.99119567871094
1666980474681275347,,93,,1666980474,675879343,'',,-1.710653305053711
1666980474877734932,,94,,1666980474,873879343,'',,-114.1251220703125
1666980475078512610,,95,,1666980475,75879343,'',,-81.8670654296875
1666980475279090615,,96,,1666980475,274664939,'',,-81.8670654296875
1666980475479975159,,97,,1666980475,474664939,'',,-2.688169479370117
1666980475680558393,,98,,1666980475,673664939,'',,-69.15933990478516
1666980475877454617,,99,,1666980475,872664939,'',,-17.350936889648438
1666980476078223471,,100,,1666980476,72664939,'',,-20.283485412597656
1666980476274585020,,101,,1666980476,270664939,'',,-32.01367950439453
1666980476475172298,,102,,1666980476,470664939,'',,-156.15835571289062
1666980476675915008,,103,,1666980476,670664939,'',,-97.50733947753906
1666980476872494219,,104,,1666980476,868664939,'',,-201.1241455078125
1666980477073180298,,105,,1666980477,68664939,'',,-26.148582458496094
1666980477273840619,,106,,1666980477,267664939,'',,-19.30596923828125
1666980477470477921,,107,,1666980477,466664939,'',,-2.688169479370117
1666980477675296341,,108,,1666980477,668664939,'',,-139.5405731201172
1666980477871909789,,109,,1666980477,868922294,'',,-88.70967864990234
1666980478073524481,,110,,1666980478,67922294,'',,-7.575750350952148
1666980478273218790,,111,,1666980478,266922294,'',,-22.23851776123047
1666980478469763755,,112,,1666980478,466922294,'',,-49.60899353027344
1666980478670606304,,113,,1666980478,664922294,'',,-12.46335506439209
1666980478871356879,,114,,1666980478,864922294,'',,-18.328453063964844
1666980479068064285,,115,,1666980479,64922294,'',,-95.55230712890625
1666980479269162506,,116,,1666980479,262922294,'',,-104.3499526977539
1666980479469550696,,117,,1666980479,462922294,'',,-17.350936889648438
1666980479665924752,,118,,1666980479,662922294,'',,16.862178802490234
1666980479866711259,,119,,1666980479,860922294,'',,12.952113151550293
1666980480067810590,,120,,1666980480,60922294,'',,10.99705696105957
1666980480268043019,,121,,1666980480,262922294,'',,-7.575750350952148
1666980480469029992,,122,,1666980480,462859691,'',,15.884661674499512
1666980480665621262,,123,,1666980480,662859691,'',,16.862178802490234
1666980480866112192,,124,,1666980480,861859691,'',,12.952113151550293
1666980481066918883,,125,,1666980481,60859691,'',,7.086992263793945
1666980481263442468,,126,,1666980481,259859691,'',,17.83969497680664
1666980481464273053,,127,,1666980481,459859691,'',,13.9296293258667
1666980481665241954,,128,,1666980481,659859691,'',,15.884661674499512
1666980481861478381,,129,,1666980481,857859691,'',,12.952113151550293
1666980482062153577,,130,,1666980482,57859691,'',,10.99705696105957
1666980482262924965,,131,,1666980482,255859691,'',,14.907145500183105
1666980482459572550,,132,,1666980482,455859691,'',,10.019540786743164
1666980482660369070,,133,,1666980482,655859691,'',,18.817211151123047
1666980482861063355,,134,,1666980482,857859691,'',,19.794727325439453
1666980483061658805,,135,,1666980483,58051719,'',,6.109476089477539
1666980483262418079,,136,,1666980483,257051719,'',,10.019540786743164
1666980483458955793,,137,,1666980483,457051719,'',,17.83969497680664
1666980483659666327,,138,,1666980483,656051719,'',,10.019540786743164
1666980483856364795,,139,,1666980483,855051719,'',,11.974573135375977
1666980484056980498,,140,,1666980484,55051719,'',,10.99705696105957
1666980484257646309,,141,,1666980484,253051719,'',,-244.13490295410156
1666980484454315659,,142,,1666980484,453051719,'',,16.862178802490234
1666980484655657731,,143,,1666980484,653051719,'',,-29.081130981445312
1666980484855699142,,144,,1666980484,851051719,'',,10.99705696105957
1666980485052451717,,145,,1666980485,51051719,'',,17.83969497680664
1666980485252948312,,146,,1666980485,250051719,'',,13.9296293258667
1666980485454542618,,147,,1666980485,452051719,'',,18.817211151123047
1666980485654465816,,148,,1666980485,650904073,'',,-235.3372344970703
1666980485855298218,,149,,1666980485,849904073,'',,10.99705696105957
1666980486051905390,,150,,1666980486,48904073,'',,12.952113151550293
1666980486252546673,,151,,1666980486,248904073,'',,-27.1260986328125
1666980486453158987,,152,,1666980486,447904073,'',,14.907145500183105
1666980486649764482,,153,,1666980486,646904073,'',,-144.42816162109375
1666980486850521637,,154,,1666980486,845904073,'',,11.974573135375977
1666980487051271487,,155,,1666980487,45904073,'',,12.952113151550293
1666980487248029370,,156,,1666980487,244904073,'',,11.974573135375977
1666980487449031178,,157,,1666980487,443904073,'',,14.907145500183105
1666980487650191649,,158,,1666980487,643904073,'',,7.086992263793945
1666980487846111408,,159,,1666980487,841904073,'',,20.77224349975586
1666980488050903267,,160,,1666980488,43904073,'',,6.109476089477539
1666980488247351467,,161,,1666980488,243278326,'',,7.086992263793945
1666980488448112020,,162,,1666980488,443278326,'',,13.9296293258667
1666980488648766192,,163,,1666980488,642278326,'',,1.2218952178955078
1666980488845423484,,164,,1666980488,841278326,'',,11.974573135375977
1666980489046171153,,165,,1666980489,41278326,'',,2.199411392211914
1666980489246901845,,166,,1666980489,239278326,'',,12.952113151550293
1666980489443942305,,167,,1666980489,439278326,'',,14.907145500183105
1666980489644012132,,168,,1666980489,639278326,'',,14.907145500183105
1666980489844650634,,169,,1666980489,837278326,'',,10.99705696105957
1666980490041434847,,170,,1666980490,37278326,'',,-9.530782699584961
1666980490242029328,,171,,1666980490,236278326,'',,13.9296293258667
1666980490438787060,,172,,1666980490,435278326,'',,18.817211151123047
1666980490643482069,,173,,1666980490,637278326,'',,8.064508438110352
1666980490841022885,,174,,1666980490,837988271,'',,12.952113151550293
1666980491040853887,,175,,1666980491,36988271,'',,10.019540786743164
1666980491241769513,,176,,1666980491,235988271,'',,12.952113151550293
1666980491439081751,,177,,1666980491,435988271,'',,8.064508438110352
1666980491638804276,,178,,1666980491,633988271,'',,15.884661674499512
1666980491839516334,,179,,1666980491,833988271,'',,14.907145500183105
1666980492036363244,,180,,1666980492,33988271,'',,15.884661674499512
1666980492236910524,,181,,1666980492,231988271,'',,17.83969497680664
1666980492437672544,,182,,1666980492,431988271,'',,18.817211151123047
1666980492634046749,,183,,1666980492,630988271,'',,11.974573135375977
1666980492835132333,,184,,1666980492,829988271,'',,21.749759674072266
1666980493035604765,,185,,1666980493,29988271,'',,3.1769275665283203
1666980493236518186,,186,,1666980493,231988271,'',,14.907145500183105
1666980493437057368,,187,,1666980493,430864467,'',,10.99705696105957
1666980493633512838,,188,,1666980493,629864467,'',,11.974573135375977
1666980493834141178,,189,,1666980493,829864467,'',,-16.37342071533203
1666980494035454321,,190,,1666980494,28864467,'',,29.569889068603516
1666980494231892681,,191,,1666980494,227864467,'',,12.952113151550293
1666980494432295877,,192,,1666980494,427864467,'',,16.862178802490234
1666980494633085012,,193,,1666980494,625864467,'',,25.65982437133789
1666980494829663905,,194,,1666980494,825864467,'',,17.83969497680664
1666980495030308787,,195,,1666980495,25864467,'',,18.817211151123047
1666980495231047031,,196,,1666980495,223864467,'',,17.83969497680664
1666980495427700391,,197,,1666980495,423864467,'',,16.862178802490234
1666980495628448428,,198,,1666980495,622864467,'',,22.727275848388672
1666980495829133067,,199,,1666980495,825864467,'',,17.83969497680664
1666980496029759803,,200,,1666980496,25186838,'',,11.974573135375977
1666980496230756605,,201,,1666980496,225186838,'',,10.99705696105957
1666980496427681334,,202,,1666980496,425186838,'',,16.862178802490234
1666980496628080787,,203,,1666980496,623186838,'',,13.9296293258667
1666980496828457390,,204,,1666980496,823186838,'',,5.131959915161133
1666980497025057669,,205,,1666980497,22186838,'',,16.862178802490234
1666980497225959340,,206,,1666980497,221186838,'',,22.727275848388672
1666980497422568412,,207,,1666980497,421186838,'',,11.974573135375977
1666980497623079270,,208,,1666980497,620186838,'',,21.749759674072266
1666980497823868080,,209,,1666980497,819186838,'',,10.019540786743164
1666980498025268974,,210,,1666980498,19186838,'',,19.794727325439453
1666980498222087807,,211,,1666980498,219186838,'',,15.884661674499512
1666980498425993773,,212,,1666980498,420186838,'',,14.907145500183105
1666980498622712655,,213,,1666980498,618064702,'',,30.547405242919922
1666980498823281845,,214,,1666980498,818064702,'',,14.907145500183105
1666980499024164867,,215,,1666980499,17064702,'',,7.086992263793945
1666980499224577370,,216,,1666980499,217064702,'',,9.042024612426758
1666980499421219420,,217,,1666980499,417064702,'',,22.727275848388672
1666980499622315645,,218,,1666980499,615064702,'',,20.77224349975586
1666980499823030527,,219,,1666980499,815064702,'',,25.65982437133789
1666980500019385357,,220,,1666980500,15064702,'',,21.749759674072266
1666980500220094493,,221,,1666980500,214064702,'',,25.65982437133789
1666980500420779559,,222,,1666980500,414064702,'',,2.199411392211914
1666980500617522950,,223,,1666980500,613064702,'',,10.99705696105957
1666980500818166578,,224,,1666980500,812064702,'',,14.907145500183105
1666980501018788909,,225,,1666980501,15064702,'',,18.817211151123047
1666980501219693544,,226,,1666980501,216064586,'',,28.59237289428711
1666980501420112562,,227,,1666980501,416064586,'',,10.99705696105957
1666980501621348918,,228,,1666980501,614064586,'',,14.907145500183105
1666980501817627491,,229,,1666980501,814064586,'',,34.45746994018555
1666980502018423245,,230,,1666980502,14064586,'',,17.83969497680664
1666980502219052075,,231,,1666980502,213064586,'',,10.99705696105957
1666980502415567521,,232,,1666980502,413064586,'',,-2.688169479370117
1666980502616563532,,233,,1666980502,612064586,'',,15.884661674499512
1666980502816906196,,234,,1666980502,811064586,'',,20.77224349975586
1666980503017641405,,235,,1666980503,11064586,'',,16.862178802490234
1666980503214275232,,236,,1666980503,211064586,'',,13.9296293258667
1666980503415139067,,237,,1666980503,410064586,'',,22.727275848388672
1666980503615862541,,238,,1666980503,612064586,'',,9.042024612426758
1666980503816527686,,239,,1666980503,810997474,'',,18.817211151123047
1666980504017008784,,240,,1666980504,9997474,'',,10.019540786743164
1666980504217973207,,241,,1666980504,209997474,'',,13.9296293258667
1666980504415564406,,242,,1666980504,409997474,'',,13.9296293258667
1666980504615186831,,243,,1666980504,607997474,'',,23.704792022705078
1666980504815864678,,244,,1666980504,807997474,'',,18.817211151123047
1666980505012618503,,245,,1666980505,7997474,'',,17.83969497680664
1666980505213186599,,246,,1666980505,206997474,'',,16.862178802490234
1666980505414127933,,247,,1666980505,406997474,'',,12.952113151550293
1666980505610501566,,248,,1666980505,605997474,'',,12.952113151550293
1666980505811750226,,249,,1666980505,804997474,'',,28.59237289428711
1666980506011938156,,250,,1666980506,4997474,'',,19.794727325439453
1666980506212685650,,251,,1666980506,206997474,'',,15.884661674499512
1666980506413332416,,252,,1666980506,410767999,'',,20.77224349975586
1666980506614183746,,253,,1666980506,608767999,'',,17.83969497680664
1666980506810557432,,254,,1666980506,808767999,'',,17.83969497680664
1666980507011313712,,255,,1666980507,8767999,'',,10.019540786743164
1666980507212051014,,256,,1666980507,207767999,'',,15.884661674499512
1666980507413106579,,257,,1666980507,407767999,'',,23.704792022705078
1666980507609512021,,258,,1666980507,606767999,'',,25.65982437133789
1666980507810166608,,259,,1666980507,805767999,'',,19.794727325439453
1666980508010696431,,260,,1666980508,5767999,'',,17.83969497680664
1666980508207318293,,261,,1666980508,205767999,'',,21.749759674072266
1666980508408093536,,262,,1666980508,404767999,'',,22.727275848388672
1666980508608822541,,263,,1666980508,603767999,'',,20.77224349975586
1666980508809594662,,264,,1666980508,806767999,'',,21.749759674072266
1666980509011081854,,265,,1666980509,6618156,'',,22.727275848388672
1666980509211036385,,266,,1666980509,206618156,'',,24.682308197021484
1666980509408179641,,267,,1666980509,406618156,'',,22.727275848388672
1666980509608206342,,268,,1666980509,604618156,'',,23.704792022705078
1666980509809663952,,269,,1666980509,804618156,'',,18.817211151123047
1666980510005648232,,270,,1666980510,4618156,'',,22.727275848388672
1666980510206306074,,271,,1666980510,203618156,'',,19.794727325439453
1666980510407314586,,272,,1666980510,403618156,'',,21.749759674072266
1666980510603712019,,273,,1666980510,602618156,'',,24.682308197021484
1666980510804480572,,274,,1666980510,801618156,'',,23.704792022705078
1666980511005008711,,275,,1666980511,1618156,'',,23.704792022705078
1666980511206255449,,276,,1666980511,201618156,'',,20.77224349975586
1666980511406412480,,277,,1666980511,403618156,'',,18.817211151123047
1666980511607794041,,278,,1666980511,600623430,'',,17.83969497680664
1666980511803724186,,279,,1666980511,800623430,'',,24.682308197021484
1666980512004634926,,280,,1666980512,623430,'',,22.727275848388672
1666980512205115059,,281,,1666980512,199623430,'',,13.9296293258667
1666980512406068849,,282,,1666980512,399623430,'',,22.727275848388672
1666980512602581180,,283,,1666980512,598623430,'',,22.727275848388672
1666980512803229678,,284,,1666980512,797623430,'',,20.77224349975586
1666980513003909889,,285,,1666980512,997623430,'',,24.682308197021484
1666980513202096288,,286,,1666980513,197623430,'',,16.862178802490234
1666980513401349883,,287,,1666980513,396623430,'',,23.704792022705078
1666980513601909628,,288,,1666980513,595623430,'',,24.682308197021484
1666980513798666903,,289,,1666980513,795623430,'',,19.794727325439453
1666980514003595324,,290,,1666980513,997623430,'',,18.817211151123047
1666980514204138998,,291,,1666980514,197764530,'',,21.749759674072266
1666980514400624175,,292,,1666980514,397764530,'',,22.727275848388672
1666980514601466737,,293,,1666980514,595764530,'',,23.704792022705078
1666980514802160722,,294,,1666980514,795764530,'',,24.682308197021484
1666980514998960989,,295,,1666980514,995764530,'',,21.749759674072266
1666980515199961334,,296,,1666980515,194764530,'',,18.817211151123047
1666980515400246072,,297,,1666980515,394764530,'',,26.637340545654297
1666980515601217424,,298,,1666980515,593764530,'',,22.727275848388672
1666980515798232706,,299,,1666980515,792764530,'',,19.794727325439453
1666980515998400121,,300,,1666980515,992764530,'',,22.727275848388672
1666980516199100556,,301,,1666980516,192764530,'',,23.704792022705078
1666980516395729235,,302,,1666980516,392764530,'',,24.682308197021484
1666980516600553483,,303,,1666980516,593764530,'',,21.749759674072266
1666980516797298504,,304,,1666980516,793552532,'',,25.65982437133789
1666980516997898004,,305,,1666980516,993552532,'',,22.727275848388672
1666980517198444662,,306,,1666980517,192552532,'',,20.77224349975586
1666980517399155805,,307,,1666980517,392552532,'',,24.682308197021484
1666980517595834091,,308,,1666980517,591552532,'',,22.727275848388672
1666980517796487900,,309,,1666980517,790552532,'',,21.749759674072266
1666980517997137353,,310,,1666980517,990552532,'',,18.817211151123047
1666980518194107842,,311,,1666980518,190552532,'',,25.65982437133789
1666980518394403840,,312,,1666980518,389552532,'',,23.704792022705078
1666980518595526694,,313,,1666980518,588552532,'',,24.682308197021484
1666980518791945540,,314,,1666980518,788552532,'',,27.614856719970703
1666980518992540060,,315,,1666980518,987552532,'',,26.637340545654297
1666980519197184265,,316,,1666980519,189552532,'',,25.65982437133789
1666980519393868448,,317,,1666980519,390441074,'',,24.682308197021484
1666980519594950735,,318,,1666980519,588441074,'',,24.682308197021484
1666980519795207461,,319,,1666980519,788441074,'',,25.65982437133789
1666980519991789251,,320,,1666980519,988441074,'',,27.614856719970703
1666980520193001267,,321,,1666980520,188441074,'',,23.704792022705078
1666980520393190852,,322,,1666980520,387441074,'',,26.637340545654297
1666980520594328294,,323,,1666980520,586441074,'',,28.59237289428711
1666980520790738753,,324,,1666980520,786441074,'',,28.59237289428711
1666980520991369420,,325,,1666980520,985441074,'',,29.569889068603516
1666980521192261065,,326,,1666980521,185441074,'',,22.727275848388672
1666980521389265850,,327,,1666980521,385441074,'',,26.637340545654297
1666980521589329443,,328,,1666980521,583441074,'',,24.682308197021484
1666980521790180716,,329,,1666980521,786441074,'',,26.637340545654297
1666980521990759035,,330,,1666980521,987156047,'',,31.524921417236328
1666980522191470079,,331,,1666980522,186156047,'',,26.637340545654297
1666980522392218159,,332,,1666980522,386156047,'',,30.547405242919922
1666980522588944372,,333,,1666980522,585156047,'',,28.59237289428711
1666980522789564655,,334,,1666980522,784156047,'',,30.547405242919922
1666980522990251441,,335,,1666980522,984156047,'',,22.727275848388672
1666980523186918498,,336,,1666980523,184156047,'',,26.637340545654297
1666980523387453843,,337,,1666980523,383156047,'',,23.704792022705078
1666980523588167820,,338,,1666980523,582156047,'',,27.614856719970703
1666980523788894805,,339,,1666980523,782156047,'',,28.59237289428711
1666980523985774115,,340,,1666980523,981156047,'',,27.614856719970703
1666980524186222560,,341,,1666980524,181156047,'',,26.637340545654297
1666980524386989204,,342,,1666980524,383156047,'',,23.704792022705078
1666980524587628026,,343,,1666980524,583041490,'',,30.547405242919922
1666980524788409938,,344,,1666980524,783041490,'',,29.569889068603516
1666980524985091123,,345,,1666980524,983041490,'',,25.65982437133789
1666980525185636096,,346,,1666980525,183041490,'',,30.547405242919922
1666980525386420019,,347,,1666980525,382041490,'',,23.704792022705078
1666980525587352731,,348,,1666980525,581041490,'',,29.569889068603516
1666980525783759366,,349,,1666980525,781041490,'',,30.547405242919922
1666980525984251968,,350,,1666980525,980041490,'',,31.524921417236328
1666980526184910969,,351,,1666980526,180041490,'',,21.749759674072266
1666980526381757787,,352,,1666980526,380041490,'',,25.65982437133789
1666980526582648100,,353,,1666980526,578041490,'',,30.547405242919922
1666980526783050966,,354,,1666980526,778041490,'',,28.59237289428711
1666980526983755112,,355,,1666980526,981041490,'',,28.59237289428711
1666980527185198036,,356,,1666980527,180898799,'',,28.59237289428711
1666980527385217014,,357,,1666980527,379898799,'',,26.637340545654297
1666980527581829919,,358,,1666980527,579898799,'',,27.614856719970703
1666980527784419502,,359,,1666980527,778898799,'',,25.65982437133789
1666980527983199026,,360,,1666980527,978898799,'',,29.569889068603516
1666980528180017308,,361,,1666980528,178898799,'',,30.547405242919922
1666980528380639458,,362,,1666980528,376898799,'',,32.502437591552734
1666980528581418564,,363,,1666980528,576898799,'',,25.65982437133789
1666980528781927261,,364,,1666980528,776898799,'',,31.524921417236328
1666980528978593779,,365,,1666980528,975898799,'',,31.524921417236328
1666980529179359352,,366,,1666980529,175898799,'',,32.502437591552734
1666980529380136347,,367,,1666980529,374898799,'',,29.569889068603516
1666980529580717241,,368,,1666980529,577898799,'',,27.614856719970703
1666980529781466685,,369,,1666980529,776174440,'',,29.569889068603516
1666980529978185745,,370,,1666980529,976174440,'',,31.524921417236328
1666980530178769863,,371,,1666980530,176174440,'',,33.47995376586914
1666980530379574821,,372,,1666980530,374174440,'',,29.569889068603516
1666980530580416709,,373,,1666980530,574174440,'',,27.614856719970703
1666980530776812254,,374,,1666980530,774174440,'',,33.47995376586914
1666980530977425444,,375,,1666980530,973174440,'',,32.502437591552734
1666980531178347341,,376,,1666980531,173174440,'',,32.502437591552734
1666980531375230965,,377,,1666980531,372174440,'',,29.569889068603516
1666980531575570453,,378,,1666980531,571174440,'',,33.47995376586914
1666980531776096501,,379,,1666980531,771174440,'',,30.547405242919922
1666980531972890155,,380,,1666980531,971174440,'',,21.749759674072266
1666980532177741639,,381,,1666980532,172174440,'',,32.502437591552734
1666980532378443770,,382,,1666980532,371154130,'',,27.614856719970703
1666980532574903734,,383,,1666980532,571154130,'',,31.524921417236328
1666980532775501679,,384,,1666980532,770154130,'',,29.569889068603516
1666980532976561492,,385,,1666980532,970154130,'',,33.47995376586914
1666980533173474209,,386,,1666980533,170154130,'',,31.524921417236328
1666980533374033842,,387,,1666980533,368154130,'',,30.547405242919922
1666980533574415414,,388,,1666980533,568154130,'',,29.569889068603516
1666980533774938920,,389,,1666980533,768154130,'',,28.59237289428711
1666980533971746689,,390,,1666980533,967154130,'',,31.524921417236328
1666980534172498254,,391,,1666980534,167154130,'',,34.45746994018555
1666980534373131931,,392,,1666980534,366154130,'',,32.502437591552734
1666980534569695442,,393,,1666980534,565154130,'',,33.47995376586914
1666980534774614615,,394,,1666980534,768154130,'',,34.45746994018555
1666980534971601184,,395,,1666980534,969088926,'',,35.43498611450195
1666980535172094803,,396,,1666980535,169088926,'',,30.547405242919922
1666980535372908901,,397,,1666980535,367088926,'',,33.47995376586914
1666980535573442975,,398,,1666980535,567088926,'',,33.47995376586914
1666980535770294996,,399,,1666980535,767088926,'',,35.43498611450195
1666980535970552282,,400,,1666980535,966088926,'',,27.614856719970703
1666980536171337155,,401,,1666980536,166088926,'',,31.524921417236328
1666980536368685970,,402,,1666980536,365088926,'',,31.524921417236328
1666980536568791450,,403,,1666980536,564088926,'',,33.47995376586914
1666980536769294626,,404,,1666980536,764088926,'',,30.547405242919922
1666980536966141781,,405,,1666980536,964088926,'',,31.524921417236328
1666980537166664266,,406,,1666980537,163088926,'',,33.47995376586914
1666980537371506411,,407,,1666980537,365088926,'',,32.502437591552734
1666980537568386262,,408,,1666980537,564615621,'',,32.502437591552734
1666980537768917337,,409,,1666980537,763615621,'',,29.569889068603516
1666980537969482132,,410,,1666980537,963615621,'',,33.47995376586914
1666980538166081518,,411,,1666980538,162615621,'',,35.43498611450195
1666980538366816886,,412,,1666980538,361615621,'',,32.502437591552734
1666980538567590096,,413,,1666980538,561615621,'',,34.45746994018555
1666980538768816494,,414,,1666980538,761615621,'',,31.524921417236328
1666980538964964195,,415,,1666980538,960615621,'',,34.45746994018555
1666980539165631167,,416,,1666980539,159615621,'',,35.43498611450195
1666980539366475818,,417,,1666980539,359615621,'',,32.502437591552734
1666980539562925113,,418,,1666980539,558615621,'',,34.45746994018555
1666980539763704637,,419,,1666980539,758615621,'',,32.502437591552734
1666980539964457810,,420,,1666980539,960615621,'',,29.569889068603516
1666980540165018295,,421,,1666980540,161432399,'',,35.43498611450195
1666980540366278103,,422,,1666980540,360432399,'',,34.45746994018555
1666980540566351691,,423,,1666980540,560432399,'',,34.45746994018555
1666980540763582292,,424,,1666980540,760432399,'',,35.43498611450195
1666980540963669224,,425,,1666980540,959432399,'',,30.547405242919922
1666980541167304253,,426,,1666980541,158432399,'',,35.43498611450195
1666980541361143525,,427,,1666980541,358432399,'',,34.45746994018555
1666980541561868707,,428,,1666980541,557432399,'',,33.47995376586914
1666980541762399140,,429,,1666980541,757432399,'',,33.47995376586914
1666980541963042319,,430,,1666980541,957432399,'',,35.43498611450195
1666980542160169092,,431,,1666980542,155432399,'',,33.47995376586914
1666980542360958318,,432,,1666980542,355432399,'',,31.524921417236328
