rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data,data
1666985301159281530,,441,,1666985301,152586420,'',,17.83969497680664
1666985301356803005,,442,,1666985301,351586420,'',,20.77224349975586
1666985301557827708,,443,,1666985301,550586420,'',,17.83969497680664
1666985301757345757,,444,,1666985301,749586420,'',,21.749759674072266
1666985301958506223,,445,,1666985301,952586420,'',,22.727275848388672
1666985302158756546,,446,,1666985302,153585639,'',,15.884661674499512
1666985302355765232,,447,,1666985302,351585639,'',,23.704792022705078
1666985302556129218,,448,,1666985302,551585639,'',,21.749759674072266
1666985302756820566,,449,,1666985302,750585639,'',,20.77224349975586
1666985302953320652,,450,,1666985302,949585639,'',,20.77224349975586
1666985303154126886,,451,,1666985303,149585639,'',,16.862178802490234
1666985303354700520,,452,,1666985303,348585639,'',,19.794727325439453
1666985303552054031,,453,,1666985303,547585639,'',,20.77224349975586
1666985303752202232,,454,,1666985303,747585639,'',,12.952113151550293
1666985303952747208,,455,,1666985303,946585639,'',,19.794727325439453
1666985304149370327,,456,,1666985304,145585639,'',,17.83969497680664
1666985304350357716,,457,,1666985304,344585639,'',,17.83969497680664
1666985304550695177,,458,,1666985304,547585639,'',,21.749759674072266
1666985304751600441,,459,,1666985304,747825040,'',,16.862178802490234
1666985304952145577,,460,,1666985304,946825040,'',,20.77224349975586
1666985305148744618,,461,,1666985305,146825040,'',,21.749759674072266
1666985305349439015,,462,,1666985305,344825040,'',,18.817211151123047
1666985305550126722,,463,,1666985305,544825040,'',,19.794727325439453
1666985305747163563,,464,,1666985305,744825040,'',,22.727275848388672
1666985305947805239,,465,,1666985305,942825040,'',,17.83969497680664
1666985306144179651,,466,,1666985306,142825040,'',,18.817211151123047
1666985306344800545,,467,,1666985306,341825040,'',,16.862178802490234
1666985306545656982,,468,,1666985306,540825040,'',,15.884661674499512
1666985306742205511,,469,,1666985306,740825040,'',,18.817211151123047
1666985306942855372,,470,,1666985306,939825040,'',,22.727275848388672
1666985307143645869,,471,,1666985307,140825040,'',,20.77224349975586
1666985307344256081,,472,,1666985307,339702190,'',,17.83969497680664
1666985307544867947,,473,,1666985307,539702190,'',,11.974573135375977
1666985307741653147,,474,,1666985307,738702190,'',,21.749759674072266
1666985307942285011,,475,,1666985307,937702190,'',,16.862178802490234
1666985308143087670,,476,,1666985308,137702190,'',,20.77224349975586
1666985308339509042,,477,,1666985308,335702190,'',,20.77224349975586
1666985308540395467,,478,,1666985308,535702190,'',,18.817211151123047
1666985308740991124,,479,,1666985308,735702190,'',,21.749759674072266
1666985308939152618,,480,,1666985308,933702190,'',,19.794727325439453
1666985309138359635,,481,,1666985309,133702190,'',,13.9296293258667
1666985309339012002,,482,,1666985309,332702190,'',,16.862178802490234
1666985309536524677,,483,,1666985309,531702190,'',,21.749759674072266
1666985309740693194,,484,,1666985309,733702190,'',,19.794727325439453
1666985309937316832,,485,,1666985309,932730497,'',,21.749759674072266
1666985310137844347,,486,,1666985310,132730497,'',,20.77224349975586
1666985310338754151,,487,,1666985310,330730497,'',,21.749759674072266
1666985310535150075,,488,,1666985310,530730497,'',,19.794727325439453
1666985310736433646,,489,,1666985310,730730497,'',,20.77224349975586
1666985310937805086,,490,,1666985310,928730497,'',,-229.47213745117188
1666985311133109966,,491,,1666985311,128730497,'',,-235.3372344970703
1666985311333918269,,492,,1666985311,327730497,'',,-238.26980590820312
1666985311534598774,,493,,1666985311,526730497,'',,-239.24732971191406
1666985311731178608,,494,,1666985311,726730497,'',,-64.2717514038086
1666985311931933289,,495,,1666985311,925730497,'',,-240.22483825683594
1666985312128549921,,496,,1666985312,124730497,'',,-228.49462890625
1666985312333388528,,497,,1666985312,326730497,'',,-158.11338806152344
1666985312530339496,,498,,1666985312,526788534,'',,-192.32650756835938
1666985312730754366,,499,,1666985312,725788534,'',,-32.01367950439453
1666985312932125374,,500,,1666985312,924788534,'',,-30.05864715576172
1666985313129729813,,501,,1666985313,124788534,'',,-49.60899353027344
1666985313328656776,,502,,1666985313,322788534,'',,-24.19355010986328
1666985313529927864,,503,,1666985313,522788534,'',,-250.0
1666985313725971868,,504,,1666985313,721788534,'',,-24.19355010986328
1666985313926776831,,505,,1666985313,920788534,'',,-236.31475830078125
1666985314127454248,,506,,1666985314,120788534,'',,-237.29229736328125
1666985314323947149,,507,,1666985314,319788534,'',,-235.3372344970703
1666985314524668540,,508,,1666985314,518788534,'',,-97.50733947753906
1666985314725506547,,509,,1666985314,717788534,'',,-235.3372344970703
1666985314926079663,,510,,1666985314,920788534,'',,-248.0449676513672
1666985315126711163,,511,,1666985315,120605363,'',,-235.3372344970703
1666985315323862261,,512,,1666985315,319605363,'',,-249.02249145507812
1666985315524200321,,513,,1666985315,519605363,'',,-35.923744201660156
1666985315724920172,,514,,1666985315,717605363,'',,-27.1260986328125
1666985315921426448,,515,,1666985315,917605363,'',,-100.43988800048828
1666985316122183333,,516,,1666985316,116605363,'',,-26.148582458496094
1666985316322839718,,517,,1666985316,315605363,'',,-44.721412658691406
1666985316519382803,,518,,1666985316,515605363,'',,-79.91201782226562
1666985316720101584,,519,,1666985316,714605363,'',,-18.328453063964844
1666985316917933610,,520,,1666985316,914605363,'',,-75.0244369506836
1666985317117528454,,521,,1666985317,112605363,'',,-234.35972595214844
1666985317318177568,,522,,1666985317,312605363,'',,-234.35972595214844
1666985317519056811,,523,,1666985317,514605363,'',,-243.1573944091797
1666985317719465949,,524,,1666985317,714990915,'',,-246.08993530273438
1666985317916611752,,525,,1666985317,914990915,'',,-204.05670166015625
1666985318117018646,,526,,1666985318,113990915,'',,-30.05864715576172
1666985318319492402,,527,,1666985318,312990915,'',,-140.51808166503906
1666985318514350153,,528,,1666985318,512990915,'',,-244.13490295410156
1666985318714969302,,529,,1666985318,711990915,'',,-248.0449676513672
1666985318915668694,,530,,1666985318,910990915,'',,-212.85433959960938
1666985319112499689,,531,,1666985319,109990915,'',,-245.1124267578125
1666985319313724570,,532,,1666985319,309990915,'',,-218.71946716308594
1666985319513701951,,533,,1666985319,507990915,'',,-250.0
1666985319713639373,,534,,1666985319,707990915,'',,-188.4164276123047
1666985319911207066,,535,,1666985319,907990915,'',,-62.316715240478516
1666985320111688785,,536,,1666985320,108990915,'',,-126.83284759521484
1666985320314230978,,537,,1666985320,308785333,'',,-119.0127182006836
1666985320513117296,,538,,1666985320,507785333,'',,-183.52883911132812
1666985320709675392,,539,,1666985320,706785333,'',,-200.14663696289062
1666985320910481564,,540,,1666985320,905785333,'',,-200.14663696289062
1666985321111675996,,541,,1666985321,105785333,'',,-68.18181610107422
1666985321307710799,,542,,1666985321,304785333,'',,-237.29229736328125
1666985321508448336,,543,,1666985321,503785333,'',,-192.32650756835938
1666985321705153325,,544,,1666985321,703785333,'',,-190.3714599609375
1666985321906244831,,545,,1666985321,901785333,'',,-47.653961181640625
1666985322106485819,,546,,1666985322,101785333,'',,-230.4496612548828
1666985322303572065,,547,,1666985322,301785333,'',,-76.9794692993164
1666985322503892278,,548,,1666985322,499785333,'',,-15.395903587341309
1666985322704583552,,549,,1666985322,701785333,'',,-226.5395965576172
1666985322905355823,,550,,1666985322,900682271,'',,-188.4164276123047
1666985323106657420,,551,,1666985323,99682271,'',,-149.31573486328125
1666985323302600750,,552,,1666985323,299682271,'',,-111.19257354736328
1666985323503384650,,553,,1666985323,498682271,'',,-228.49462890625
1666985323703906796,,554,,1666985323,698682271,'',,-34.94622802734375
